anon_id,district,sector,month,psu,snumber,hhno,nhh,result,person_serial_no,residence,relationship,sex,birth_year,birth_month,age,registration,ethnicity,religion,marital_status,curr_educ,education,main_activity,is_active,main_occupation,industry,employment_status,uresidencf,live,finalweight,B_year,k_size,uniqueness_score,k_anonymity,is_unique,qi_missing_rate,cluster_anomaly_score,l_diversity,combined_risk,risk_level
785,11,Bin_1,2,11,6,1,1,1,3,1,3,Bin_5,11,11,Bin_1,1,1,1,Bin_1,1.0,,,,,,,,,329.3981013,11,,,,0,0.3333333333333333,2.016330692930072e-11,,,low
786,11,Bin_1,2,11,7,1,1,1,1,1,1,Bin_1,11,5,Bin_4,1,2,2,Bin_1,9.0,Bin_3,4.0,2.0,,,,,,329.3981013,11,,,,0,0.16666666666666666,1.6827342745711738e-11,,,low
787,11,Bin_1,2,11,7,1,1,1,2,1,2,Bin_5,11,1,Bin_4,1,2,2,Bin_1,9.0,Bin_5,1.0,1.0,9111.0,Bin_5,3.0,,,329.3981013,11,2.0,0.5,2.0,0,0.0,1.0219662810605337e-10,,0.3000000000408786,low
788,11,Bin_1,2,11,7,1,1,1,3,1,3,Bin_5,11,6,Bin_2,1,2,2,Bin_1,4.0,Bin_3,8.0,2.0,,,,,,329.3981013,11,,,,0,0.16666666666666666,0.10526315791277768,,,low
789,11,Bin_1,2,11,8,1,1,1,1,1,1,Bin_1,11,10,Bin_4,1,4,3,Bin_1,9.0,Bin_4,1.0,1.0,5211.0,Bin_3,3.0,,,329.3981013,11,4.0,0.25,4.0,0,0.0,2.4649395852692814e-11,,0.15000000000985975,low
790,11,Bin_1,2,11,8,1,1,1,2,1,2,Bin_5,11,6,Bin_4,1,4,3,Bin_1,9.0,Bin_3,7.0,2.0,,,,,,329.3981013,11,,,,0,0.16666666666666666,2.016330692930072e-11,,,low
791,11,Bin_1,2,11,8,1,1,1,3,1,3,Bin_5,11,4,Bin_2,1,4,3,Bin_1,9.0,Bin_4,1.0,1.0,5211.0,Bin_3,3.0,,,329.3981013,11,8.0,0.125,8.0,0,0.0,1.821438878796227e-11,,0.07500000000728575,low
792,11,*,2,11,8,1,1,1,4,1,5,*,11,5,*,1,4,3,*,9.0,*,1.0,1.0,3123.0,*,3.0,,,329.3981013,11,198.0,0.005050505050505051,198.0,0,0.0,2.016330692930072e-11,,0.003030303038368353,low
793,11,Bin_1,2,11,8,1,1,1,5,1,9,Bin_1,11,10,Bin_1,1,4,3,Bin_1,2.0,Bin_1,,,,,,,,329.3981013,11,,,,0,0.16666666666666666,2.016330692930072e-11,,,low
794,11,Bin_1,2,11,8,1,1,1,6,1,9,Bin_1,11,3,Bin_1,1,4,3,Bin_1,,,,,,,,,,329.3981013,11,,,,0,0.3333333333333333,0.22278597675880188,,,low
795,11,Bin_1,2,11,8,1,1,1,7,1,3,Bin_5,11,7,Bin_2,1,4,3,Bin_1,9.0,Bin_4,7.0,2.0,,,,,,329.3981013,11,,,,0,0.16666666666666666,2.016330692930072e-11,,,low
796,11,Bin_1,2,11,8,1,1,1,8,1,9,Bin_1,11,10,Bin_1,1,4,3,Bin_1,2.0,Bin_1,,,,,,,,329.3981013,11,,,,0,0.16666666666666666,2.016330692930072e-11,,,low
797,11,Bin_1,2,11,8,1,1,1,9,1,9,Bin_5,11,7,Bin_1,1,4,3,Bin_1,,,,,,,,,,329.3981013,11,,,,0,0.3333333333333333,2.016330692930072e-11,,,low
798,11,Bin_1,2,11,8,1,1,1,10,1,3,Bin_5,11,6,Bin_1,1,4,3,Bin_1,2.0,Bin_4,8.0,2.0,,,,,,329.3981013,11,,,,0,0.16666666666666666,0.8947368421073856,,,low
799,11,Bin_1,2,11,8,1,1,1,11,2,5,Bin_1,11,6,Bin_2,1,4,3,Bin_1,9.0,Bin_3,,,,,,2.0,1.0,329.3981013,11,,,,0,0.16666666666666666,0.05943862807785637,,,low
800,11,Bin_5,2,11,1,1,1,1,1,1,1,Bin_1,11,5,Bin_4,1,1,1,Bin_1,9.0,Bin_3,9.0,2.0,,,,,,337.1700395,11,,,,0,0.16666666666666666,7.323960493841798e-11,,,low
801,11,Bin_5,2,11,1,1,1,1,2,1,2,Bin_5,11,8,Bin_4,1,1,1,Bin_1,9.0,Bin_3,7.0,2.0,,,,,,337.1700395,11,,,,0,0.16666666666666666,1.8915364001301663e-11,,,low
802,11,Bin_5,2,11,1,1,1,1,3,1,3,Bin_1,11,3,Bin_2,1,1,1,Bin_1,9.0,Bin_4,7.0,2.0,,,,,,337.1700395,11,,,,0,0.16666666666666666,2.0997385717151236e-11,,,low
803,11,*,2,11,4,1,1,1,1,1,1,*,11,12,*,1,1,1,*,9.0,*,1.0,1.0,5211.0,*,3.0,,,337.1700395,11,198.0,0.005050505050505051,198.0,0,0.0,2.016330692930072e-11,,0.003030303038368353,low
804,11,Bin_5,2,11,4,1,1,1,2,1,2,Bin_5,11,2,Bin_3,1,1,1,Bin_1,9.0,Bin_3,7.0,2.0,,,,,,337.1700395,11,,,,0,0.16666666666666666,2.016330692930072e-11,,,low
805,11,Bin_5,2,11,4,1,1,1,3,1,3,Bin_1,11,12,Bin_1,1,1,1,Bin_1,2.0,Bin_3,,,,,,,,337.1700395,11,,,,0,0.16666666666666666,2.450919430875042e-11,,,low
806,11,Bin_5,2,11,5,1,1,1,1,1,1,Bin_5,11,6,Bin_4,1,1,1,Bin_3,9.0,Bin_2,9.0,2.0,,,,,,337.1700395,11,,,,0,0.16666666666666666,6.061453785110856e-11,,,low
807,11,*,2,11,5,1,1,1,2,1,3,*,11,5,*,1,1,1,*,9.0,*,1.0,1.0,8323.0,*,5.0,,,337.1700395,11,198.0,0.005050505050505051,198.0,0,0.0,2.016330692930072e-11,,0.003030303038368353,low
808,11,Bin_5,2,11,5,1,1,1,3,1,5,Bin_5,11,9,Bin_2,1,1,1,Bin_1,9.0,Bin_3,7.0,2.0,,,,,,337.1700395,11,,,,0,0.16666666666666666,1.8943991931312947e-11,,,low
809,11,Bin_5,2,11,5,1,1,1,4,1,5,Bin_5,11,9,Bin_1,1,1,1,Bin_1,2.0,Bin_2,,,,,,,,337.1700395,11,,,,0,0.16666666666666666,2.489744622400259e-11,,,low
810,11,Bin_5,2,11,5,1,1,1,5,1,5,Bin_5,11,7,Bin_1,1,1,1,Bin_1,1.0,,,,,,,,,337.1700395,11,,,,0,0.3333333333333333,8.427148901328881e-11,,,low
811,11,*,2,11,6,1,1,1,1,1,1,*,11,12,*,1,1,1,*,9.0,*,1.0,1.0,5221.0,*,5.0,,,337.1700395,11,198.0,0.005050505050505051,198.0,0,0.0,2.016330692930072e-11,,0.003030303038368353,low
812,11,Bin_5,2,11,7,1,1,1,1,1,1,Bin_1,11,11,Bin_4,1,1,1,Bin_1,9.0,Bin_5,9.0,2.0,,,,,,337.1700395,11,,,,0,0.16666666666666666,8.841851595760094e-11,,,low
813,11,*,2,11,7,1,1,1,2,1,2,*,11,2,*,1,1,1,*,9.0,*,2.0,1.0,2211.0,*,5.0,,,337.1700395,11,198.0,0.005050505050505051,198.0,0,0.0,2.016330692930072e-11,,0.003030303038368353,low
814,11,Bin_5,2,11,7,1,1,1,3,1,3,Bin_5,11,4,Bin_2,1,1,1,Bin_1,3.0,Bin_4,8.0,2.0,,,,,,337.1700395,11,,,,0,0.16666666666666666,2.2282854273109737e-11,,,low
815,11,Bin_5,2,11,7,1,1,1,4,1,3,Bin_1,11,6,Bin_1,1,1,1,Bin_1,2.0,Bin_4,8.0,2.0,,,,,,337.1700395,11,,,,0,0.16666666666666666,2.8929896859804482e-12,,,low
816,11,*,2,11,8,1,1,1,1,1,1,*,11,12,*,1,1,1,*,9.0,*,1.0,1.0,5221.0,*,5.0,,,337.1700395,11,198.0,0.005050505050505051,198.0,0,0.0,2.016330692930072e-11,,0.003030303038368353,low
817,11,Bin_5,2,11,8,1,1,1,2,1,2,Bin_5,11,2,Bin_4,1,1,1,Bin_1,9.0,Bin_3,7.0,2.0,,,,,,337.1700395,11,,,,0,0.16666666666666666,1.8915364001301663e-11,,,low
818,11,*,2,11,8,1,1,1,3,1,3,*,11,9,*,1,1,1,*,9.0,*,1.0,1.0,3511.0,*,1.0,,,337.1700395,11,198.0,0.005050505050505051,198.0,0,0.0,2.016330692930072e-11,,0.003030303038368353,low
819,11,Bin_5,2,11,8,1,1,1,4,1,3,Bin_1,11,12,Bin_2,1,1,1,Bin_1,4.0,Bin_4,8.0,2.0,,,,,,337.1700395,11,,,,0,0.16666666666666666,2.0997385717151236e-11,,,low
820,11,*,2,11,9,1,1,1,1,1,1,*,11,3,*,1,1,1,*,9.0,*,1.0,1.0,7231.0,*,5.0,,,337.1700395,11,198.0,0.005050505050505051,198.0,0,0.0,2.016330692930072e-11,,0.003030303038368353,low
821,11,Bin_5,2,11,9,1,1,1,2,1,2,Bin_5,11,4,Bin_2,1,1,1,Bin_1,9.0,Bin_3,7.0,2.0,,,,,,337.1700395,11,,,,0,0.16666666666666666,1.8943991931312947e-11,,,low
822,11,Bin_5,2,11,9,1,1,1,3,1,3,Bin_1,11,12,Bin_1,1,1,1,Bin_1,2.0,Bin_2,,,,,,,,337.1700395,11,,,,0,0.16666666666666666,2.3545354853625007e-11,,,low
823,11,Bin_5,2,11,9,1,1,1,4,1,3,Bin_5,11,2,Bin_1,1,1,1,Bin_1,2.0,Bin_1,,,,,,,,337.1700395,11,,,,0,0.16666666666666666,4.85113509112517e-11,,,low
824,11,Bin_5,2,11,9,1,1,1,5,1,3,Bin_5,11,2,Bin_1,1,1,1,Bin_1,1.0,Bin_5,,,,,,,,337.1700395,11,,,,0,0.16666666666666666,9.054485045312695e-11,,,low
825,11,Bin_1,2,11,1,1,1,1,1,1,1,Bin_1,11,8,Bin_3,1,1,1,Bin_1,9.0,Bin_3,1.0,1.0,5412.0,Bin_5,1.0,,,359.9276815,11,3.0,0.3333333333333333,3.0,0,0.0,2.751044730987172e-11,,0.20000000001100415,low
826,11,Bin_1,2,11,1,1,1,1,2,1,2,Bin_5,11,4,Bin_3,1,1,1,Bin_1,9.0,Bin_4,4.0,2.0,,,,,,359.9276815,11,,,,0,0.16666666666666666,2.016330692930072e-11,,,low
827,11,Bin_1,2,11,1,1,1,1,3,1,4,Bin_5,11,12,Bin_5,1,1,1,Bin_3,9.0,Bin_1,9.0,2.0,,,,,,359.9276815,11,,,,0,0.16666666666666666,5.020011837414872e-11,,,low
828,11,Bin_1,2,11,1,1,1,1,4,1,5,Bin_5,11,9,Bin_4,1,1,1,Bin_1,9.0,Bin_3,7.0,2.0,,,,,,359.9276815,11,,,,0,0.16666666666666666,2.016330692930072e-11,,,low
829,11,Bin_1,2,11,2,1,1,1,1,1,1,Bin_5,11,9,Bin_3,1,1,1,Bin_1,9.0,Bin_4,1.0,1.0,5414.0,Bin_3,3.0,,,359.9276815,11,6.0,0.16666666666666666,6.0,0,0.0,5.798761123058759e-11,,0.10000000002319503,low
830,11,Bin_1,2,11,2,1,1,1,2,1,3,Bin_1,11,10,Bin_2,1,1,1,Bin_1,9.0,Bin_4,3.0,2.0,,,,,,359.9276815,11,,,,0,0.16666666666666666,1.9880093564148657e-11,,,low
831,11,Bin_1,2,11,2,1,1,1,3,2,2,Bin_1,11,11,Bin_4,1,1,1,Bin_1,9.0,Bin_4,,,,,,1.0,3.0,359.9276815,11,,,,0,0.16666666666666666,1.7528074163844148e-11,,,low
832,11,Bin_1,2,11,2,1,1,1,4,2,3,Bin_1,11,11,Bin_2,1,1,1,Bin_1,4.0,Bin_4,,,,,,1.0,2.0,359.9276815,11,,,,0,0.16666666666666666,1.9880093564148657e-11,,,low
833,11,Bin_1,2,11,3,1,1,1,1,1,1,Bin_1,11,1,Bin_3,1,1,1,Bin_1,9.0,Bin_3,1.0,1.0,3122.0,Bin_1,3.0,,,359.9276815,11,11.0,0.09090909090909091,11.0,0,0.0,4.31002944004418e-11,,0.05454545456269466,low
834,11,Bin_1,2,11,3,1,1,1,2,1,2,Bin_5,11,12,Bin_2,1,1,1,Bin_1,9.0,Bin_4,7.0,2.0,,,,,,359.9276815,11,,,,0,0.16666666666666666,2.016330692930072e-11,,,low
835,11,Bin_1,2,11,3,1,1,1,3,1,3,Bin_1,11,10,Bin_1,1,1,1,Bin_1,2.0,Bin_1,,,,,,,,359.9276815,11,,,,0,0.16666666666666666,2.016330692930072e-11,,,low
836,11,Bin_1,2,11,3,1,1,1,4,1,3,Bin_5,11,7,Bin_1,1,1,1,Bin_1,2.0,Bin_1,,,,,,,,359.9276815,11,,,,0,0.16666666666666666,0.31578947369800636,,,low
837,11,Bin_1,2,11,4,1,1,1,1,1,1,Bin_1,11,3,Bin_2,1,1,1,Bin_1,9.0,Bin_4,1.0,1.0,5121.0,Bin_3,3.0,,,359.9276815,11,8.0,0.125,8.0,0,0.0,2.8625922011643265e-11,,0.07500000001145037,low
838,11,Bin_1,2,11,4,1,1,1,2,1,2,Bin_5,11,8,Bin_2,1,1,1,Bin_1,9.0,Bin_4,1.0,1.0,4110.0,Bin_4,3.0,,,359.9276815,11,12.0,0.08333333333333333,12.0,0,0.0,2.1760009167715977e-11,,0.050000000008704,low
839,11,Bin_1,2,11,4,1,1,1,3,1,3,Bin_5,11,9,Bin_1,1,1,1,Bin_1,2.0,Bin_1,,,,,,,,359.9276815,11,,,,0,0.16666666666666666,0.31578947369800636,,,low
840,11,Bin_1,2,11,4,1,1,1,4,1,3,Bin_5,11,4,Bin_1,1,1,1,Bin_1,,,,,,,,,,359.9276815,11,,,,0,0.3333333333333333,2.016330692930072e-11,,,low
841,11,Bin_1,2,11,5,1,1,1,1,1,1,Bin_1,11,5,Bin_3,1,1,1,Bin_1,9.0,Bin_3,1.0,1.0,5221.0,Bin_3,5.0,,,359.9276815,11,23.0,0.043478260869565216,23.0,0,0.0,2.016330692930072e-11,,0.02608695652980445,low
842,11,Bin_1,2,11,5,1,1,1,2,1,2,Bin_5,11,12,Bin_3,1,1,1,Bin_1,9.0,Bin_4,1.0,1.0,4110.0,Bin_5,1.0,,,359.9276815,11,8.0,0.125,8.0,0,0.0,2.016330692930072e-11,,0.07500000000806532,low
843,11,Bin_1,2,11,5,1,1,1,3,1,3,Bin_5,11,4,Bin_2,1,1,1,Bin_1,2.0,Bin_4,8.0,2.0,,,,,,359.9276815,11,,,,0,0.16666666666666666,2.016330692930072e-11,,,low
844,11,Bin_1,2,11,5,1,1,1,4,1,3,Bin_1,11,9,Bin_1,1,1,1,Bin_1,2.0,Bin_3,8.0,2.0,,,,,,359.9276815,11,,,,0,0.16666666666666666,2.016330692930072e-11,,,low
845,11,*,2,11,6,1,1,1,1,1,1,*,11,5,*,1,1,1,*,9.0,*,2.0,1.0,3341.0,*,3.0,,,359.9276815,11,198.0,0.005050505050505051,198.0,0,0.0,2.016330692930072e-11,,0.003030303038368353,low
846,11,Bin_1,2,11,6,1,1,1,2,1,2,Bin_5,11,6,Bin_2,1,1,1,Bin_1,9.0,Bin_4,3.0,1.0,2611.0,Bin_5,3.0,,,359.9276815,11,8.0,0.125,8.0,0,0.0,0.46127661534794473,,0.2595106461391779,low
847,11,Bin_1,2,11,6,1,1,1,3,1,3,Bin_1,11,6,Bin_1,1,1,1,Bin_1,,,,,,,,,,359.9276815,11,,,,0,0.3333333333333333,0.22278597675880188,,,low
848,11,Bin_1,2,11,6,1,1,1,4,1,5,Bin_5,11,5,Bin_4,1,1,1,Bin_1,9.0,Bin_4,9.0,2.0,,,,,,359.9276815,11,,,,0,0.16666666666666666,2.016330692930072e-11,,,low
849,11,Bin_1,2,11,7,1,1,1,1,1,1,Bin_1,11,9,Bin_3,1,1,1,Bin_1,9.0,Bin_4,1.0,1.0,1420.0,Bin_3,5.0,,,359.9276815,11,13.0,0.07692307692307693,13.0,0,0.0,0.4210526315906208,,0.21457489879009448,low
850,11,Bin_1,2,11,7,1,1,1,2,1,2,Bin_5,11,4,Bin_3,1,1,1,Bin_1,9.0,Bin_4,7.0,2.0,,,,,,359.9276815,11,,,,0,0.16666666666666666,2.016330692930072e-11,,,low
851,11,Bin_1,2,11,7,1,1,1,3,1,3,Bin_5,11,11,Bin_2,1,1,1,Bin_1,9.0,Bin_4,99.0,2.0,,,,,,359.9276815,11,,,,0,0.16666666666666666,2.016330692930072e-11,,,low
852,11,Bin_1,2,11,7,1,1,1,4,1,3,Bin_1,11,3,Bin_1,1,1,1,Bin_1,2.0,Bin_4,8.0,2.0,,,,,,359.9276815,11,,,,0,0.16666666666666666,0.7894736842147712,,,low
853,11,Bin_1,2,11,7,1,1,1,5,1,3,Bin_1,11,11,Bin_1,1,1,1,Bin_1,2.0,Bin_1,,,,,,,,359.9276815,11,,,,0,0.16666666666666666,2.016330692930072e-11,,,low
854,11,*,2,11,8,1,1,1,1,1,1,*,11,5,*,1,1,1,*,9.0,*,1.0,1.0,3422.0,*,3.0,,,359.9276815,11,198.0,0.005050505050505051,198.0,0,0.0,2.016330692930072e-11,,0.003030303038368353,low
855,11,Bin_1,2,11,10,1,1,1,1,1,1,Bin_1,11,9,Bin_3,1,1,1,Bin_1,9.0,Bin_3,2.0,1.0,3115.0,Bin_4,3.0,,,359.9276815,11,4.0,0.25,4.0,0,0.0,0.6032078816026466,,0.3912831526410586,low
856,11,Bin_1,2,11,10,1,1,1,2,1,2,Bin_5,11,9,Bin_3,1,1,1,Bin_1,9.0,Bin_3,7.0,2.0,,,,,,359.9276815,11,,,,0,0.16666666666666666,2.016330692930072e-11,,,low
857,11,Bin_1,2,11,10,1,1,1,3,1,3,Bin_5,11,10,Bin_2,1,1,1,Bin_1,4.0,Bin_4,8.0,2.0,,,,,,359.9276815,11,,,,0,0.16666666666666666,2.016330692930072e-11,,,low
858,11,Bin_1,2,11,10,1,1,1,4,1,3,Bin_5,11,6,Bin_1,1,1,1,Bin_1,2.0,Bin_2,,,,,,,,359.9276815,11,,,,0,0.16666666666666666,2.016330692930072e-11,,,low
859,11,Bin_1,2,11,1,1,1,1,1,1,1,Bin_1,11,5,Bin_3,1,1,1,Bin_1,9.0,Bin_4,1.0,1.0,1439.0,Bin_3,4.0,,,254.4943202,11,13.0,0.07692307692307693,13.0,0,0.0,0.4210526315906208,,0.21457489879009448,low
860,11,Bin_1,2,11,1,1,1,1,2,1,2,Bin_5,11,2,Bin_2,1,1,1,Bin_1,9.0,Bin_4,7.0,2.0,,,,,,254.4943202,11,,,,0,0.16666666666666666,2.016330692930072e-11,,,low
861,11,Bin_1,2,11,1,1,1,1,3,1,3,Bin_5,11,7,Bin_1,1,1,1,Bin_1,2.0,Bin_2,,,,,,,,254.4943202,11,,,,0,0.16666666666666666,2.016330692930072e-11,,,low
862,11,Bin_1,2,11,1,1,1,1,4,1,3,Bin_1,11,9,Bin_1,1,1,1,Bin_1,2.0,Bin_1,,,,,,,,254.4943202,11,,,,0,0.16666666666666666,2.016330692930072e-11,,,low
863,11,*,2,11,2,1,1,1,1,1,1,*,11,6,*,1,1,1,*,9.0,*,1.0,1.0,8332.0,*,2.0,,,254.4943202,11,198.0,0.005050505050505051,198.0,0,0.0,2.016330692930072e-11,,0.003030303038368353,low
864,11,Bin_1,2,11,2,1,1,1,2,1,2,Bin_5,11,5,Bin_3,1,1,1,Bin_1,9.0,Bin_3,7.0,2.0,,,,,,254.4943202,11,,,,0,0.16666666666666666,2.016330692930072e-11,,,low
865,11,Bin_1,2,11,2,1,1,1,3,1,5,Bin_1,11,3,Bin_3,1,1,1,Bin_1,9.0,Bin_3,1.0,1.0,8332.0,Bin_3,5.0,,,254.4943202,11,23.0,0.043478260869565216,23.0,0,0.0,2.016330692930072e-11,,0.02608695652980445,low
866,11,Bin_1,2,11,3,1,1,1,1,1,1,Bin_1,11,8,Bin_3,1,1,1,Bin_1,9.0,Bin_3,2.0,1.0,8323.0,Bin_3,5.0,,,254.4943202,11,23.0,0.043478260869565216,23.0,0,0.0,2.016330692930072e-11,,0.02608695652980445,low
867,11,Bin_1,2,11,3,1,1,1,2,1,2,Bin_5,11,9,Bin_3,1,1,1,Bin_1,9.0,Bin_4,7.0,2.0,,,,,,254.4943202,11,,,,0,0.16666666666666666,2.016330692930072e-11,,,low
868,11,Bin_1,2,11,3,1,1,1,3,2,3,Bin_5,11,12,Bin_2,1,1,1,Bin_1,3.0,Bin_4,,,,,,1.0,2.0,254.4943202,11,,,,0,0.16666666666666666,2.016330692930072e-11,,,low
869,11,Bin_1,2,11,4,1,1,1,1,1,1,Bin_1,11,2,Bin_4,1,1,1,Bin_1,9.0,Bin_4,1.0,1.0,5221.0,Bin_3,5.0,,,254.4943202,11,4.0,0.25,4.0,0,0.0,2.4649395852692814e-11,,0.15000000000985975,low
870,11,Bin_1,2,11,4,1,1,1,2,1,2,Bin_5,11,9,Bin_3,1,1,1,Bin_1,9.0,Bin_4,7.0,1.0,5211.0,Bin_3,6.0,,,254.4943202,11,6.0,0.16666666666666666,6.0,0,0.0,5.798761123058759e-11,,0.10000000002319503,low
871,11,Bin_1,2,11,4,1,1,1,3,1,3,Bin_5,11,6,Bin_2,1,1,1,Bin_1,9.0,Bin_4,1.0,1.0,3313.0,Bin_4,3.0,,,254.4943202,11,12.0,0.08333333333333333,12.0,0,0.0,2.1760009167715977e-11,,0.050000000008704,low
872,11,Bin_1,2,11,4,1,1,1,4,1,5,Bin_5,11,10,Bin_2,1,1,1,Bin_1,9.0,Bin_5,3.0,2.0,,,,,,254.4943202,11,,,,0,0.16666666666666666,1.0,,,low
873,11,Bin_1,2,11,5,1,1,1,1,1,1,Bin_1,11,8,Bin_3,1,1,1,Bin_1,9.0,Bin_3,1.0,1.0,1321.0,Bin_1,4.0,,,254.4943202,11,11.0,0.09090909090909091,11.0,0,0.0,4.31002944004418e-11,,0.05454545456269466,low
874,11,Bin_1,2,11,5,1,1,1,2,1,2,Bin_5,11,4,Bin_3,1,1,1,Bin_1,9.0,Bin_3,7.0,2.0,,,,,,254.4943202,11,,,,0,0.16666666666666666,2.016330692930072e-11,,,low
875,11,Bin_1,2,11,5,1,1,1,3,1,3,Bin_5,11,8,Bin_2,1,1,1,Bin_1,4.0,Bin_4,1.0,1.0,3313.0,Bin_4,3.0,,,254.4943202,11,12.0,0.08333333333333333,12.0,0,0.0,2.1760009167715977e-11,,0.050000000008704,low
876,11,Bin_1,2,11,5,1,1,1,4,1,3,Bin_5,11,5,Bin_2,1,1,1,Bin_1,4.0,Bin_4,3.0,2.0,,,,,,254.4943202,11,,,,0,0.16666666666666666,2.016330692930072e-11,,,low
877,11,Bin_1,2,11,6,1,1,1,1,1,1,Bin_5,11,9,Bin_4,1,1,1,Bin_3,9.0,Bin_4,7.0,2.0,,,,,,254.4943202,11,,,,0,0.16666666666666666,2.6581610135721157e-11,,,low
878,11,Bin_1,2,11,6,1,1,1,2,1,3,Bin_5,11,11,Bin_2,1,1,1,Bin_1,4.0,Bin_4,1.0,1.0,4110.0,Bin_1,3.0,,,254.4943202,11,7.0,0.14285714285714285,7.0,0,0.0,8.83950632253061e-11,,0.08571428574964372,low
879,11,Bin_1,2,11,6,1,1,1,3,1,3,Bin_5,11,3,Bin_2,1,1,1,Bin_1,4.0,Bin_4,1.0,1.0,4110.0,Bin_1,3.0,,,254.4943202,11,7.0,0.14285714285714285,7.0,0,0.0,8.83950632253061e-11,,0.08571428574964372,low
880,11,*,2,11,8,1,1,1,1,1,1,*,11,12,*,1,1,1,*,9.0,*,1.0,1.0,2310.0,*,1.0,,,254.4943202,11,198.0,0.005050505050505051,198.0,0,0.0,2.016330692930072e-11,,0.003030303038368353,low
881,11,Bin_1,2,11,8,1,1,1,2,1,2,Bin_5,11,8,Bin_4,1,1,1,Bin_1,9.0,Bin_5,7.0,2.0,,,,,,254.4943202,11,,,,0,0.16666666666666666,7.263253760522444e-11,,,low
882,11,Bin_1,2,11,8,1,1,1,3,1,3,Bin_1,11,2,Bin_2,1,1,1,Bin_1,4.0,Bin_4,1.0,1.0,2152.0,Bin_4,3.0,,,254.4943202,11,8.0,0.125,8.0,0,0.0,5.1709034650113245e-11,,0.0750000000206836,low
883,11,Bin_1,2,11,8,1,1,1,4,2,3,Bin_5,11,5,Bin_2,1,1,1,Bin_1,3.0,Bin_5,,,,,,2.0,2.0,254.4943202,11,,,,0,0.16666666666666666,1.0,,,low
884,11,Bin_1,2,11,9,1,1,1,1,1,1,Bin_1,11,8,Bin_4,1,1,1,Bin_1,9.0,Bin_3,1.0,1.0,8323.0,Bin_3,5.0,,,254.4943202,11,13.0,0.07692307692307693,13.0,0,0.0,0.23775451225093572,,0.14125565105422044,low
885,11,*,2,11,9,1,1,1,2,1,2,*,11,9,*,1,1,1,*,9.0,*,1.0,1.0,9112.0,*,3.0,,,254.4943202,11,198.0,0.005050505050505051,198.0,0,0.0,2.016330692930072e-11,,0.003030303038368353,low
886,11,*,2,11,10,1,1,1,1,1,1,*,11,10,*,1,1,1,*,9.0,*,1.0,1.0,2166.0,*,3.0,,,254.4943202,11,198.0,0.005050505050505051,198.0,0,0.0,2.016330692930072e-11,,0.003030303038368353,low
887,11,Bin_1,2,11,10,1,1,1,2,1,2,Bin_5,11,8,Bin_3,1,1,1,Bin_1,9.0,Bin_4,7.0,2.0,,,,,,254.4943202,11,,,,0,0.16666666666666666,2.016330692930072e-11,,,low
888,11,Bin_1,2,11,10,1,1,1,3,1,3,Bin_5,11,9,Bin_1,1,1,1,Bin_1,2.0,Bin_2,,,,,,,,254.4943202,11,,,,0,0.16666666666666666,2.016330692930072e-11,,,low
889,11,Bin_1,2,11,10,1,1,1,4,1,3,Bin_1,11,11,Bin_1,1,1,1,Bin_1,2.0,Bin_1,,,,,,,,254.4943202,11,,,,0,0.16666666666666666,2.016330692930072e-11,,,low
890,11,Bin_1,2,11,1,1,1,1,1,1,1,Bin_1,11,12,Bin_3,1,1,1,Bin_1,9.0,Bin_3,1.0,1.0,8323.0,Bin_3,4.0,,,377.492039,11,23.0,0.043478260869565216,23.0,0,0.0,2.016330692930072e-11,,0.02608695652980445,low
891,11,Bin_1,2,11,1,1,1,1,2,1,2,Bin_5,11,3,Bin_3,1,1,4,Bin_1,9.0,Bin_3,7.0,2.0,,,,,,377.492039,11,,,,0,0.16666666666666666,2.016330692930072e-11,,,low
892,11,Bin_1,2,11,1,1,1,1,3,1,3,Bin_1,11,1,Bin_2,1,1,4,Bin_1,9.0,Bin_3,3.0,2.0,,,,,,377.492039,11,,,,0,0.16666666666666666,0.05943862807785637,,,low
893,11,Bin_1,2,11,1,1,1,1,4,1,3,Bin_5,11,6,Bin_1,1,1,4,Bin_1,6.0,Bin_3,8.0,2.0,,,,,,377.492039,11,,,,0,0.16666666666666666,2.016330692930072e-11,,,low
894,11,Bin_1,2,11,1,1,1,1,5,1,3,Bin_5,11,12,Bin_1,1,1,4,Bin_1,2.0,Bin_2,,,,,,,,377.492039,11,,,,0,0.16666666666666666,2.016330692930072e-11,,,low
895,11,Bin_1,2,11,1,1,1,1,6,1,3,Bin_5,11,11,Bin_1,1,1,4,Bin_1,2.0,Bin_1,,,,,,,,377.492039,11,,,,0,0.16666666666666666,0.31578947369800636,,,low
896,11,Bin_1,2,11,3,1,1,1,1,1,1,Bin_1,11,3,Bin_5,1,1,1,Bin_1,9.0,Bin_4,4.0,2.0,,,,,,377.492039,11,,,,0,0.16666666666666666,5.899811058747034e-11,,,low
897,11,Bin_1,2,11,3,1,1,1,2,1,2,Bin_5,11,9,Bin_5,1,1,1,Bin_1,9.0,Bin_4,4.0,2.0,,,,,,377.492039,11,,,,0,0.16666666666666666,5.5648679437125485e-11,,,low
898,11,Bin_1,2,11,3,1,1,1,3,1,3,Bin_1,11,9,Bin_2,1,1,1,Bin_1,9.0,Bin_4,1.0,1.0,3313.0,Bin_4,3.0,,,377.492039,11,8.0,0.125,8.0,0,0.0,5.1709034650113245e-11,,0.0750000000206836,low
