aux_index,anon_index,label,age_diff,age_ratio,age_close,education_diff,education_ratio,education_close,industry_diff,industry_ratio,industry_close,marital_status_diff,marital_status_ratio,marital_status_close,sex_diff,sex_ratio,sex_close,overall_similarity,attack_score
1269,654,0,0.3333333333333333,1.5,0,0.8571428571428571,0.1428571428571428,0,0.9998726466155838,0.0001273533844161,0,0.5,2.0,0,0.0,1.0,1,0.4619302325816451,0.014584641385667417
550,969,0,0.6904761904761905,3.230769230769231,0,0.875,0.125,0,,,0,0.0,1.0,1,1.0,0.0,0,0.2869047619047619,0.014987444970749922
141,984,0,0.0681818181818181,1.0731707317073171,0,0.8333333333333334,0.1666666666666666,0,0.9999790404728468,2.0959527153067428e-05,0,0.5,0.5,0,1.0,0.0,0,0.3197011616024003,0.014975865931471636
203,288,0,,,0,,,0,,,0,,,0,,,0,0.0,0.023965448231401874
1084,733,0,0.6101694915254238,2.565217391304348,0,0.6,0.4,0,0.9998988749841992,0.0001011250158007,0,0.0,1.0,1,0.0,1.0,1,0.5579863266980754,0.016284488903393478
1280,749,0,0.1029411764705882,1.1147540983606556,0,0.6153846153846154,0.3846153846153846,0,,,0,0.5,0.5,0,0.5,0.5,0,0.4563348416289592,0.014896930019926839
840,346,0,0.4186046511627907,0.5813953488372093,0,0.7333333333333333,0.2666666666666666,0,0.9999647477702964,3.525222970352875e-05,0,0.0,1.0,1,0.5,0.5,0,0.4696194535467158,0.015757402262713615
6,123,0,0.2131147540983606,1.2708333333333333,0,0.7,0.3,0,0.9998237885462556,0.0001762114537444,0,1.0,0.0,0,1.0,0.0,0,0.2174122914710767,0.014344600619743646
393,40,0,0.2592592592592592,1.35,0,0.9166666666666666,0.0833333333333333,0,,,0,0.5,2.0,0,1.0,0.0,0,0.2648148148148148,0.01397248206693147
670,777,0,0.0444444444444444,0.9555555555555556,0,0.5454545454545454,0.4545454545454545,0,,,0,0.0,1.0,1,1.0,0.0,0,0.482020202020202,0.026592804466835613
1271,489,0,0.6666666666666666,3.0,0,0.9090909090909092,0.0909090909090909,0,,,0,0.0,1.0,1,0.0,1.0,1,0.4848484848484848,0.014987444970749922
1155,985,0,0.421875,1.7297297297297298,0,0.8333333333333334,0.1666666666666666,0,,,0,0.0,1.0,1,0.5,0.5,0,0.4489583333333333,0.014987444970749922
1134,464,0,0.5357142857142857,2.1538461538461537,0,0.7272727272727273,0.2727272727272727,0,,,0,0.5,0.5,0,0.5,0.5,0,0.3474025974025974,0.01397248206693147
429,977,0,0.5490196078431373,2.217391304347826,0,0.7272727272727273,0.2727272727272727,0,0.999955753191301,4.424680869892259e-05,0,0.0,1.0,1,0.0,1.0,1,0.5447503823385669,0.015379029076269618
319,411,0,0.1363636363636363,0.8636363636363636,0,0.8181818181818182,0.1818181818181818,0,,,0,1.0,0.0,0,1.0,0.0,0,0.209090909090909,0.014633252056663318
97,793,0,0.8333333333333334,6.0,0,0.6666666666666666,0.3333333333333333,0,,,0,0.5,2.0,0,0.0,1.0,1,0.4,0.013899403167636312
857,84,0,0.7894736842105263,4.75,0,,,0,,,0,0.0,1.0,1,0.0,1.0,1,0.4421052631578946,0.01608842960108463
292,555,0,0.0952380952380952,1.105263157894737,0,0.8333333333333334,0.1666666666666666,0,,,0,0.5,2.0,0,0.5,0.5,0,0.4142857142857142,0.015079708544909289
713,802,0,0.225,1.2903225806451613,0,0.75,0.25,0,,,0,0.0,1.0,1,0.0,1.0,1,0.605,0.38528545231216677
351,924,0,0.9253731343283582,13.4,0,1.0,,0,,,0,0.5,2.0,0,1.0,0.0,0,0.1149253731343283,0.013899403167636312
586,822,0,0.696969696969697,3.3,0,0.8,0.2,0,,,0,1.0,0.0,0,0.0,1.0,1,0.3006060606060606,0.01397248206693147
314,36,0,0.8656716417910447,7.444444444444445,0,0.5,0.5,0,,,0,1.0,0.0,0,1.0,0.0,0,0.126865671641791,0.013899403167636312
72,372,0,0.4042553191489361,0.5957446808510638,0,0.75,0.25,0,,,0,1.0,0.0,0,0.0,1.0,1,0.3691489361702127,0.014687083339619357
1258,48,0,0.1666666666666666,0.8333333333333334,0,0.2,1.25,0,0.9989650954934612,0.0010349045065387,0,1.0,0.0,0,0.0,1.0,1,0.5268736475679744,0.015093139099062312
487,109,0,0.0714285714285714,0.9285714285714286,0,0.75,0.25,0,,,0,1.0,0.0,0,0.5,0.5,0,0.3357142857142857,0.018611555036572514
1229,675,0,0.3548387096774194,0.6451612903225806,0,0.6153846153846154,0.3846153846153846,0,0.9998726466155838,0.0001273533844161,0,0.0,1.0,1,0.5,0.5,0,0.5059808056644762,0.01689798195273358
1006,713,0,0.4444444444444444,1.8,0,0.2,0.8,0,,,0,0.0,1.0,1,0.5,0.5,0,0.5711111111111111,0.012078615021998224
867,773,0,0.25,0.75,0,0.7,0.3,0,,,0,0.0,1.0,1,0.0,1.0,1,0.61,0.27871855520483607
10,865,0,0.3518518518518518,0.6481481481481481,0,0.7777777777777778,0.2222222222222222,0,0.9997968346843826,0.0002031653156173,0,0.5,2.0,0,0.0,1.0,1,0.4741147071371975,0.015396679023917904
976,739,0,0.6346153846153846,2.736842105263158,0,0.7,0.3,0,0.9999576414774652,4.235852253473399e-05,0,0.5,2.0,0,0.0,1.0,1,0.43308539478143,0.01431194524985129
519,800,0,,,0,,,0,,,0,,,0,,,0,0.0,0.023965448231401874
504,48,0,0.15,0.85,0,0.25,0.75,0,0.999435506632797,0.0005644933672029,0,0.0,1.0,1,0.0,1.0,1,0.7201128986734406,0.41074978841499193
1198,234,0,0.0930232558139534,0.9069767441860463,0,0.9090909090909092,0.0909090909090909,0,,,0,0.0,1.0,1,0.5,0.5,0,0.4995771670190275,0.017309998995131002
134,621,0,0.5925925925925926,2.4545454545454546,0,0.8571428571428571,0.1428571428571428,0,,,0,0.0,1.0,1,0.5,0.5,0,0.41005291005291,0.014987444970749922
308,858,0,0.6,2.5,0,0.4285714285714285,0.5714285714285714,0,,,0,1.0,0.0,0,1.0,0.0,0,0.1942857142857142,0.01397248206693147
585,4,0,0.0491803278688524,1.0517241379310345,0,0.5,0.5,0,0.9997877443593064,0.0002122556406936,0,1.0,0.0,0,1.0,0.0,0,0.2902063855543682,0.02228919863051623
1256,514,0,0.2413793103448276,0.7586206896551724,0,0.8421052631578947,0.1578947368421052,0,0.9998969135929736,0.0001030864070263,0,1.0,0.0,0,0.5,0.5,0,0.2833237025808608,0.016366620059522587
347,677,0,0.9183673469387756,12.25,0,,,0,,,0,0.5,2.0,0,0.5,0.5,0,0.2163265306122449,0.014944270290941015
700,29,0,0.525,0.475,0,0.5,0.5,0,0.9999072222336762,9.277776632373256e-05,0,0.0,1.0,1,0.5,0.5,0,0.4950185555532648,0.017350900546915075
1002,401,0,0.2592592592592592,0.7407407407407407,0,0.5,0.5,0,0.9996538252311952,0.0003461747688047,0,0.0,1.0,1,0.0,1.0,1,0.6482173831019091,0.3991924363510461
923,895,0,0.8095238095238095,5.25,0,0.0,1.0,1,,,0,1.0,0.0,0,1.0,0.0,0,0.238095238095238,0.014652980342995591
806,671,0,0.4651162790697674,0.5348837209302325,0,0.5,0.5,0,,,0,1.0,0.0,0,0.5,0.5,0,0.3069767441860465,0.014687083339619357
336,237,0,0.8461538461538461,6.5,0,0.75,4.0,0,,,0,0.0,1.0,1,1.0,0.0,0,0.2807692307692307,0.017111053838591603
547,852,0,0.6136363636363636,2.588235294117647,0,0.6666666666666666,0.3333333333333333,0,,,0,0.0,1.0,1,1.0,0.0,0,0.3439393939393939,0.014987444970749922
691,348,0,0.0555555555555555,1.0588235294117647,0,0.5833333333333334,0.4166666666666667,0,,,0,0.5,0.5,0,1.0,0.0,0,0.3722222222222222,0.019815810551396407
