district,sector,month,result,residence,relationship,sex,birth_year,age,registration,ethnicity,religion,marital_status,curr_educ,education,main_activity,is_active,main_occupation,industry,employment_status,uresidencf,live,finalweight,B_year,r2_school_education,type_of_school,grade_this_year,grade_last_year,distance,transport_medium,time_to_school,noschooling_reason,reason_leave_school,when_stop_schooling,s3a_3,s3a_4,s3a_5,s3a_6,s3a_7,s3a_8,s3a_9,s3a_10,s3a_11,s3a_12,s3a_13,s3a_14,s3a_15,s3a_16_yy,s3a_16_mm,s3a_17,s3a_18,s3b_3,s3b_a,s3b_5,s3b_6,s3b_7,s3b_8,s3b_9,s3b_10,s3b_11,s3b_12,pri_sec,wages_salaries,allowences,bonus,is_employment_income,banks,bank_amount,bank_r,samurtdhi,samurtdhi_amount,samurtdh_r,finance,finance_amount,finance_r,employer,employer_amount,employer_r,lender,lender_amount,lender_r,credit_cards,credit_cards_amount,credit_cards_r,retail_shops,retail_shop_amount,retail_shops_r,pawning,pawning_amount,pawning_r,instalment_goods,instalement_amount,instalment_goods_r,other_debts,other_amount,other_debts_r,bus_halt,bus_halt_time,pre_school,pre_school_time,primery_school,primery_school_time,secondery_school,sec_school_time,hospital,hospital_time,matrenity_home,maternity_home_time,gov_dispensarz,gov_dispensary_time,private_dispensary,private_dispensary_time,maternity_clinic,maternity_clinic_time,dmo,dmo_time,mcucpc,mcucpc_time,ds_office,ds_office_time,gn_office,gn_office_time,post_office,post_office_time,bank,bank_time,agri_office,agri_office_time,is_power_lines_near,is_tel_lines_near,is_water_service_near,structure,bed_rooms,area,walls,floor,roof,ownership,drinking_water,s8_6b1_inside_outside,s8_6b2_distance,s8_6b2_premises_time,s8_6c_water_safe,s8_6d_water_sufficency,s8_6e1_water_sufficency_for_drio,s8_6e2_water_sufficency_for_bati,tioilet_use,toilet_type,s8_7c1_bowser_service,s8_7c21_hand_wash_place,s8_7c22_hand_wash_water,s8_7c23_hand_wash_soap,garbage_dumping,lite_source,cooking_fuel,is_collect_firewood,s8_11b_place,s8_11b_distance,natural_calamity,flooding,drought,land_slides,wildanimals,s8_12b5_storm,other_calamity
11,1,1,1,1,2,1,60,51-65,1,1,4,2,9.0,8.0,1.0,1.0,5221.0,47113.0,5.0,-1.0,-1.0,392.4425353,1960,-1.0,-1.0,-1.0,-1.0,-1.05,-1.0,-0.86,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,2.0,-1.0,2.0,-1.0,-1.0,2.0,-1.0,1.0,2.0,2.0,3.0,2.0,2.0,-1.0,1.0,1.0,2.0,2.0,1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,<10k,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,1,76000.0,9.0,2,-1.0,-1.0,2,-1.0,-1.0,0.0,5.76,0.0,8.99,1.0,10.08,1.0,9.29,YES,YES,2.0,18.9,1.0,8.89,0.0,5.79,2.0,21.5,2.0,17.44,10.0,26.24,7.0,28.05,0.0,5.86,1.0,9.21,1.0,8.2,20.0,65.47,1,1,1,1,1.0,3.0,2,1,2.0,3,4.0,1.0,-0.88,-1.04,8.0,1.0,12.0,12.0,1,2,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,102.29,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
11,1,1,1,1,1,1,70,36-50,1,4,3,2,9.0,7.0,1.0,1.0,8323.0,49222.0,3.0,-1.0,-1.0,392.4425353,1976,-1.0,-1.0,-1.0,-1.0,-1.04,-1.0,-0.96,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,2.0,-1.0,2.0,-1.0,-1.0,2.0,-1.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,2.0,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,45000.0,-1.0,-1.0,<10k,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,1,76000.0,9.0,2,-1.0,-1.0,2,-1.0,-1.0,0.0,4.47,0.0,11.9,1.0,9.19,1.0,10.8,YES,YES,2.0,20.27,1.0,10.7,0.0,5.21,2.0,18.22,2.0,19.3,10.0,37.31,7.0,20.63,0.0,4.84,1.0,8.54,1.0,11.39,20.0,64.7,1,1,1,1,1.0,3.0,2,1,2.0,3,4.0,1.0,-1.17,-1.3,8.0,1.0,12.0,12.0,1,2,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,108.54,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
11,1,1,1,1,2,2,70,36-50,1,1,1,2,9.0,10.0,1.0,1.0,7531.0,14105.0,5.0,-1.0,-1.0,392.4425353,1972,1.0,1.0,13.0,12.0,2.3,6.0,26.8,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,2.0,-1.0,2.0,-1.0,-1.0,2.0,-1.0,1.0,2.0,2.0,2.0,2.0,2.0,-1.0,2.0,1.0,2.0,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,40000.0,-1.0,-1.0,<10k,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,1,76000.0,9.0,2,-1.0,-1.0,2,-1.0,-1.0,0.0,4.9,0.0,11.35,1.0,12.85,1.0,11.14,YES,YES,2.0,21.87,1.0,9.96,0.0,4.77,2.0,20.06,2.0,19.91,10.0,33.0,7.0,26.85,0.0,5.74,1.0,10.87,1.0,9.86,20.0,73.45,1,1,1,1,1.0,3.0,2,1,2.0,3,4.0,1.0,-1.01,-0.92,8.0,1.0,12.0,12.0,1,2,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,94.77,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
11,1,1,1,1,3,1,90,19-35,1,4,3,1,9.0,10.0,1.0,1.0,7412.0,33140.0,3.0,-1.0,-1.0,392.4425353,1998,3.0,-1.0,-1.0,-1.0,-1.15,-1.0,-0.99,-1.0,7.0,2018.0,1.0,1.0,1.0,2.0,-1.0,2.0,-1.0,-1.0,2.0,-1.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,1.0,2.0,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,16000.0,20000.0,-1.0,<10k,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,1,76000.0,9.0,2,-1.0,-1.0,2,-1.0,-1.0,0.0,5.12,0.0,9.17,1.0,10.6,1.0,9.89,YES,YES,2.0,17.44,1.0,10.7,0.0,5.02,2.0,22.34,2.0,22.19,10.0,32.86,7.0,27.31,0.0,4.57,1.0,11.38,1.0,10.07,20.0,66.36,1,1,1,1,1.0,3.0,2,1,2.0,3,4.0,1.0,-0.92,-1.26,8.0,1.0,12.0,12.0,1,2,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,80.63,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
11,1,1,1,1,3,1,0,0-18,1,4,3,1,2.0,11.0,8.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,392.4425353,2002,1.0,1.0,12.0,11.0,1.03,6.0,14.57,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,2.0,-1.0,-1.0,2.0,-1.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,1.0,2.0,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,10000.0,-1.0,-1.0,<10k,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,1,76000.0,9.0,2,-1.0,-1.0,2,-1.0,-1.0,0.0,4.69,0.0,10.2,1.0,10.03,1.0,9.4,YES,YES,2.0,23.34,1.0,8.75,0.0,4.49,2.0,22.43,2.0,19.98,10.0,32.78,7.0,27.46,0.0,5.3,1.0,10.35,1.0,8.65,20.0,59.27,1,1,1,1,1.0,3.0,2,1,2.0,3,4.0,1.0,-1.21,-1.16,8.0,1.0,12.0,12.0,1,2,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,92.22,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
11,1,1,1,1,3,2,0,0-18,1,4,3,1,2.0,8.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,392.4425353,2005,1.0,1.0,9.0,8.0,0.0,3.0,10.01,-1.0,-1.0,-1.0,1.0,2.0,1.0,2.0,-1.0,2.0,-1.0,-1.0,2.0,-1.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,1.0,2.0,2.0,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,30000.0,-1.0,-1.0,<10k,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,1,76000.0,9.0,2,-1.0,-1.0,2,-1.0,-1.0,0.0,5.16,0.0,10.17,1.0,9.97,1.0,10.03,YES,YES,2.0,18.96,1.0,12.4,0.0,3.89,2.0,18.12,2.0,22.92,10.0,24.86,7.0,27.0,0.0,5.92,1.0,8.71,1.0,9.55,20.0,60.73,1,1,1,1,1.0,3.0,2,1,2.0,3,4.0,1.0,-1.12,-0.87,8.0,1.0,12.0,12.0,1,2,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,102.37,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
11,1,1,1,1,4,1,40,66+,1,4,3,7,9.0,7.0,1.0,1.0,4212.0,92001.0,3.0,-1.0,-1.0,392.4425353,1942,1.0,1.0,2.0,1.0,0.95,3.0,4.95,-1.0,-1.0,-1.0,1.0,2.0,1.0,2.0,-1.0,2.0,-1.0,-1.0,2.0,-1.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,2.0,2.0,1.0,2.0,2.0,-1.0,1.0,1.0,1.0,1.0,8000.0,-1.0,-1.0,<10k,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,1,76000.0,9.0,2,-1.0,-1.0,2,-1.0,-1.0,0.0,4.29,0.0,10.27,1.0,11.38,1.0,10.24,YES,YES,2.0,18.24,1.0,7.99,0.0,4.94,2.0,16.99,2.0,20.36,10.0,29.66,7.0,31.12,0.0,5.79,1.0,9.93,1.0,8.7,20.0,53.31,1,1,1,1,1.0,3.0,2,1,2.0,3,4.0,1.0,-0.95,-1.04,8.0,1.0,12.0,12.0,1,2,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,88.04,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
11,1,1,1,1,1,1,50,51-65,1,4,3,2,9.0,7.0,1.0,1.0,8323.0,49222.0,5.0,-1.0,-1.0,392.4425353,1959,-1.0,-1.0,-1.0,-1.0,-1.1,-1.0,-0.98,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,2.0,-1.0,2.0,-1.0,-1.0,2.0,-1.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,2.0,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,45000.0,-1.0,-1.0,<10k,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,1,76000.0,9.0,2,-1.0,-1.0,2,-1.0,-1.0,0.0,5.13,0.0,10.73,1.0,8.65,1.0,9.69,YES,YES,2.0,24.46,1.0,11.36,0.0,5.09,2.0,19.4,2.0,19.14,10.0,30.15,7.0,27.15,0.0,4.71,1.0,8.81,1.0,10.62,20.0,50.72,1,1,1,1,1.0,3.0,2,1,2.0,3,4.0,1.0,-0.91,-1.18,8.0,1.0,12.0,12.0,1,2,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,95.56,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
11,1,1,1,1,2,2,60,51-65,1,4,3,2,9.0,3.0,7.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,392.4425353,1961,1.0,1.0,13.0,12.0,1.87,6.0,27.85,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,2.0,-1.0,2.0,-1.0,-1.0,2.0,-1.0,1.0,2.0,2.0,2.0,2.0,2.0,-1.0,2.0,1.0,2.0,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,40000.0,-1.0,-1.0,<10k,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,1,76000.0,9.0,2,-1.0,-1.0,2,-1.0,-1.0,0.0,4.62,0.0,10.41,1.0,9.36,1.0,9.04,YES,YES,2.0,19.48,1.0,8.04,0.0,4.49,2.0,20.68,2.0,20.03,10.0,26.7,7.0,23.05,0.0,4.64,1.0,9.76,1.0,11.22,20.0,57.86,1,1,1,1,1.0,3.0,2,1,2.0,3,4.0,1.0,-0.96,-1.0,8.0,1.0,12.0,12.0,1,2,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,84.12,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
11,1,1,1,1,3,1,90,19-35,1,4,3,1,9.0,13.0,1.0,1.0,3322.0,47413.0,3.0,-1.0,-1.0,392.4425353,1994,3.0,-1.0,-1.0,-1.0,-1.06,-1.0,-0.92,-1.0,7.0,2018.0,1.0,1.0,1.0,2.0,-1.0,2.0,-1.0,-1.0,2.0,-1.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,1.0,2.0,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,16000.0,20000.0,-1.0,<10k,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,1,76000.0,9.0,2,-1.0,-1.0,2,-1.0,-1.0,0.0,4.71,0.0,7.7,1.0,8.73,1.0,10.93,YES,YES,2.0,23.6,1.0,9.64,0.0,5.59,2.0,15.74,2.0,25.92,10.0,32.96,7.0,24.2,0.0,4.39,1.0,11.69,1.0,10.34,20.0,64.28,1,1,1,1,1.0,3.0,2,1,2.0,3,4.0,1.0,-1.08,-0.99,8.0,1.0,12.0,12.0,1,2,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,97.64,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
11,1,1,1,1,3,2,90,19-35,1,4,3,2,9.0,10.0,7.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,392.4425353,1991,1.0,1.0,12.0,11.0,1.03,6.0,15.2,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,2.0,-1.0,-1.0,2.0,-1.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,1.0,2.0,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,10000.0,-1.0,-1.0,<10k,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,1,76000.0,9.0,2,-1.0,-1.0,2,-1.0,-1.0,0.0,4.75,0.0,9.23,1.0,9.08,1.0,8.47,YES,YES,2.0,22.39,1.0,10.7,0.0,4.29,2.0,19.7,2.0,22.16,10.0,28.81,7.0,23.68,0.0,4.3,1.0,9.01,1.0,10.15,20.0,77.12,1,1,1,1,1.0,3.0,2,1,2.0,3,4.0,1.0,-1.0,-1.05,8.0,1.0,12.0,12.0,1,2,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,110.77,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
11,1,1,1,1,5,1,80,19-35,1,4,3,2,9.0,10.0,1.0,1.0,5211.0,45303.0,3.0,-1.0,-1.0,392.4425353,1983,1.0,1.0,9.0,8.0,0.0,3.0,10.47,-1.0,-1.0,-1.0,1.0,2.0,1.0,2.0,-1.0,2.0,-1.0,-1.0,2.0,-1.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,1.0,2.0,2.0,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,30000.0,-1.0,-1.0,<10k,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,1,76000.0,9.0,2,-1.0,-1.0,2,-1.0,-1.0,0.0,4.65,0.0,10.09,1.0,8.05,1.0,10.29,YES,YES,2.0,22.35,1.0,10.35,0.0,4.76,2.0,18.65,2.0,20.41,10.0,29.62,7.0,24.03,0.0,5.97,1.0,8.67,1.0,9.99,20.0,55.65,1,1,1,1,1.0,3.0,2,1,2.0,3,4.0,1.0,-1.04,-0.89,8.0,1.0,12.0,12.0,1,2,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,101.03,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
11,1,1,1,1,5,1,10,0-18,1,4,3,1,2.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,392.4425353,2012,1.0,1.0,2.0,1.0,0.97,3.0,4.52,-1.0,-1.0,-1.0,1.0,2.0,1.0,2.0,-1.0,2.0,-1.0,-1.0,2.0,-1.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,2.0,2.0,1.0,2.0,2.0,-1.0,1.0,1.0,1.0,1.0,8000.0,-1.0,-1.0,<10k,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,1,76000.0,9.0,2,-1.0,-1.0,2,-1.0,-1.0,0.0,4.95,0.0,9.1,1.0,11.16,1.0,10.36,YES,YES,2.0,18.57,1.0,8.84,0.0,5.04,2.0,24.97,2.0,23.15,10.0,28.29,7.0,24.82,0.0,4.54,1.0,9.05,1.0,11.87,20.0,60.47,1,1,1,1,1.0,3.0,2,1,2.0,3,4.0,1.0,-0.92,-0.97,8.0,1.0,12.0,12.0,1,2,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,99.8,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
11,1,1,1,1,5,2,10,0-18,1,4,3,1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,392.4425353,2017,-1.0,-1.0,-1.0,-1.0,-0.96,-1.0,-1.05,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,2.0,-1.0,2.0,-1.0,-1.0,2.0,-1.0,1.0,2.0,2.0,3.0,2.0,2.0,-1.0,1.0,1.0,2.0,2.0,1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,<10k,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,1,76000.0,9.0,2,-1.0,-1.0,2,-1.0,-1.0,0.0,5.7,0.0,8.79,1.0,10.43,1.0,13.02,YES,YES,2.0,18.81,1.0,9.42,0.0,5.01,2.0,19.76,2.0,19.51,10.0,28.97,7.0,24.01,0.0,5.31,1.0,10.23,1.0,9.87,20.0,62.32,1,1,1,1,1.0,3.0,2,1,2.0,3,4.0,1.0,-0.95,-0.94,8.0,1.0,12.0,12.0,1,2,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,94.95,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
11,1,1,1,1,1,2,90,19-35,1,1,4,1,9.0,13.0,1.0,1.0,3313.0,64191.0,3.0,-1.0,-1.0,392.4425353,1995,-1.0,-1.0,-1.0,-1.0,-1.01,-1.0,-1.06,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,2.0,-1.0,2.0,-1.0,-1.0,2.0,-1.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,2.0,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,45000.0,-1.0,-1.0,<10k,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,1,76000.0,9.0,2,-1.0,-1.0,2,-1.0,-1.0,0.0,5.2,0.0,10.75,1.0,9.66,1.0,10.4,YES,YES,2.0,22.62,1.0,10.53,0.0,4.56,2.0,17.2,2.0,18.89,10.0,31.81,7.0,25.14,0.0,5.14,1.0,9.43,1.0,10.69,20.0,53.94,1,1,1,1,1.0,3.0,2,1,2.0,3,4.0,1.0,-0.96,-0.97,8.0,1.0,12.0,12.0,1,2,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,90.44,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
11,1,1,1,1,5,1,0,0-18,1,1,4,1,2.0,12.0,8.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,392.4425353,2000,1.0,1.0,13.0,12.0,2.04,6.0,31.07,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,2.0,-1.0,2.0,-1.0,-1.0,2.0,-1.0,1.0,2.0,2.0,2.0,2.0,2.0,-1.0,2.0,1.0,2.0,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,40000.0,-1.0,-1.0,<10k,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,1,76000.0,9.0,2,-1.0,-1.0,2,-1.0,-1.0,0.0,4.94,0.0,9.87,1.0,8.09,1.0,10.98,YES,YES,2.0,18.0,1.0,13.22,0.0,4.35,2.0,18.33,2.0,16.22,10.0,27.02,7.0,25.07,0.0,5.89,1.0,8.3,1.0,8.71,20.0,64.99,1,1,1,1,1.0,3.0,2,1,2.0,3,4.0,1.0,-0.94,-0.95,8.0,1.0,12.0,12.0,1,2,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,119.58,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
11,1,1,1,1,4,2,70,36-50,1,1,4,4,9.0,9.0,7.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,392.4425353,1975,3.0,-1.0,-1.0,-1.0,-0.94,-1.0,-1.0,-1.0,7.0,2018.0,1.0,1.0,1.0,2.0,-1.0,2.0,-1.0,-1.0,2.0,-1.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,1.0,2.0,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,16000.0,20000.0,-1.0,<10k,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,1,76000.0,9.0,2,-1.0,-1.0,2,-1.0,-1.0,0.0,5.27,0.0,9.62,1.0,13.44,1.0,10.21,YES,YES,2.0,20.28,1.0,9.42,0.0,4.21,2.0,18.65,2.0,23.0,10.0,29.73,7.0,25.57,0.0,5.38,1.0,11.09,1.0,10.62,20.0,58.8,1,1,1,1,1.0,3.0,2,1,2.0,3,4.0,1.0,-0.94,-1.08,8.0,1.0,12.0,12.0,1,2,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,107.5,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
11,1,1,1,1,5,2,60,51-65,1,1,4,1,9.0,9.0,1.0,1.0,5311.0,87901.0,3.0,-1.0,-1.0,392.4425353,1964,1.0,1.0,12.0,11.0,1.09,6.0,16.22,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,2.0,-1.0,-1.0,2.0,-1.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,1.0,2.0,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,10000.0,-1.0,-1.0,<10k,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,1,76000.0,9.0,2,-1.0,-1.0,2,-1.0,-1.0,0.0,5.39,0.0,9.06,1.0,10.84,1.0,10.75,YES,YES,2.0,17.99,1.0,9.02,0.0,5.18,2.0,18.34,2.0,20.76,10.0,27.1,7.0,22.34,0.0,5.35,1.0,9.21,1.0,10.64,20.0,61.54,1,1,1,1,1.0,3.0,2,1,2.0,3,4.0,1.0,-1.04,-1.03,8.0,1.0,12.0,12.0,1,2,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,94.61,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
11,1,1,1,1,1,1,70,36-50,1,2,2,2,9.0,9.0,1.0,1.0,7116.0,41003.0,3.0,-1.0,-1.0,392.4425353,1975,-1.0,-1.0,-1.0,-1.0,-1.06,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,2.0,-1.0,2.0,-1.0,-1.0,2.0,-1.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,2.0,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,45000.0,-1.0,-1.0,<10k,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,2,-1.0,-1.0,1,76000.0,9.0,2,-1.0,-1.0,2,-1.0,-1.0,0.0,4.43,0.0,12.39,1.0,10.6,1.0,9.63,YES,YES,2.0,20.36,1.0,9.73,0.0,5.2,2.0,18.68,2.0,17.37,10.0,33.57,7.0,26.89,0.0,5.01,1.0,8.97,1.0,8.57,20.0,61.06,1,1,1,1,1.0,3.0,2,1,2.0,3,4.0,1.0,-0.92,-1.06,8.0,1.0,12.0,12.0,1,2,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,103.16,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
