pair_index,label,orig_id,anon_id,euclidean_distance,manhattan_distance,cosine_similarity,education_diff,education_equal,marital_status_diff,marital_status_equal,sex_diff,sex_equal,age_match,industry_match,overall_similarity,industry_diff,industry_equal,education_match,age_diff,age_equal,attack_score
1007,0,,,19921.000100396566,19923.0,0.999999975280448,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,19921.0,0.0,0.0,0.0,0.0,0.038845849203175103
1008,0,,,35010.000014281635,35011.0,0.9999999950526836,1.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,35010.0,0.0,0.0,0.0,0.0,0.1121955656770337
1009,0,,,1.0,1.0,0.9428090415820636,0.0,1.0,0.0,1,1.0,0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.3482929442663843
1010,0,,,4200.001904761473,4204.0,0.999999997182444,4.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,4200.0,0.0,0.0,0.0,0.0,0.039307141384039235
1011,0,,,2.0,2.0,0.999666043271478,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.03827798518449904
1012,0,,,1.0,1.0,0.9960238411119948,1.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.03801677294841116
1013,0,,,2.0,2.0,0.9986054207456784,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.03749455652083708
1014,0,,,2.0,2.0,0.9938079899999064,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.040361913500901965
1015,0,,,3.0,3.0,0.9981149841863164,3.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.08784850481710167
1016,0,,,21993.000090938025,21995.0,0.9999999995791532,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,21993.0,0.0,0.0,0.0,0.0,0.03830903943441189
1017,0,,,37996.0,37996.0,0.9999999921065352,0.0,1.0,0.0,1,0.0,1,0.0,0.0,0.6,37996.0,0.0,0.0,0.0,0.0,0.05791041714497499
1018,0,,,2.0,2.0,0.9995437747834997,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.03766211526578688
1019,0,,,3.0,3.0,0.9994838709333604,3.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.03876465038328342
1020,0,,,3.0,3.0,0.9759000729485332,3.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.10144144541160459
1021,0,,,3.0,3.0,0.9993432334096516,3.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.10678198882670707
1022,0,,,2.23606797749979,3.0,0.7071067811865476,2.0,0.0,1.0,0,0.0,1,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.7081550438936001
1023,0,,,9098.000054957134,9099.0,0.9999999997695078,0.0,1.0,0.0,1,1.0,0,0.0,0.0,0.4,9098.0,0.0,0.0,0.0,0.0,0.07978538568928835
1024,0,,,0.0,0.0,1.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.07475133151412182
1025,0,,,2.0,2.0,0.9995437747834997,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.03766211526578688
1026,0,,,2.0,2.0,0.9986187838711752,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.03749455652083708
1027,0,,,2.23606797749979,3.0,0.9993841984759948,2.0,0.0,1.0,0,0.0,1,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.8201386505722447
1028,0,,,0.0,0.0,1.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.07475133151412182
1029,0,,,4.0,4.0,0.9992553376127098,4.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.06132019292224283
1030,0,,,3.0,3.0,0.9994838709333604,3.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.03876465038328342
1031,0,,,7302.000616269489,7305.0,0.9999999914736306,3.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,7302.0,0.0,0.0,0.0,0.0,0.03865047392986031
1032,0,,,2.0,2.0,0.999076724020674,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.037670018660122394
1033,0,,,5.0990195135927845,6.0,0.999999998278575,5.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,1.0,0.0,0.0,0.0,0.0,0.07586405119417897
1034,0,,,4616.00010831889,4617.0,0.999999972697178,1.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,4616.0,0.0,0.0,0.0,0.0,0.05004541003073402
1035,0,,,3.0,3.0,0.999229286976064,3.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.045928225904439485
1036,0,,,2.0,2.0,0.9978443605023736,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.29468981550431533
1037,0,,,38796.00005155171,38798.0,0.9999999941540624,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,38796.0,0.0,0.0,0.0,0.0,0.16947783431592947
1038,0,,,2.0,2.0,0.9994056463070784,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.03766211526578688
1039,0,,,2.0,2.0,0.9986187838711752,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.03749455652083708
1040,0,,,1.0,1.0,0.9999999998813284,0.0,1.0,1.0,0,0.0,1,0.0,0.0,0.6,0.0,1.0,0.0,0.0,0.0,0.21080133982163207
1041,0,,,2.0,2.0,0.9992990141526302,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0779745472731763
1042,0,,,35227.0,35227.0,0.999999835219052,0.0,1.0,0.0,1,0.0,1,0.0,0.0,0.6,35227.0,0.0,0.0,0.0,0.0,0.08745463661926438
1043,0,,,0.0,0.0,1.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.07475133151412182
1044,0,,,36980.000013520825,36981.0,0.9999999949338017,1.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,36980.0,0.0,0.0,0.0,0.0,0.35683095546555865
1045,0,,,2.0,2.0,0.9990248656871404,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.07105733776291641
1046,0,,,22210.00009004953,22212.0,0.999999996097983,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,22210.0,0.0,0.0,0.0,0.0,0.03830903943441189
1047,0,,,6.4031242374328485,9.0,0.8631128193464778,2.0,0.0,6.0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9406202359261492
1048,0,,,2.0,2.0,0.9994056463070784,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.03766211526578688
1049,0,,,2.0,2.0,0.999608112064896,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.03821139057298917
1050,0,,,10.04987562112089,11.0,0.9999999999293068,0.0,1.0,0.0,1,1.0,0,0.0,0.0,0.4,10.0,0.0,0.0,0.0,0.0,0.04170106684301563
1051,0,,,6001.001333111,6005.0,0.9999999983342324,4.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,6001.0,0.0,0.0,0.0,0.0,0.03831434356485081
1052,0,,,14.142135623730953,16.0,0.9999986091965244,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,14.0,0.0,0.0,0.0,0.0,0.04583683314453706
1053,0,,,2.0,2.0,0.9993606137453732,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.03771984987810026
1054,0,,,3.0,3.0,0.99898299312635,3.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.03946862046408935
1055,0,,,2.0,2.0,0.9995437747834997,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.03766211526578688
1056,0,,,1.0,1.0,0.9988206152282788,1.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.03827710392535605
1057,0,,,2.0,2.0,0.9971872527088884,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.06688322666457618
1058,0,,,2.0,2.0,0.9990248656871404,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.07105733776291641
1059,0,,,2.0,2.0,0.9986054207456784,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.03749455652083708
1060,0,,,3.0,3.0,0.999795980820074,3.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0411581441440095
1061,0,,,18389.000108760672,18391.0,0.999999993859678,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,18389.0,0.0,0.0,0.0,0.0,0.03934913045923472
1062,0,,,2.0,2.0,0.9994056463070784,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.03766211526578688
1063,0,,,2.0,2.0,0.9984978774050592,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.03749455652083708
1064,0,,,2.0,2.0,0.999608112064896,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.03821139057298917
1065,0,,,3476.0005753739456,3478.0,0.9999998996352238,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,3476.0,0.0,0.0,0.0,0.0,0.03766700863395316
1066,0,,,3318.0001506931853,3319.0,0.999999949863982,1.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,3318.0,0.0,0.0,0.0,0.0,0.045386042890806506
1067,0,,,2.0,2.0,0.9993606137453732,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.03771984987810026
1068,0,,,2.0,2.0,0.9992990141526302,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0779745472731763
1069,0,,,2.0,2.0,0.9992990141526302,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0779745472731763
1070,0,,,3.0,3.0,0.9994838709333604,3.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.03876465038328342
1071,0,,,2.0,2.0,0.9992990141526302,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0779745472731763
1072,0,,,3.0,3.0,0.9981149841863164,3.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.08784850481710167
1073,0,,,2.0,2.0,0.9971872527088884,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.06688322666457618
1074,0,,,11905.001511969664,11911.0,0.999999999062682,6.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,11905.0,0.0,0.0,0.0,0.0,0.05306590178468642
1075,0,,,25067.0,25067.0,0.9999999601702404,0.0,1.0,0.0,1,0.0,1,0.0,0.0,0.6,25067.0,0.0,0.0,0.0,0.0,0.043661907070682765
1076,0,,,3.0,3.0,0.999229286976064,3.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.045928225904439485
1077,0,,,2.0,2.0,0.9998098045724798,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.03938080884155897
1078,0,,,2.0,2.0,0.999076724020674,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.037670018660122394
1079,0,,,1.0,1.0,0.9486832980505138,0.0,1.0,1.0,0,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.4900762379981332
1080,0,,,2.0,2.0,0.9986187838711752,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.03749455652083708
1081,0,,,0.0,0.0,1.0,0.0,1.0,0.0,1,0.0,1,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.16319007826771129
1082,0,,,3.0,3.0,0.9847319278346618,3.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.19997173082731054
1083,0,,,3.0,3.0,0.9428090415820634,3.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.06257920327737669
1084,0,,,3.0,3.0,0.9987677136415694,3.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.04913000720794408
1085,0,,,107.00467279516349,108.0,0.9999999975053248,0.0,1.0,0.0,1,1.0,0,0.0,0.0,0.4,107.0,0.0,0.0,0.0,0.0,0.041383268632896666
1086,0,,,3.0,3.0,0.9994838709333604,3.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.03876465038328342
1087,0,,,8580.000524475508,8583.0,0.999999999752043,3.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,8580.0,0.0,0.0,0.0,0.0,0.12043149468758796
1088,0,,,3.0,3.0,0.9987677136415694,3.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.04913000720794408
1089,0,,,1.0,1.0,0.9847319278346618,1.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.04368156813675798
1090,0,,,2.0,2.0,0.9992990141526302,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0779745472731763
1091,0,,,49893.0,49893.0,0.9999999937430916,0.0,1.0,0.0,1,0.0,1,0.0,0.0,0.6,49893.0,0.0,0.0,0.0,0.0,0.22281553606568086
1092,0,,,4616.000433275543,4618.0,0.9999999895335292,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,4616.0,0.0,0.0,0.0,0.0,0.03996348553521444
1093,0,,,8219.000243338602,8221.0,0.9999999999506152,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,8219.0,0.0,0.0,0.0,0.0,0.041299524842492
1094,0,,,1.0,1.0,0.9994838709333602,1.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.05441642021762194
1095,0,,,35008.0000571298,35010.0,0.9999999974317216,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,35008.0,0.0,0.0,0.0,0.0,0.1794241038966947
1096,0,,,49187.00001016528,49188.0,0.9999999934537652,1.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,49187.0,0.0,0.0,0.0,0.0,0.4631395945045134
1097,0,,,41909.0,41909.0,0.9999999887765452,0.0,1.0,0.0,1,0.0,1,0.0,0.0,0.6,41909.0,0.0,0.0,0.0,0.0,0.07631955330686242
1098,0,,,2.0,2.0,0.9995437747834997,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.03766211526578688
1099,0,,,2.0,2.0,0.9993606137453732,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.03771984987810026
1100,0,,,0.0,0.0,1.0,0.0,1.0,0.0,1,0.0,1,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.16319007826771129
1101,0,,,16902.000029582297,16903.0,0.9999999885142656,1.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,16902.0,0.0,0.0,0.0,0.0,0.10102842741067436
1102,0,,,34188.00001462502,34189.0,0.9999999968397254,1.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,34188.0,0.0,0.0,0.0,0.0,0.13098570694679643
1103,0,,,24.020824298928627,25.0,0.9999999974102622,0.0,1.0,1.0,0,0.0,1,0.0,0.0,0.4,24.0,0.0,0.0,0.0,0.0,0.1302146015669202
1104,0,,,2.0,2.0,0.9994056463070784,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.03766211526578688
1105,0,,,3.0,3.0,0.9981149841863164,3.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.08784850481710167
1106,0,,,9830.000203458798,9832.0,0.9999999685718718,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,9830.0,0.0,0.0,0.0,0.0,0.06044686641850788
1107,0,,,14896.00030209452,14899.0,0.99999999877931,3.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,14896.0,0.0,0.0,0.0,0.0,0.04977959981379368
1108,0,,,2909.000171880366,2910.0,0.999999999597426,0.0,1.0,0.0,1,1.0,0,0.0,0.0,0.4,2909.0,0.0,0.0,0.0,0.0,0.04323338433273944
1109,0,,,4.0,4.0,0.9992553376127098,4.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.06132019292224283
1110,0,,,0.0,0.0,1.0,0.0,1.0,0.0,1,0.0,1,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.16319007826771129
1111,0,,,3600.0005555555126,3602.0,0.999999892862778,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,3600.0,0.0,0.0,0.0,0.0,0.037922649908433546
1112,0,,,0.0,0.0,1.0,0.0,1.0,0.0,1,0.0,1,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.16319007826771129
1113,0,,,2.0,2.0,0.9997500937109548,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.03841429086549595
1114,0,,,2.0,2.0,0.9986054207456784,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.03749455652083708
1115,0,,,1.0,1.0,0.9972413740548082,1.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.04747180846194656
1116,0,,,3.0,3.0,0.9995044352735956,3.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.03823264235710399
1117,0,,,2.0,2.0,0.9993606137453732,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.03771984987810026
1118,0,,,3.0,3.0,0.9981149841863164,3.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.08784850481710167
1119,0,,,2.0,2.0,0.999076724020674,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.037670018660122394
1120,0,,,1993.00401404513,1997.0,0.9999999990326108,4.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,1993.0,0.0,0.0,0.0,0.0,0.040547117947035825
1121,0,,,12892.000038783744,12893.0,0.9999999792252666,1.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,12892.0,0.0,0.0,0.0,0.0,0.043639220790002715
1122,0,,,0.0,0.0,1.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.07475133151412182
1123,0,,,1593.0050219632078,1597.0,0.999999997174105,4.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,1593.0,0.0,0.0,0.0,0.0,0.049369180279521925
1124,0,,,2601.0048058394664,2606.0,0.9999999953971004,5.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,2601.0,0.0,0.0,0.0,0.0,0.05402784936965586
1125,0,,,2.0,2.0,0.9990545968106336,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.037670018660122394
1126,0,,,1.4142135623730951,2.0,0.99999999497079,1.0,0.0,1.0,0,0.0,1,0.0,0.0,0.4,0.0,1.0,0.0,0.0,0.0,0.16512652736397468
1127,0,,,2.0,2.0,0.9986054207456784,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.03749455652083708
1128,0,,,3.0,3.0,0.9991111899408198,3.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.039733076489767136
1129,0,,,3.0,3.0,0.999229286976064,3.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.045928225904439485
1130,0,,,2.0,2.0,0.9990545968106336,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.037670018660122394
1131,0,,,3.0,3.0,0.9960238411119948,3.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.3506212703340304
1132,0,,,2.0,2.0,0.9914573982080404,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.04067788219742153
1133,0,,,9.055385138137416,10.0,0.5254938542453882,9.0,0.0,0.0,1,1.0,0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.8149116498735621
1134,0,,,981.0081549100396,985.0,0.9999999989675824,4.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,981.0,0.0,0.0,0.0,0.0,0.047388751285705376
1135,0,,,3.0,3.0,0.9981149841863164,3.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.08784850481710167
1136,0,,,2726.0007336756166,2728.0,0.9999999994749864,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,2726.0,0.0,0.0,0.0,0.0,0.038126710509847665
1137,0,,,3.0,3.0,0.9982683969692436,3.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.045344590148808504
1138,0,,,2.0,2.0,0.999608112064896,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.03821139057298917
1139,0,,,1.0,1.0,0.99887018379923,1.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.03829454852717256
1140,0,,,2.0,2.0,0.9992990141526302,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0779745472731763
1141,0,,,0.0,0.0,1.0,0.0,1.0,0.0,1,0.0,1,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.16319007826771129
1142,0,,,2.0,2.0,0.9994056463070784,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.03766211526578688
1143,0,,,7088.000282167037,7090.0,0.9999999998758732,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,7088.0,0.0,0.0,0.0,0.0,0.03881667508372487
1144,0,,,2.0,2.0,0.9995437747834997,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.03766211526578688
1145,0,,,18099.00024863252,18102.0,0.9999999971585292,3.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,18099.0,0.0,0.0,0.0,0.0,0.042464843858351815
1146,0,,,1415.0056536989523,1419.0,0.9999999970748972,4.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,1415.0,0.0,0.0,0.0,0.0,0.06880565484301855
1147,0,,,111.0180165558726,113.0,0.9999999997285024,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,111.0,0.0,0.0,0.0,0.0,0.03876667092103736
1148,0,,,0.0,0.0,1.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.07475133151412182
1149,0,,,3596.000556173484,3598.0,0.9999998930267072,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,3596.0,0.0,0.0,0.0,0.0,0.037652876924126284
1150,0,,,998.0080159998716,1002.0,0.9999999966577692,4.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,998.0,0.0,0.0,0.0,0.0,0.047779659961651434
1151,0,,,2.0,2.0,0.9984978774050592,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.03749455652083708
1152,0,,,2.0,2.0,0.9992990141526302,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0779745472731763
1153,0,,,1621.0049352176568,1625.0,0.999999996230118,4.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,1621.0,0.0,0.0,0.0,0.0,0.04616375952451335
1154,0,,,11795.000169563373,11797.0,0.9999999999053788,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,11795.0,0.0,0.0,0.0,0.0,0.03992856918717654
1155,0,,,0.0,0.0,1.0,0.0,1.0,0.0,1,0.0,1,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.16319007826771129
1156,0,,,1997.0040060049955,2001.0,0.9999999957231744,4.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,1997.0,0.0,0.0,0.0,0.0,0.040547117947035825
1157,0,,,2.0,2.0,0.9993606137453732,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.03771984987810026
1158,0,,,2.0,2.0,0.9986054207456784,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.03749455652083708
1159,0,,,263.0475242232856,268.0,0.9999999983065953,5.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,263.0,0.0,0.0,0.0,0.0,0.05129732755354551
1160,0,,,279.0035842063682,281.0,0.9999999998680308,1.0,0.0,0.0,1,1.0,0,0.0,0.0,0.2,279.0,0.0,0.0,0.0,0.0,0.2806499009875661
1161,0,,,18697.00024068032,18700.0,0.9999999984578384,3.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,18697.0,0.0,0.0,0.0,0.0,0.04129026545613065
1162,0,,,2.0,2.0,0.9992990141526302,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0779745472731763
1163,0,,,7.615773105863909,10.0,0.9999998768591748,7.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,3.0,0.0,0.0,0.0,0.0,0.10415137442639083
1164,0,,,16071.00003111194,16072.0,0.9999999887523568,1.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,16071.0,0.0,0.0,0.0,0.0,0.057913615154127816
1165,0,,,6213.00008047642,6214.0,0.9999999832426218,1.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,6213.0,0.0,0.0,0.0,0.0,0.04723094884420179
1166,0,,,3.0,3.0,0.9987677136415694,3.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.04913000720794408
