pair_index,orig_id,anon_id,label,age_missing,age_diff,age_equal,education_missing,education_diff,education_equal,industry_missing,industry_diff,industry_equal,marital_status_missing,marital_status_diff,marital_status_equal,sex_missing,sex_diff,sex_equal,similarity_score,anon_index,aux_index
1946,1946,1946,0,0,10.0,0.0,0,1.0,0.0,0,86896.0,0.0,0,1.0,0.0,0,2.0,0.0,0.0,1946,1946
1280,1280,1280,0,0,17.0,0.0,0,9.0,0.0,1,1.0,0.0,0,1.0,0.0,0,0.0,1.0,0.2,1280,1280
1580,1580,1580,0,0,5.0,0.0,0,12.0,0.0,0,82199.0,0.0,0,0.0,1.0,0,0.0,1.0,0.4,1580,1580
1488,1488,1488,0,0,3.0,0.0,0,7.0,0.0,0,25104.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2,1488,1488
404,404,404,1,0,4.0,0.0,0,9.0,0.0,1,1.0,0.0,0,0.0,1.0,0,2.0,0.0,0.2,404,404
1727,1727,1727,0,0,24.0,0.0,0,6.0,0.0,1,1.0,0.0,0,0.0,1.0,0,2.0,0.0,0.2,1727,1727
1298,1298,1298,0,0,30.0,0.0,1,1.0,0.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0,1298,1298
1340,1340,1340,0,0,15.0,0.0,0,8.0,0.0,0,40994.0,0.0,0,0.0,1.0,0,2.0,0.0,0.2,1340,1340
104,104,104,1,0,24.0,0.0,0,4.0,0.0,1,1.0,0.0,0,7.0,0.0,0,2.0,0.0,0.0,104,104
688,688,688,1,0,17.0,0.0,0,10.0,0.0,0,96998.0,0.0,0,5.0,0.0,0,0.0,1.0,0.2,688,688
1305,1305,1305,0,0,51.0,0.0,0,1.0,0.0,1,1.0,0.0,0,2.0,0.0,0,0.0,1.0,0.2,1305,1305
826,826,826,1,0,2.0,0.0,0,9.0,0.0,1,1.0,0.0,0,1.0,0.0,0,2.0,0.0,0.0,826,826
62,62,62,1,0,11.0,0.0,0,9.0,0.0,0,40999.0,0.0,0,2.0,0.0,0,0.0,1.0,0.2,62,62
852,852,852,1,0,14.0,0.0,0,7.0,0.0,1,1.0,0.0,0,1.0,0.0,0,0.0,1.0,0.2,852,852
1353,1353,1353,0,0,19.0,0.0,0,4.0,0.0,1,1.0,0.0,0,2.0,0.0,0,1.0,0.0,0.0,1353,1353
223,223,223,1,0,14.0,0.0,0,7.0,0.0,1,1.0,0.0,0,2.0,0.0,0,2.0,0.0,0.0,223,223
145,145,145,1,0,25.0,0.0,0,6.0,0.0,1,1.0,0.0,0,0.0,1.0,0,2.0,0.0,0.2,145,145
1088,1088,1088,0,0,44.0,0.0,0,12.0,0.0,0,64189.0,0.0,0,1.0,0.0,0,0.0,1.0,0.2,1088,1088
373,373,373,1,0,19.0,0.0,0,11.0,0.0,0,85092.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2,373,373
1420,1420,1420,0,0,36.0,0.0,0,0.0,1.0,1,1.0,0.0,0,2.0,0.0,0,2.0,0.0,0.2,1420,1420
1142,1142,1142,0,0,5.0,0.0,0,4.0,0.0,1,1.0,0.0,0,1.0,0.0,0,2.0,0.0,0.0,1142,1142
1826,1826,1826,0,0,34.0,0.0,0,1.0,0.0,1,1.0,0.0,0,0.0,1.0,0,2.0,0.0,0.2,1826,1826
1494,1494,1494,0,0,19.0,0.0,0,6.0,0.0,1,1.0,0.0,0,0.0,1.0,0,2.0,0.0,0.2,1494,1494
1601,1601,1601,0,0,20.0,0.0,0,7.0,0.0,0,25926.0,0.0,0,2.0,0.0,0,1.0,0.0,0.0,1601,1601
1270,1270,1270,0,0,13.0,0.0,0,7.0,0.0,1,1.0,0.0,0,0.0,1.0,0,2.0,0.0,0.2,1270,1270
9,9,9,1,0,48.0,0.0,0,1.0,0.0,1,1.0,0.0,0,4.0,0.0,0,2.0,0.0,0.0,9,9
449,449,449,1,0,22.0,0.0,0,9.0,0.0,0,40997.0,0.0,0,3.0,0.0,0,1.0,0.0,0.0,449,449
708,708,708,1,0,59.0,0.0,1,1.0,0.0,1,1.0,0.0,0,0.0,1.0,0,2.0,0.0,0.2,708,708
255,255,255,1,0,6.0,0.0,0,12.0,0.0,0,45201.0,0.0,0,0.0,1.0,0,0.0,1.0,0.4,255,255
882,882,882,1,0,31.0,0.0,0,14.0,0.0,0,62015.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2,882,882
389,389,389,1,0,35.0,0.0,0,9.0,0.0,1,1.0,0.0,0,1.0,0.0,0,2.0,0.0,0.0,389,389
908,908,908,1,0,17.0,0.0,0,9.0,0.0,0,10785.0,0.0,0,0.0,1.0,0,2.0,0.0,0.2,908,908
924,924,924,1,1,1.0,0.0,1,1.0,0.0,1,1.0,0.0,1,1.0,0.0,1,1.0,0.0,0.0,924,924
1703,1703,1703,0,0,27.0,0.0,0,3.0,0.0,1,1.0,0.0,0,0.0,1.0,0,2.0,0.0,0.2,1703,1703
1232,1232,1232,0,0,32.0,0.0,0,1.0,0.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0,1232,1232
460,460,460,1,0,47.0,0.0,0,9.0,0.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0,460,460
1269,1269,1269,0,0,19.0,0.0,0,7.0,0.0,1,1.0,0.0,0,2.0,0.0,0,2.0,0.0,0.0,1269,1269
1759,1759,1759,0,0,29.0,0.0,0,8.0,0.0,0,69193.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0,1759,1759
1168,1168,1168,0,0,20.0,0.0,0,8.0,0.0,0,10707.0,0.0,0,1.0,0.0,0,0.0,1.0,0.2,1168,1168
958,958,958,1,0,23.0,0.0,0,9.0,0.0,0,47205.0,0.0,0,1.0,0.0,0,2.0,0.0,0.0,958,958
501,501,501,1,0,13.0,0.0,0,5.0,0.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0,501,501
739,739,739,1,0,4.0,0.0,0,6.0,0.0,0,47205.0,0.0,0,1.0,0.0,0,0.0,1.0,0.2,739,739
1849,1849,1849,0,0,30.0,0.0,0,8.0,0.0,1,1.0,0.0,0,2.0,0.0,0,1.0,0.0,0.0,1849,1849
868,868,868,1,0,16.0,0.0,0,13.0,0.0,1,1.0,0.0,0,1.0,0.0,0,2.0,0.0,0.0,868,868
731,731,731,1,0,6.0,0.0,0,4.0,0.0,1,1.0,0.0,0,2.0,0.0,0,2.0,0.0,0.0,731,731
539,539,539,1,0,3.0,0.0,0,0.0,1.0,1,1.0,0.0,0,2.0,0.0,0,1.0,0.0,0.2,539,539
1201,1201,1201,0,0,10.0,0.0,0,7.0,0.0,0,49222.0,0.0,0,1.0,0.0,0,0.0,1.0,0.2,1201,1201
697,697,697,1,0,54.0,0.0,0,3.0,0.0,1,1.0,0.0,0,1.0,0.0,0,0.0,1.0,0.2,697,697
1392,1392,1392,0,0,8.0,0.0,0,1.0,0.0,1,1.0,0.0,0,1.0,0.0,0,2.0,0.0,0.0,1392,1392
1376,1376,1376,0,0,2.0,0.0,0,5.0,0.0,0,55102.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0,1376,1376
1145,1145,1145,0,0,1.0,0.0,0,13.0,0.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0,1145,1145
1031,1031,1031,0,0,12.0,0.0,0,6.0,0.0,1,1.0,0.0,0,2.0,0.0,0,0.0,1.0,0.2,1031,1031
372,372,372,1,0,12.0,0.0,0,7.0,0.0,1,1.0,0.0,0,2.0,0.0,0,1.0,0.0,0.0,372,372
667,667,667,1,1,1.0,0.0,1,1.0,0.0,1,1.0,0.0,1,1.0,0.0,1,1.0,0.0,0.0,667,667
1525,1525,1525,0,0,31.0,0.0,0,4.0,0.0,0,49227.0,0.0,0,1.0,0.0,0,0.0,1.0,0.2,1525,1525
357,357,357,1,0,52.0,0.0,0,4.0,0.0,1,1.0,0.0,0,1.0,0.0,0,2.0,0.0,0.0,357,357
967,967,967,1,1,1.0,0.0,1,1.0,0.0,1,1.0,0.0,1,1.0,0.0,1,1.0,0.0,0.0,967,967
783,783,783,1,0,14.0,0.0,0,10.0,0.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0,783,783
735,735,735,1,0,37.0,0.0,0,8.0,0.0,0,52203.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2,735,735
1035,1035,1035,0,0,5.0,0.0,0,1.0,0.0,0,43299.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0,1035,1035
970,970,970,1,0,27.0,0.0,0,4.0,0.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0,970,970
1524,1524,1524,0,0,41.0,0.0,0,6.0,0.0,1,1.0,0.0,0,1.0,0.0,0,0.0,1.0,0.2,1524,1524
1486,1486,1486,0,0,14.0,0.0,0,10.0,0.0,1,1.0,0.0,0,0.0,1.0,0,0.0,1.0,0.4,1486,1486
1523,1523,1523,0,0,21.0,0.0,0,11.0,0.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0,1523,1523
1490,1490,1490,0,0,1.0,0.0,0,9.0,0.0,1,1.0,0.0,0,1.0,0.0,0,2.0,0.0,0.0,1490,1490
1642,1642,1642,0,0,2.0,0.0,0,8.0,0.0,0,47592.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0,1642,1642
1252,1252,1252,0,0,1.0,0.0,0,10.0,0.0,0,47527.0,0.0,0,2.0,0.0,0,1.0,0.0,0.0,1252,1252
1693,1693,1693,0,0,4.0,0.0,0,7.0,0.0,1,1.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2,1693,1693
1749,1749,1749,0,0,10.0,0.0,0,10.0,0.0,0,71099.0,0.0,0,1.0,0.0,0,0.0,1.0,0.2,1749,1749
1236,1236,1236,0,0,39.0,0.0,0,8.0,0.0,1,1.0,0.0,0,1.0,0.0,0,0.0,1.0,0.2,1236,1236
885,885,885,1,0,9.0,0.0,0,6.0,0.0,0,10791.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0,885,885
79,79,79,1,0,27.0,0.0,0,2.0,0.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0,79,79
1172,1172,1172,0,0,9.0,0.0,0,9.0,0.0,1,1.0,0.0,0,2.0,0.0,0,1.0,0.0,0.0,1172,1172
814,814,814,1,0,27.0,0.0,0,8.0,0.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0,814,814
1285,1285,1285,0,0,4.0,0.0,0,7.0,0.0,0,14090.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0,1285,1285
671,671,671,1,0,18.0,0.0,0,6.0,0.0,1,1.0,0.0,0,1.0,0.0,0,2.0,0.0,0.0,671,671
1531,1531,1531,0,0,59.0,0.0,0,1.0,0.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0,1531,1531
57,57,57,1,0,1.0,0.0,0,10.0,0.0,0,47592.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0,57,57
133,133,133,1,0,28.0,0.0,0,11.0,0.0,1,1.0,0.0,0,1.0,0.0,0,0.0,1.0,0.2,133,133
1140,1140,1140,0,0,7.0,0.0,0,8.0,0.0,0,85206.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0,1140,1140
933,933,933,1,0,13.0,0.0,0,12.0,0.0,0,65108.0,0.0,0,0.0,1.0,0,2.0,0.0,0.2,933,933
1684,1684,1684,0,0,5.0,0.0,0,5.0,0.0,0,49212.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2,1684,1684
823,823,823,1,0,29.0,0.0,0,2.0,0.0,1,1.0,0.0,0,0.0,1.0,0,2.0,0.0,0.2,823,823
1214,1214,1214,0,0,34.0,0.0,0,7.0,0.0,0,85481.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2,1214,1214
504,504,504,1,0,2.0,0.0,0,2.0,0.0,0,86897.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2,504,504
1774,1774,1774,0,0,40.0,0.0,0,7.0,0.0,1,1.0,0.0,0,1.0,0.0,0,0.0,1.0,0.2,1774,1774
347,347,347,1,0,10.0,0.0,0,10.0,0.0,0,74199.0,0.0,0,0.0,1.0,0,0.0,1.0,0.4,347,347
386,386,386,1,0,7.0,0.0,0,7.0,0.0,0,47719.0,0.0,0,1.0,0.0,0,2.0,0.0,0.0,386,386
1024,1024,1024,0,0,6.0,0.0,0,4.0,0.0,0,47813.0,0.0,0,2.0,0.0,0,1.0,0.0,0.0,1024,1024
894,894,894,1,0,50.0,0.0,0,2.0,0.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0,894,894
828,828,828,1,0,1.0,0.0,0,6.0,0.0,1,1.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2,828,828
1892,1892,1892,0,0,38.0,0.0,0,8.0,0.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0,1892,1892
475,475,475,1,0,40.0,0.0,0,7.0,0.0,0,49221.0,0.0,0,1.0,0.0,0,0.0,1.0,0.2,475,475
1470,1470,1470,0,0,19.0,0.0,0,4.0,0.0,1,1.0,0.0,0,1.0,0.0,0,2.0,0.0,0.0,1470,1470
1447,1447,1447,0,0,36.0,0.0,0,3.0,0.0,1,1.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2,1447,1447
1581,1581,1581,0,0,6.0,0.0,0,10.0,0.0,0,47406.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2,1581,1581
652,652,652,1,0,31.0,0.0,0,9.0,0.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0,652,652
172,172,172,1,0,8.0,0.0,0,0.0,1.0,1,1.0,0.0,0,1.0,0.0,0,2.0,0.0,0.2,172,172
1149,1149,1149,0,0,12.0,0.0,0,7.0,0.0,1,1.0,0.0,0,0.0,1.0,0,2.0,0.0,0.2,1149,1149
38,38,38,1,0,13.0,0.0,0,5.0,0.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0,38,38
713,713,713,1,0,30.0,0.0,0,2.0,0.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0,713,713
90,90,90,1,0,61.0,0.0,0,6.0,0.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0,90,90
1936,1936,1936,0,0,10.0,0.0,0,6.0,0.0,0,49232.0,0.0,0,3.0,0.0,0,0.0,1.0,0.2,1936,1936
1205,1205,1205,0,0,10.0,0.0,0,4.0,0.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0,1205,1205
875,875,875,1,0,23.0,0.0,0,10.0,0.0,0,64181.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0,875,875
1351,1351,1351,0,0,31.0,0.0,0,10.0,0.0,0,85218.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2,1351,1351
1889,1889,1889,0,0,22.0,0.0,0,14.0,0.0,0,85484.0,0.0,0,2.0,0.0,0,1.0,0.0,0.0,1889,1889
1093,1093,1093,0,0,26.0,0.0,0,1.0,0.0,0,45400.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0,1093,1093
1155,1155,1155,0,0,29.0,0.0,0,3.0,0.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0,1155,1155
1781,1781,1781,0,0,14.0,0.0,0,9.0,0.0,1,1.0,0.0,0,2.0,0.0,0,1.0,0.0,0.0,1781,1781
1958,1958,1958,0,0,18.0,0.0,0,5.0,0.0,0,96995.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2,1958,1958
499,499,499,1,0,40.0,0.0,0,5.0,0.0,1,1.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2,499,499
338,338,338,1,0,0.0,1.0,0,15.0,0.0,0,84118.0,0.0,0,0.0,1.0,0,1.0,0.0,0.4,338,338
1188,1188,1188,0,0,47.0,0.0,0,4.0,0.0,1,1.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2,1188,1188
28,28,28,1,0,2.0,0.0,0,5.0,0.0,0,41002.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2,28,28
1217,1217,1217,0,0,13.0,0.0,0,12.0,0.0,1,1.0,0.0,0,0.0,1.0,0,2.0,0.0,0.2,1217,1217
1399,1399,1399,0,0,15.0,0.0,0,10.0,0.0,1,1.0,0.0,0,2.0,0.0,0,0.0,1.0,0.2,1399,1399
1820,1820,1820,0,0,41.0,0.0,0,5.0,0.0,1,1.0,0.0,0,1.0,0.0,0,2.0,0.0,0.0,1820,1820
945,945,945,1,0,53.0,0.0,0,5.0,0.0,1,1.0,0.0,0,4.0,0.0,0,2.0,0.0,0.0,945,945
169,169,169,1,0,49.0,0.0,0,1.0,0.0,1,1.0,0.0,0,2.0,0.0,0,0.0,1.0,0.2,169,169
1404,1404,1404,0,0,40.0,0.0,0,5.0,0.0,1,1.0,0.0,0,1.0,0.0,0,2.0,0.0,0.0,1404,1404
1197,1197,1197,0,0,12.0,0.0,0,12.0,0.0,0,10625.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0,1197,1197
1253,1253,1253,0,0,26.0,0.0,0,6.0,0.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0,1253,1253
1613,1613,1613,0,0,44.0,0.0,0,8.0,0.0,1,1.0,0.0,0,1.0,0.0,0,2.0,0.0,0.0,1613,1613
912,912,912,1,0,56.0,0.0,0,2.0,0.0,1,1.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2,912,912
491,491,491,1,0,37.0,0.0,0,8.0,0.0,1,1.0,0.0,0,3.0,0.0,0,1.0,0.0,0.0,491,491
953,953,953,1,0,4.0,0.0,0,6.0,0.0,1,1.0,0.0,0,1.0,0.0,0,0.0,1.0,0.2,953,953
1097,1097,1097,0,0,42.0,0.0,0,6.0,0.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0,1097,1097
1032,1032,1032,0,0,58.0,0.0,0,4.0,0.0,1,1.0,0.0,0,1.0,0.0,0,2.0,0.0,0.0,1032,1032
587,587,587,1,0,26.0,0.0,0,10.0,0.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0,587,587
750,750,750,1,0,18.0,0.0,0,10.0,0.0,0,62018.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2,750,750
657,657,657,1,0,7.0,0.0,0,8.0,0.0,0,26196.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2,657,657
234,234,234,1,0,0.0,1.0,0,8.0,0.0,1,1.0,0.0,0,0.0,1.0,0,1.0,0.0,0.4,234,234
732,732,732,1,0,35.0,0.0,0,5.0,0.0,1,1.0,0.0,0,1.0,0.0,0,2.0,0.0,0.0,732,732
1988,1988,1988,0,0,5.0,0.0,0,9.0,0.0,1,1.0,0.0,0,2.0,0.0,0,2.0,0.0,0.0,1988,1988
1632,1632,1632,0,0,18.0,0.0,0,4.0,0.0,0,13990.0,0.0,0,2.0,0.0,0,1.0,0.0,0.0,1632,1632
1156,1156,1156,0,0,16.0,0.0,0,3.0,0.0,1,1.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2,1156,1156
1469,1469,1469,0,0,53.0,0.0,1,1.0,0.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0,1469,1469
1424,1424,1424,0,0,41.0,0.0,1,1.0,0.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0,1424,1424
1627,1627,1627,0,0,39.0,0.0,1,1.0,0.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0,1627,1627
934,934,934,1,0,6.0,0.0,0,10.0,0.0,0,84220.0,0.0,0,0.0,1.0,0,0.0,1.0,0.4,934,934
1209,1209,1209,0,0,63.0,0.0,0,18.0,0.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0,1209,1209
1065,1065,1065,0,0,36.0,0.0,0,8.0,0.0,0,49223.0,0.0,0,1.0,0.0,0,0.0,1.0,0.2,1065,1065
108,108,108,1,0,41.0,0.0,0,5.0,0.0,1,1.0,0.0,0,0.0,1.0,0,0.0,1.0,0.4,108,108
1542,1542,1542,0,0,51.0,0.0,0,9.0,0.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0,1542,1542
568,568,568,1,0,3.0,0.0,0,9.0,0.0,0,56105.0,0.0,0,2.0,0.0,0,2.0,0.0,0.0,568,568
1167,1167,1167,0,0,48.0,0.0,0,2.0,0.0,1,1.0,0.0,0,0.0,1.0,0,2.0,0.0,0.2,1167,1167
1174,1174,1174,0,0,47.0,0.0,0,2.0,0.0,1,1.0,0.0,0,4.0,0.0,0,2.0,0.0,0.0,1174,1174
890,890,890,1,1,1.0,0.0,1,1.0,0.0,1,1.0,0.0,1,1.0,0.0,1,1.0,0.0,0.0,890,890
947,947,947,1,0,13.0,0.0,0,7.0,0.0,0,85099.0,0.0,0,0.0,1.0,0,2.0,0.0,0.2,947,947
1048,1048,1048,0,0,15.0,0.0,0,5.0,0.0,1,1.0,0.0,0,1.0,0.0,0,2.0,0.0,0.0,1048,1048
1352,1352,1352,0,0,55.0,0.0,0,1.0,0.0,1,1.0,0.0,0,1.0,0.0,0,2.0,0.0,0.0,1352,1352
1777,1777,1777,0,0,40.0,0.0,0,1.0,0.0,1,1.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2,1777,1777
1446,1446,1446,0,0,31.0,0.0,0,11.0,0.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0,1446,1446
884,884,884,1,0,37.0,0.0,0,9.0,0.0,0,49217.0,0.0,0,1.0,0.0,0,0.0,1.0,0.2,884,884
1672,1672,1672,0,0,34.0,0.0,0,3.0,0.0,1,1.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2,1672,1672
850,850,850,1,0,10.0,0.0,0,9.0,0.0,1,1.0,0.0,0,2.0,0.0,0,1.0,0.0,0.0,850,850
734,734,734,1,0,9.0,0.0,0,3.0,0.0,1,1.0,0.0,0,0.0,1.0,0,2.0,0.0,0.2,734,734
717,717,717,1,0,20.0,0.0,0,10.0,0.0,0,14099.0,0.0,0,1.0,0.0,0,0.0,1.0,0.2,717,717
454,454,454,1,0,2.0,0.0,0,13.0,0.0,1,1.0,0.0,0,2.0,0.0,0,1.0,0.0,0.0,454,454
264,264,264,1,0,30.0,0.0,1,1.0,0.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0,264,264
75,75,75,1,0,3.0,0.0,0,8.0,0.0,0,95102.0,0.0,0,1.0,0.0,0,0.0,1.0,0.2,75,75
1657,1657,1657,0,0,6.0,0.0,0,7.0,0.0,0,56206.0,0.0,0,1.0,0.0,0,2.0,0.0,0.0,1657,1657
444,444,444,1,0,11.0,0.0,0,7.0,0.0,0,40997.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0,444,444
395,395,395,1,0,7.0,0.0,0,13.0,0.0,0,64183.0,0.0,0,2.0,0.0,0,1.0,0.0,0.0,395,395
176,176,176,1,0,54.0,0.0,0,4.0,0.0,1,1.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2,176,176
1042,1042,1042,0,0,35.0,0.0,0,0.0,1.0,0,99995.0,0.0,0,2.0,0.0,0,0.0,1.0,0.4,1042,1042
1735,1735,1735,0,0,57.0,0.0,0,0.0,1.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.2,1735,1735
1401,1401,1401,0,0,13.0,0.0,0,11.0,0.0,0,46290.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0,1401,1401
1380,1380,1380,0,0,21.0,0.0,0,7.0,0.0,0,1278.0,0.0,0,2.0,0.0,0,0.0,1.0,0.2,1380,1380
595,595,595,1,0,7.0,0.0,0,6.0,0.0,1,1.0,0.0,0,0.0,1.0,0,2.0,0.0,0.2,595,595
61,61,61,1,0,23.0,0.0,0,7.0,0.0,0,13934.0,0.0,0,1.0,0.0,0,2.0,0.0,0.0,61,61
1296,1296,1296,0,0,30.0,0.0,0,11.0,0.0,0,85097.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0,1296,1296
872,872,872,1,0,0.0,1.0,0,11.0,0.0,1,1.0,0.0,0,0.0,1.0,0,1.0,0.0,0.4,872,872
1489,1489,1489,0,0,31.0,0.0,0,11.0,0.0,1,1.0,0.0,0,1.0,0.0,0,2.0,0.0,0.0,1489,1489
1878,1878,1878,0,0,10.0,0.0,0,10.0,0.0,1,1.0,0.0,0,1.0,0.0,0,0.0,1.0,0.2,1878,1878
278,278,278,1,0,33.0,0.0,0,10.0,0.0,0,84121.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2,278,278
36,36,36,1,0,10.0,0.0,0,1.0,0.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0,36,36
1975,1975,1975,0,0,41.0,0.0,0,8.0,0.0,1,1.0,0.0,0,4.0,0.0,0,1.0,0.0,0.0,1975,1975
662,662,662,1,0,4.0,0.0,0,6.0,0.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0,662,662
1953,1953,1953,0,0,25.0,0.0,0,10.0,0.0,0,64187.0,0.0,0,0.0,1.0,0,0.0,1.0,0.4,1953,1953
1444,1444,1444,0,0,5.0,0.0,0,10.0,0.0,1,1.0,0.0,0,0.0,1.0,0,2.0,0.0,0.2,1444,1444
977,977,977,1,0,43.0,0.0,0,8.0,0.0,0,45197.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0,977,977
1571,1571,1571,0,0,15.0,0.0,0,7.0,0.0,0,17018.0,0.0,0,2.0,0.0,0,2.0,0.0,0.0,1571,1571
738,738,738,1,0,4.0,0.0,0,7.0,0.0,0,97002.0,0.0,0,2.0,0.0,0,2.0,0.0,0.0,738,738
191,191,191,1,0,18.0,0.0,0,4.0,0.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0,191,191
919,919,919,1,0,4.0,0.0,0,10.0,0.0,0,71093.0,0.0,0,2.0,0.0,0,0.0,1.0,0.2,919,919
456,456,456,1,0,26.0,0.0,0,10.0,0.0,1,1.0,0.0,0,1.0,0.0,0,2.0,0.0,0.0,456,456
675,675,675,1,0,15.0,0.0,0,10.0,0.0,0,47106.0,0.0,0,2.0,0.0,0,2.0,0.0,0.0,675,675
760,760,760,1,0,20.0,0.0,0,8.0,0.0,0,47820.0,0.0,0,2.0,0.0,0,1.0,0.0,0.0,760,760
1807,1807,1807,0,0,4.0,0.0,0,5.0,0.0,0,49213.0,0.0,0,0.0,1.0,0,0.0,1.0,0.4,1807,1807
1602,1602,1602,0,0,18.0,0.0,0,6.0,0.0,1,1.0,0.0,0,1.0,0.0,0,0.0,1.0,0.2,1602,1602
728,728,728,1,0,13.0,0.0,0,6.0,0.0,1,1.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2,728,728
412,412,412,1,0,14.0,0.0,0,11.0,0.0,0,85489.0,0.0,0,2.0,0.0,0,0.0,1.0,0.2,412,412
1098,1098,1098,0,0,20.0,0.0,0,7.0,0.0,0,85201.0,0.0,0,2.0,0.0,0,1.0,0.0,0.0,1098,1098
825,825,825,1,0,19.0,0.0,0,6.0,0.0,0,84222.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0,825,825
1639,1639,1639,0,0,22.0,0.0,0,10.0,0.0,0,10602.0,0.0,0,1.0,0.0,0,0.0,1.0,0.2,1639,1639
616,616,616,1,0,4.0,0.0,0,10.0,0.0,1,1.0,0.0,0,2.0,0.0,0,1.0,0.0,0.0,616,616
114,114,114,1,0,4.0,0.0,0,13.0,0.0,0,81299.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2,114,114
417,417,417,1,0,46.0,0.0,0,0.0,1.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.2,417,417
1910,1910,1910,0,0,23.0,0.0,0,9.0,0.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0,1910,1910
