district,sector,month,psu,snumber,hhno,nhh,result,person_serial_no,r2_school_education,type_of_school,grade_this_year,grade_last_year,distance,transport_medium,time_to_school,noschooling_reason,reason_leave_school,when_stop_schooling
11,1,11,111169,Grade 4,Grade 1,1,Walking,4,School too far away,_missing_,3,2,0,1,5, , , 
11,1,4,111170,Grade 1,Grade 1,1,Walking,3,School too far away,_missing_,6,5,4,3,10, , , 
11,2,11,111171,Grade 2,Grade 1,1,Walking,3,School too far away,_missing_,8,7,24,3,60, , , 
11,2,11,111171,Grade 2,Grade 1,1,Walking,4,School too far away,_missing_,6,5,22,3,60, , , 
11,2,11,111171,Grade 8,Grade 1,1,Walking,4,School too far away,_missing_,10,9,22,6,60, , , 
11,1,7,111172,Grade 4,Grade 1,1,Walking,3,School too far away,_missing_,11,10,0,1,15, , , 
11,1,11,111173,Grade 2,Grade 1,1,Walking,4,House keeping / Family business,_missing_, , , , , , ,7,2019
11,2,11,111174,Grade 3,Grade 1,1,Walking,4,School too far away,_missing_,9,8,25,5,90, , , 
11,2,11,111174,Grade 3,Grade 1,1,Walking,5,School too far away,_missing_,7,6,25,5,90, , , 
11,2,11,111174,Grade 3,Grade 1,1,Walking,6,School too far away,_missing_,4,3,0,1,5, , , 
11,1,7,111175,Grade 3,Grade 1,1,Walking,10,School too far away,_missing_,10,9,3,5,15, , , 
11,1,7,111175,Grade 10,Grade 1,1,Walking,3,House keeping / Family business,_missing_, , , , , , ,99,2014
11,1,7,111175,Grade 10,Grade 1,1,Walking,4,School too far away,_missing_,1,19,0,1,15, , , 
11,1,7,111175,Grade 10,Grade 1,1,Walking,5,School too far away,_missing_,6,5,3,6,30, , , 
11,1,11,111176,Grade 5,Grade 1,1,Walking,3,School too far away,_missing_,11,10,5,4,30, , , 
11,1,11,111176,Grade 5,Grade 1,1,Walking,4,School too far away,_missing_,1,19,3,4,20, , , 
11,1,5,111177,Grade 5,Grade 1,1,Walking,3,School too far away,_missing_,2,1,5,4,35, , , 
11,2,5,111178,Grade 10,Grade 1,1,Walking,3,House keeping / Family business,_missing_, , , , , , ,7, 
11,2,5,111178,Grade 10,Grade 1,1,Walking,4,School too far away,_missing_,9,8,6,5,30, , , 
11,2,8,111180,Grade 6,Grade 1,1,Walking,3,School too far away,_missing_,9,8,3,3,15, , , 
11,2,8,111180,Grade 6,Grade 1,1,Walking,4,School too far away,_missing_,1,19,7,5,50, , , 
11,1,11,111182,Grade 10,Grade 1,1,Walking,5,School too far away,_missing_,3,2,3,3,20, , , 
11,2,12,111184,Grade 6,Grade 1,1,Walking,3,House keeping / Family business,_missing_, , , , , , ,1,2018
11,2,12,111184,Grade 6,Grade 1,1,Walking,4,School too far away,_missing_,8,7,3,3,20, , , 
11,1,8,111185,Grade 4,Grade 1,1,Walking,3,School too far away,_missing_,12,11,12,5,35, , , 
11,1,12,111186,Grade 5,Grade 1,1,Walking,3,School too far away,_missing_,6,5,12,3,60, , , 
11,1,5,111187,Grade 1,Grade 1,1,Walking,3,School too far away,_missing_,6,5,1,1,15, , , 
11,1,5,111187,Grade 1,Grade 1,1,Walking,4,School too far away,_missing_,2,1,6,3,10, , , 
11,2,12,111188,Grade 5,Grade 1,1,Walking,3,School too far away,_missing_,13,12,1,3,10, , , 
11,2,12,111188,Grade 5,Grade 1,1,Walking,4,School too far away,_missing_,3,1,1,3,10, , , 
11,1,8,111189,Grade 2,Grade 1,1,Walking,3,School too far away,_missing_,4,2,3,4,10, , , 
11,1,8,111189,Grade 2,Grade 1,1,Walking,4,School too far away,_missing_,1,19,3,4,10, , , 
11,1,8,111189,Grade 9,Grade 1,1,Walking,4,School too far away,_missing_,1,19,1,3,10, , , 
11,1,12,111190,Grade 5,Grade 1,1,Walking,3,School too far away,_missing_,12,11,1,6,20, , , 
11,1,12,111190,Grade 5,Grade 1,1,Walking,4,School too far away,_missing_,9,8,1,1,10, , , 
11,2,12,111191,Grade 8,Grade 1,1,Walking,3,School too far away,_missing_,10,8,2,6,20, , , 
11,2,12,111191,Grade 8,Grade 1,1,Walking,4,School too far away,_missing_,3,1,2,3,20, , , 
11,1,12,111193,Grade 2,Grade 1,1,Walking,3,School too far away,_missing_,4,3,5,4,30, , , 
11,1,12,111193,Grade 7,Grade 1,1,Walking,3,School too far away,_missing_,9,8,7,6,60, , , 
11,2,6,111194,Grade 6,Grade 1,1,Walking,4,School too far away,_missing_,13,12,10,2,45, , , 
11,2,6,111194,Grade 10,Grade 1,1,Walking,4,School too far away,_missing_,12,11,5,2,60, , , 
11,1,12,111195,Grade 5,Grade 1,1,Walking,3,School too far away,_missing_,2,1,2,1,10, , , 
11,1,9,111196,Grade 5,Grade 1,1,Walking,4,School too far away,_missing_,12,11,8,3,15, , , 
11,1,9,111196,Grade 5,Grade 1,1,Walking,5,School too far away,_missing_,2,1,2,3,5, , , 
11,2,6,111197,Grade 5,Grade 1,1,Walking,4,School too far away,_missing_,4,3,2,5,15, , , 
11,2,6,111197,Grade 9,Grade 1,1,Walking,5,School too far away,_missing_,1,19,8,4,15, , , 
11,1,9,111198,Grade 1,Grade 1,1,Walking,3,School too far away,_missing_,3,2,2,5,10, , , 
11,2,6,111199,Grade 7,Grade 1,1,Walking,3,House keeping / Family business,_missing_, , , , , , ,6,2017
11,2,6,111199,Grade 7,Grade 1,1,Walking,4,School too far away,_missing_,7,6,0,5,20, , , 
11,2,6,111199,Grade 7,Grade 1,1,Walking,5,School too far away,_missing_,2,1,0,5,25, , , 
11,1,12,111200,Grade 8,Grade 1,1,Walking,4,House keeping / Family business,_missing_, , , , , , ,8,2019
11,2,9,111201,Grade 3,Grade 1,1,Walking,3,School too far away,_missing_,13,12,1,1,25, , , 
11,2,9,111201,Grade 3,Grade 1,1,Walking,4,School too far away,_missing_,8,7,1,1,25, , , 
11,1,6,111203,Grade 6,Grade 1,1,Walking,3,House keeping / Family business,_missing_, , , , , , ,2,2017
11,1,6,111203,Grade 6,Grade 1,1,Walking,4,School too far away,_missing_,6,5,0,1,10, , , 
11,1,6,111203,Grade 6,Grade 1,1,Walking,5,School too far away,_missing_,2,1,0,1,10, , , 
11,1,9,111204,Grade 1,Grade 1,1,Walking,2,School too far away,_missing_,8,7,1,3,10, , , 
11,1,9,111204,Grade 9,Grade 1,1,Walking,7,School too far away,_missing_,4,3,1,1,3, , , 
11,1,6,111205,Grade 8,Grade 1,1,Walking,5,School too far away,_missing_,2,1,10,5,20, , , 
11,1,9,111206,Grade 2,Grade 1,1,Walking,4,School too far away,_missing_,12,11,3,6,15, , , 
11,1,9,111206,Grade 7,Grade 1,1,Walking,4,House keeping / Family business,_missing_, , , , , , ,6,2016
11,1,10,111207,Grade 2,Grade 1,1,Walking,3,School too far away,_missing_,3,2,3,3,20, , , 
11,1,7,111208,Grade 3,Grade 1,1,Walking,4,School too far away,_missing_,4,3,0,2,5, , , 
11,1,7,111208,Grade 7,Grade 1,1,Walking,3,School too far away,_missing_,12,11,14,5,60, , , 
11,1,7,111208,Grade 7,Grade 1,1,Walking,4,School too far away,_missing_,9,8,8,5,40, , , 
11,1,10,111209,Grade 1,Grade 1,1,Walking,4,School too far away,_missing_,11,10,0,3,20, , , 
11,1,10,111209,Grade 1,Grade 1,1,Walking,5,School too far away,_missing_,8,7,0,3,20, , , 
11,1,10,111209,Grade 1,Grade 1,1,Walking,6,School too far away,_missing_,2,1,4,5,50, , , 
11,1,10,111209,Grade 8,Grade 1,1,Walking,4,School too far away,_missing_,11,10,2,1,15, , , 
11,1,10,111209,Grade 8,Grade 1,1,Walking,5,School too far away,_missing_,9,8,2,1,15, , , 
11,1,10,111209,Grade 8,Grade 1,1,Walking,6,School too far away,_missing_,6,5,2,6,20, , , 
11,2,10,111211,Grade 1,Grade 1,1,Walking,3,Financial problems,_missing_, , , , , ,7, , 
11,2,10,111211,Grade 6,Grade 1,1,Walking,3,School too far away,_missing_,13,12,15,5,45, , , 
11,2,10,111211,Grade 6,Grade 1,1,Walking,4,School too far away,_missing_,6,5,15,5,45, , , 
11,2,10,111211,Grade 6,Grade 1,1,Walking,5,School too far away,_missing_,4,3,15,5,45, , , 
11,1,7,111212,Grade 1,Grade 1,1,Walking,3,School too far away,_missing_,7,6,10,5,35, , , 
11,1,7,111212,Grade 1,Grade 1,1,Walking,4,School too far away,_missing_,4,3,8,5,40, , , 
11,1,10,111213,Grade 5,Grade 1,1,Walking,3,House keeping / Family business,_missing_, , , , , , ,6,2017
11,1,10,111213,Grade 5,Grade 1,1,Walking,4,School too far away,_missing_,8,7,1,3,10, , , 
11,1,10,111215,Grade 5,Grade 1,1,Walking,4,School too far away,_missing_,11,10,1,1,15, , , 
11,1,7,111216,Grade 7,Grade 1,1,Walking,3,School too far away,_missing_,11,10,8,5,30, , , 
11,1,7,111216,Grade 7,Grade 1,1,Walking,4,School too far away,_missing_,9,8,11,5,45, , , 
11,1,10,111217,Grade 3,Grade 1,1,Walking,3,School too far away,_missing_,6,5,0,3,10, , , 
11,1,10,111217,Grade 3,Grade 1,1,Walking,4,School too far away,_missing_,3,2,0,3,10, , , 
11,1,11,111218,Grade 2,Grade 1,1,Walking,4,School too far away,_missing_,2,1,1,3,20, , , 
11,1,11,111218,Grade 6,Grade 1,1,Walking,4,School too far away,_missing_,11,10,0,3,5, , , 
11,1,11,111218,Grade 6,Grade 1,1,Walking,5,School too far away,_missing_,3,2,2,2,15, , , 
11,1,8,111219,Grade 8,Grade 1,1,Walking,5,School too far away,_missing_,2,1,6,6,25, , , 
11,2,8,111221,Grade 5,Grade 1,1,Walking,3,School too far away,_missing_,6,5,25,5,60, , , 
11,2,11,111222,Grade 1,Grade 1,1,Walking,3,School too far away,_missing_,6,5,2,2,10, , , 
11,2,11,111222,Grade 1,Grade 1,1,Walking,4,School too far away,_missing_,2,1,2,2,10, , , 
11,1,8,111226,Grade 8,Grade 1,1,Walking,4,School too far away,_missing_,12,10,15,5,60, , , 
11,1,9,111228,Grade 7,Grade 1,1,Walking,3,School too far away,_missing_,8,7,3,3,15, , , 
11,1,9,111228,Grade 7,Grade 1,1,Walking,4,School too far away,_missing_,5,4,3,3,15, , , 
11,1,9,111228,Grade 7,Grade 1,1,Walking,5,School too far away,_missing_,1,19,3,3,15, , , 
11,1,12,111229,Grade 2,Grade 1,1,Walking,3,House keeping / Family business,_missing_, , , , , , ,2,2018
11,1,12,111229,Grade 2,Grade 1,1,Walking,4,School too far away,_missing_,8,7,1,3,10, , , 
11,1,12,111229,Grade 7,Grade 1,1,Walking,5,School too far away,_missing_,1,19,1,3,15, , , 
11,1,9,111230,Grade 3,Grade 1,1,Walking,2,School too far away,_missing_,13,12,0,5,5, , , 
11,2,12,111232,Grade 2,Grade 1,1,Walking,4,House keeping / Family business,_missing_, , , , , , ,8,2018
11,1,9,111233,Grade 1,Grade 1,1,Walking,3,School too far away,_missing_,9,8,2,3,10, , , 
11,1,9,111233,Grade 1,Grade 1,1,Walking,4,School too far away,_missing_,4,3,2,3,10, , , 
11,1,9,111233,Grade 7,Grade 1,1,Walking,4,School too far away,_missing_,10,9,1,3,5, , , 
11,1,9,111233,Grade 7,Grade 1,1,Walking,5,School too far away,_missing_,8,7,1,3,5, , , 
11,1,12,111235,Grade 4,Grade 1,1,Walking,3,School too far away,_missing_,8,7,3,2,15, , , 
11,1,12,111235,Grade 4,Grade 1,1,Walking,4,School too far away,_missing_,5,4,3,2,15, , , 
11,1,12,111235,Grade 4,Grade 1,1,Walking,5,School too far away,_missing_,3,2,3,2,15, , , 
11,1,12,111237,Grade 2,Grade 1,1,Walking,3,School too far away,_missing_,11,10,2,6,25, , , 
11,1,12,111237,Grade 2,Grade 1,1,Walking,4,School too far away,_missing_,3,2,2,5,15, , , 
11,1,12,111237,Grade 9,Grade 1,1,Walking,3,School too far away,_missing_,11,10,0,1,15, , , 
11,1,12,111237,Grade 9,Grade 1,1,Walking,4,School too far away,_missing_,5,4,0,1,15, , , 
11,1,10,111239,Grade 1,Grade 1,1,Walking,3,School too far away,_missing_,8,7,1,3,10, , , 
11,1,10,111239,Grade 1,Grade 1,1,Walking,4,School too far away,_missing_,5,4,1,3,10, , , 
11,1,10,111241,Grade 10,Grade 1,1,Walking,3,House keeping / Family business,_missing_, , , , , , ,8,2019
11,1,10,111241,Grade 10,Grade 1,1,Walking,4,School too far away,_missing_,9,8,1,4,5, , , 
11,1,10,111241,Grade 10,Grade 1,1,Walking,5,School too far away,_missing_,3,2,1,4,5, , , 
11,1,11,111244,Grade 7,Grade 1,1,Walking,3,Financial problems,_missing_, , , , , ,4, , 
11,1,11,111244,Grade 7,Grade 1,1,Walking,4,School too far away,_missing_,6,5,10,5,40, , , 
11,1,11,111245,Grade 1,Grade 1,1,Walking,2,School too far away,_missing_,6,5,4,3,15, , , 
11,1,11,111245,Grade 1,Grade 1,1,Walking,3,School too far away,_missing_,3,2,4,3,15, , , 
11,1,11,111245,Grade 5,Grade 1,1,Walking,2,House keeping / Family business,_missing_, , , , , , ,2,2018
11,1,12,111246,Grade 1,Grade 1,1,Walking,4,School too far away,_missing_,13,12,2,1,20, , , 
11,1,12,111246,Grade 9,Grade 1,1,Walking,2,House keeping / Family business,_missing_, , , , , , ,6,2018
11,1,12,111247,Grade 4,Grade 1,1,Walking,3,House keeping / Family business,_missing_, , , , , , ,7, 
11,1,12,111247,Grade 4,Grade 1,1,Walking,4,School too far away,_missing_,8,7,1,1,25, , , 
11,2,12,111248,Grade 5,Grade 1,1,Walking,3,School too far away,_missing_,6,4,2,6,10, , , 
11,2,12,111248,Grade 5,Grade 1,1,Walking,4,Financial problems,_missing_, , , , , ,7, , 
11,2,12,111248,Grade 10,Grade 1,1,Walking,4,School too far away,_missing_,10,8,2,1,30, , , 
11,2,12,111248,Grade 10,Grade 1,1,Walking,5,House keeping / Family business,_missing_, , , , , , ,9,2018
11,1,12,111249,Grade 3,Grade 1,1,Walking,2,School too far away,_missing_,11,9,0,1,10, , , 
11,1,12,111249,Grade 8,Grade 1,1,Walking,3,School too far away,_missing_,4,3,3,4,20, , , 
11,1,12,111251,Grade 2,Grade 1,1,Walking,3,School too far away,_missing_,1,19,6,3,10, , , 
11,1,12,111251,Grade 8,Grade 1,1,Walking,4,School too far away,_missing_,6,5,6,3,20, , , 
11,1,12,111251,Grade 8,Grade 1,1,Walking,5,School too far away,_missing_,6,5,3,3,10, , , 
11,1,12,111251,Grade 8,Grade 1,1,Walking,6,Financial problems,_missing_, , , , , ,7, , 
12,2,1,112001,Grade 4,Grade 1,1,Walking,4,School too far away,_missing_,8,7,3,3,30, , , 
12,2,1,112001,Grade 9,Grade 1,1,Walking,3,School too far away,_missing_,10,9,2,5,15, , , 
12,2,1,112001,Grade 9,Grade 1,1,Walking,4,School too far away,_missing_,5,4,4,5,30, , , 
12,2,1,112004,Grade 9,Grade 1,1,Walking,3,School too far away,_missing_,5,4,1,3,5, , , 
12,2,1,112005,Grade 4,Grade 1,1,Walking,5,House keeping / Family business,_missing_, , , , , , ,7,2018
12,2,1,112006,Grade 8,Grade 1,1,Walking,2,School too far away,_missing_,10,9,2,5,10, , , 
12,2,1,112006,Grade 8,Grade 1,1,Walking,3,School too far away,_missing_,7,6,2,6,15, , , 
12,2,2,112007,Grade 4,Grade 1,1,Walking,4,House keeping / Family business,_missing_, , , , , , ,8,2018
12,2,2,112007,Grade 4,Grade 1,1,Walking,5,School too far away,_missing_,5,4,0,1,20, , , 
12,2,2,112008,Grade 1,Grade 1,1,Walking,4,House keeping / Family business,_missing_, , , , , , ,99,2015
12,2,2,112008,Grade 1,Grade 1,1,Walking,5,House keeping / Family business,_missing_, , , , , , ,99,2016
12,2,2,112010,Grade 2,Grade 1,1,Walking,3,School too far away,_missing_,8,7,1,3,10, , , 
12,2,2,112010,Grade 2,Grade 1,1,Walking,4,School too far away,_missing_,5,4,1,3,10, , , 
12,2,2,112011,Grade 2,Grade 1,1,Walking,3,School too far away,_missing_,3,2,4,3,15, , , 
12,2,2,112014,Grade 2,Grade 1,1,Walking,3,School too far away,_missing_,10,9,16,5,30, , , 
12,2,2,112014,Grade 2,Grade 1,1,Walking,4,School too far away,_missing_,8,7,2,5,10, , , 
12,2,2,112014,Grade 10,Grade 1,1,Walking,3,School too far away,_missing_,12,11,5,3,20, , , 
12,2,2,112014,Grade 10,Grade 1,1,Walking,4,School too far away,_missing_,8,7,5,3,20, , , 
12,2,3,112015,Grade 7,Grade 1,1,Walking,4,School too far away,_missing_,13,12,8,6,15, , , 
12,2,3,112017,Grade 7,Grade 1,1,Walking,5,School too far away,_missing_,5,4,2,3,20, , , 
12,2,3,112017,Grade 7,Grade 1,1,Walking,6,School too far away,_missing_,9,8,2,3,20, , , 
12,2,3,112018,Grade 2,Grade 1,1,Walking,3,School too far away,_missing_,9,8,6,5,10, , , 
12,2,3,112020,Grade 6,Grade 1,1,Walking,3,School too far away,_missing_,7,6,4,6,30, , , 
12,2,3,112022,Grade 4,Grade 1,1,Walking,4,House keeping / Family business,_missing_, , , , , , ,8,2018
12,2,3,112022,Grade 8,Grade 1,1,Walking,3,School too far away,_missing_,2,1,32,4,60, , , 
12,2,3,112023,Grade 7,Grade 1,1,Walking,3,School too far away,_missing_,9,8,2,1,30, , , 
12,2,3,112023,Grade 7,Grade 1,1,Walking,4,School too far away,_missing_,6,5,2,1,30, , , 
12,2,4,112025,Grade 3,Grade 1,1,Walking,3,School too far away,_missing_,3,2,1,5,15, , , 
12,2,4,112025,Grade 8,Grade 1,1,Walking,3,School too far away,_missing_,5,4,3,2,10, , , 
12,2,3,112026,Grade 3,Grade 1,2,Walking,3,School too far away,_missing_,3,2,2,3,10, , , 
12,2,3,112026,Grade 7,Grade 1,1,Walking,4,House keeping / Family business,_missing_, , , , , , ,3,2017
12,1,4,112027,Grade 1,Grade 1,1,Walking,3,School too far away,_missing_,5,4,12,5,45, , , 
12,2,4,112028,Grade 3,Grade 1,1,Walking,5,School too far away,_missing_,13,12,0,1,10, , , 
12,2,4,112028,Grade 8,Grade 1,1,Walking,3,School too far away,_missing_,8,7,5,6,45, , , 
12,2,4,112028,Grade 8,Grade 1,1,Walking,4,School too far away,_missing_,3,2,1,3,15, , , 
12,2,4,112029,Grade 4,Grade 1,1,Walking,3,School too far away,_missing_,3,2,1,3,5, , , 
12,2,4,112029,Grade 4,Grade 1,1,Walking,4,School too far away,_missing_,1,19,1,3,5, , , 
12,2,4,112030,Grade 4,Grade 1,1,Walking,3,School too far away,_missing_,5,4,2,5,15, , , 
12,2,4,112032,Grade 7,Grade 1,1,Walking,4,House keeping / Family business,_missing_, , , , , , ,9,2016
12,2,4,112032,Grade 7,Grade 1,1,Walking,5,School too far away,_missing_,8,7,1,1,20, , , 
12,1,5,112033,Grade 1,Grade 1,2,Walking,3,School too far away,_missing_,12,11,3,3,15, , , 
12,1,5,112033,Grade 1,Grade 1,2,Walking,4,School too far away,_missing_,9,8,3,6,15, , , 
12,2,4,112034,Grade 10,Grade 1,1,Walking,4,School too far away,_missing_,2,1,0,3,10, , , 
12,2,5,112035,Grade 6,Grade 1,1,Walking,3,School too far away,_missing_,11,10,10,5,30, , , 
12,2,5,112035,Grade 6,Grade 1,1,Walking,4,School too far away,_missing_,7,6,50,5,60, , , 
12,2,4,112036,Grade 2,Grade 1,1,Walking,5,House keeping / Family business,_missing_, , , , , , ,7,2018
12,2,4,112036,Grade 2,Grade 1,1,Walking,6,School too far away,_missing_,8,7,2,3,10, , , 
12,2,4,112036,Grade 2,Grade 1,1,Walking,7,School too far away,_missing_,4,3,2,3,10, , , 
12,2,4,112036,Grade 10,Grade 1,1,Walking,3,School too far away,_missing_,13,12,2,1,15, , , 
12,2,4,112036,Grade 10,Grade 1,1,Walking,4,School too far away,_missing_,7,6,2,2,15, , , 
12,2,4,112036,Grade 10,Grade 1,1,Walking,5,School too far away,_missing_,1,19,2,1,15, , , 
12,2,5,112037,Grade 4,Grade 1,1,Walking,5,School too far away,_missing_,11,10,5,5,40, , , 
12,1,5,112038,Grade 3,Grade 1,1,Walking,3,School too far away,_missing_,13,12,4,6,30, , , 
12,2,5,112040,Grade 1,Grade 1,1,Walking,5,School too far away,_missing_,11,10,6,5,50, , , 
12,2,5,112040,Grade 9,Grade 1,1,Walking,4,School too far away,_missing_,1,19,1,1,20, , , 
12,2,5,112040,Grade 9,Grade 1,1,Walking,5,School too far away,_missing_,3,2,1,1,20, , , 
12,1,6,112044,Grade 6,Grade 1,1,Walking,3,School too far away,_missing_,2,1,1,3,5, , , 
12,2,6,112047,Grade 5,Grade 1,1,Walking,3,School too far away,_missing_,5,4,1,3,25, , , 
12,2,6,112047,Grade 5,Grade 1,1,Walking,4,School too far away,_missing_,1,19,1,3,25, , , 
12,2,1,112049,Grade 9,Grade 1,1,Walking,3,School too far away,_missing_,12,11,8,6,40, , , 
12,2,1,112049,Grade 9,Grade 1,1,Walking,4,School too far away,_missing_,10,9,8,6,40, , , 
12,2,1,112049,Grade 9,Grade 1,1,Walking,5,School too far away,_missing_,4,3,8,6,40, , , 
12,1,6,112051,Grade 2,Grade 1,1,Walking,3,School too far away,_missing_,9,8,2,5,10, , , 
12,2,6,112053,Grade 5,Grade 1,1,Walking,4,School too far away,_missing_,12,11,2,6,10, , , 
12,2,6,112053,Grade 5,Grade 1,1,Walking,5,School too far away,_missing_,11,10,1,1,10, , , 
12,2,6,112053,Grade 5,Grade 1,1,Walking,6,School too far away,_missing_,9,8,1,1,10, , , 
12,2,6,112054,Grade 9,Grade 1,1,Walking,4,School too far away,_missing_,12,11,4,3,10, , , 
12,2,6,112055,Grade 3,Grade 1,1,Walking,3,School too far away,_missing_,11,10,3,5,10, , , 
12,2,6,112056,Grade 2,Grade 1,1,Walking,3,House keeping / Family business,_missing_, , , , , , ,7,2018
12,2,6,112056,Grade 2,Grade 1,1,Walking,4,School too far away,_missing_,7,6,1,5,5, , , 
12,2,6,112058,Grade 6,Grade 1,1,Walking,3,House keeping / Family business,_missing_, , , , , , ,2,2018
12,2,6,112058,Grade 6,Grade 1,1,Walking,4,House keeping / Family business,_missing_, , , , , , ,2,2012
12,2,6,112058,Grade 10,Grade 1,1,Walking,3,School too far away,_missing_,9,8,15,5,90, , , 
12,2,6,112058,Grade 10,Grade 1,1,Walking,4,School too far away,_missing_,3,2,5,2,10, , , 
12,2,6,112059,Grade 4,Grade 1,1,Walking,3,School too far away,_missing_,11,10,5,5,20, , , 
12,2,6,112059,Grade 4,Grade 1,1,Walking,4,School too far away,_missing_,7,6,5,5,20, , , 
12,2,7,112061,Grade 9,Grade 1,1,Walking,3,School too far away,_missing_,10,9,2,3,10, , , 
12,2,6,112062,Grade 5,Grade 1,1,Walking,4,School too far away,_missing_,13,12,4,6,45, , , 
12,2,6,112062,Grade 5,Grade 1,1,Walking,5,School too far away,_missing_,9,8,5,6,45, , , 
12,1,7,112064,Grade 8,Grade 1,1,Walking,3,School too far away,_missing_,11,10,0,1,10, , , 
12,1,7,112064,Grade 8,Grade 1,1,Walking,4,School too far away,_missing_,8,7,0,1,10, , , 
12,1,7,112066,Grade 4,Grade 1,1,Walking,3,House keeping / Family business,_missing_, , , , , , ,6,2016
12,1,7,112066,Grade 4,Grade 1,1,Walking,4,House keeping / Family business,_missing_, , , , , , ,6,2017
12,2,7,112067,Grade 1,Grade 1,1,Walking,3,House keeping / Family business,_missing_, , , , , , ,8,2018
12,2,7,112067,Grade 1,Grade 1,1,Walking,4,School too far away,_missing_,8,7,3,6,25, , , 
12,2,2,112068,Grade 7,Grade 1,1,Walking,3,School too far away,_missing_,12,11,3,5,20, , , 
12,2,2,112068,Grade 7,Grade 1,1,Walking,4,School too far away,_missing_,9,8,2,5,10, , , 
12,2,7,112069,Grade 7,Grade 1,1,Walking,4,School too far away,_missing_,11,10,0,1,10, , , 
12,2,7,112070,Grade 3,Grade 1,1,Walking,3,School too far away,_missing_,6,5,5,5,60, , , 
12,2,7,112072,Grade 6,Grade 1,1,Walking,4,House keeping / Family business,_missing_, , , , , , ,6,2018
12,2,8,112074,Grade 5,Grade 1,1,Walking,3,School too far away,_missing_,7,6,2,5,20, , , 
12,2,7,112075,Grade 7,Grade 1,1,Walking,3,School too far away,_missing_,13,12,20,7,60, , , 
12,2,7,112075,Grade 7,Grade 1,1,Walking,4,School too far away,_missing_,12,11,20,7,60, , , 
