district,sector,month,strata,psu,snumber,hhno,nhh,result,person_serial_no,residence,relationship,sex,birth_year,birth_month,age,registration,ethnicity,religion,marital_status,curr_educ,education,main_activity,is_active,finalweight,B_year
11,1,1,111,111050,2,1,1,1,4,Yes,Son/Daughter,Female,97,6,21,1,Sinhala,Buddhist,Never Married,Does not attend,Passed G.C.E (O/L) or equivalent,Engaged in economic activity,Yes,244.2228303,1997
11,1,1,111,111050,7,1,1,1,1,Yes,Head of the household,Female,66,3,52,1,Sinhala,Buddhist,Widowed,Does not attend,Passed Grade 9,Engaged in economic activity,Yes,244.2228303,1966
11,1,1,111,111050,7,1,1,1,2,Yes,Son/Daughter,Male,99,3,19,1,Sinhala,Buddhist,Never Married,Does not attend,Passed Grade 10,Engaged in economic activity,Yes,244.2228303,1999
11,1,1,111,111050,7,1,1,1,3,Yes,Son/Daughter,Male,95,9,23,1,Sinhala,Buddhist,Currently Married (Registered),Does not attend,Passed Grade 10,Engaged in economic activity,Yes,244.2228303,1995
11,1,1,111,111050,7,1,1,1,4,Yes,Other Relative,Female,96,8,22,1,Sinhala,Buddhist,Currently Married (Registered),Does not attend,Passed Grade 12,Engaged in economic activity,Yes,244.2228303,1996
11,1,5,111,111051,5,1,1,1,1,Yes,Head of the household,Male,61,8,57,1,Sinhala,Buddhist,Currently Married (Registered),Does not attend,Passed Grade 9,Engaged in economic activity,Yes,364.1346284,1961
11,1,5,111,111051,5,1,1,1,2,Yes,Wife/Husband,Female,64,2,55,1,Sinhala,Buddhist,Currently Married (Registered),Does not attend,Passed Grade 9,Student,No,364.1346284,1964
11,1,5,111,111051,5,1,1,1,3,Yes,Son/Daughter,Male,94,12,24,1,Sinhala,Buddhist,Currently Married (Registered),Does not attend,Passed G.C.E (A/L) or equivalent,Engaged in economic activity,Yes,364.1346284,1994
11,1,5,111,111051,5,1,1,1,4,Yes,Son/Daughter,Female,96,12,22,1,Sinhala,Buddhist,Currently Married (Registered),Does not attend,Passed Grade 10,Student,No,364.1346284,1996
11,1,5,111,111051,5,1,1,1,5,Yes,Son/Daughter,Female,17,8,1,1,Sinhala,Buddhist,Never Married,Does not attend,Passed Grade 10,Engaged in economic activity,No,364.1346284,2017
11,1,5,111,111051,9,1,1,1,1,Yes,Head of the household,Female,63,9,55,1,Sinhala,Buddhist,Widowed,Does not attend,Passed Grade 5,Engaged in economic activity,Yes,364.1346284,1963
11,1,5,111,111051,9,1,1,1,2,Now,Son/Daughter,Female,83,7,35,1,Sinhala,Buddhist,Widowed,Does not attend,Passed Grade 10,Engaged in economic activity,No,364.1346284,1983
11,1,5,111,111051,9,1,1,1,3,Yes,Other Relative,Female,1,3,18,1,Sinhala,Buddhist,Never Married,School,Passed G.C.E (O/L) or equivalent,Too old / Disabled,No,364.1346284,2001
11,1,5,111,111051,9,1,1,1,4,Yes,Other Relative,Female,8,7,10,1,Sinhala,Buddhist,Never Married,School,Passed Grade 5,Engaged in economic activity,No,364.1346284,2008
11,1,5,111,111051,9,1,1,1,5,Yes,Other Relative,Female,14,5,5,1,Sinhala,Buddhist,Never Married,Does not attend,No Schooling,Engaged in economic activity,No,364.1346284,2014
11,1,5,111,111051,9,1,1,1,6,Yes,Other Relative,Female,85,1,34,1,Sinhala,Buddhist,Never Married,Does not attend,Passed G.C.E (O/L) or equivalent,Student,No,364.1346284,1985
11,2,5,112,111052,4,1,1,1,1,Yes,Head of the household,Female,49,11,69,1,Sinhala,Buddhist,Currently Married (Registered),Does not attend,Passed Grade 10,Student,No,279.2337792,1949
11,2,5,112,111052,4,1,1,1,2,Yes,Wife/Husband,Male,38,1,81,1,Sinhala,Buddhist,Currently Married (Registered),Does not attend,Passed Grade 8,Other,No,279.2337792,1938
11,2,5,112,111052,4,1,1,1,3,Yes,Son/Daughter,Male,76,7,42,1,Sinhala,Buddhist,Currently Married (Registered),Does not attend,Passed G.C.E (O/L) or equivalent,Engaged in economic activity,Yes,279.2337792,1976
11,2,5,112,111052,4,1,1,1,4,Yes,Other Relative,Female,79,6,39,1,Sinhala,Buddhist,Currently Married (Registered),Does not attend,Passed G.C.E (O/L) or equivalent,Engaged in economic activity,Yes,279.2337792,1979
11,2,5,112,111052,4,1,1,1,5,Yes,Other Relative,Female,5,2,14,1,Sinhala,Buddhist,Never Married,School,Passed Grade 8,Engaged in economic activity,No,279.2337792,2005
11,2,5,112,111052,4,1,1,1,6,Yes,Other Relative,Female,10,7,8,1,Sinhala,Buddhist,Never Married,School,Passed Grade 3,Engaged in economic activity,No,279.2337792,2010
11,2,5,112,111052,4,1,1,1,7,Yes,Other Relative,Male,16,3,3,1,Sinhala,Buddhist,Never Married,Does not attend,Passed Grade 10,Engaged in economic activity,No,279.2337792,2016
11,2,5,112,111052,9,1,1,1,1,Yes,Head of the household,Male,47,5,72,1,Sinhala,Buddhist,Currently Married (Registered),Does not attend,Passed Grade 9,Engaged in economic activity,Yes,279.2337792,1947
11,2,5,112,111052,9,1,1,1,2,Yes,Wife/Husband,Female,48,2,71,1,Sinhala,Buddhist,Currently Married (Registered),Does not attend,Passed Grade 3,Engaged in economic activity,Yes,279.2337792,1948
11,2,5,112,111052,9,1,1,1,3,Yes,Son/Daughter,Male,81,10,37,1,Sinhala,Buddhist,Never Married,Does not attend,Passed Grade 10,Engaged in economic activity,Yes,279.2337792,1981
11,1,1,111,111053,3,1,1,1,1,Yes,Head of the household,Male,64,2,54,1,Sri Lankan Moors/Muslim,Islam,Currently Married (Registered),Does not attend,Passed Grade 10,"Retired (Private, no pension)",Yes,512.4403782,1964
11,1,1,111,111053,3,1,1,1,2,Yes,Wife/Husband,Female,64,8,54,1,Sri Lankan Moors/Muslim,Islam,Currently Married (Registered),Does not attend,Passed G.C.E (A/L) or equivalent,Student,No,512.4403782,1964
11,1,1,111,111053,3,1,1,1,3,Yes,Son/Daughter,Male,1,10,17,1,Sri Lankan Moors/Muslim,Islam,Never Married,Does not attend,Passed G.C.E (O/L) or equivalent,"Retired (Private, no pension)",No,512.4403782,2001
11,1,1,111,111053,3,1,1,1,4,Yes,Other Relative,Female,1,3,17,1,Sri Lankan Moors/Muslim,Islam,Never Married,Does not attend,Passed G.C.E (O/L) or equivalent,"Retired (Private, no pension)",No,512.4403782,2001
11,1,1,111,111053,9,1,1,1,1,Yes,Head of the household,Female,83,6,35,1,Sri Lankan Moors/Muslim,Islam,Currently Married (Registered),Does not attend,Passed G.C.E (A/L) or equivalent,Student,No,512.4403782,1983
11,1,1,111,111053,9,1,1,1,2,Yes,Son/Daughter,Male,6,11,12,1,Sri Lankan Moors/Muslim,Islam,Never Married,School,Passed Grade 7,Engaged in economic activity,No,512.4403782,2006
11,1,1,111,111053,9,1,1,1,3,Yes,Son/Daughter,Female,9,1,10,1,Sri Lankan Moors/Muslim,Islam,Never Married,School,Passed Grade 6,Engaged in economic activity,No,512.4403782,2009
11,1,1,111,111053,9,1,1,1,4,Yes,Son/Daughter,Male,13,11,5,1,Sri Lankan Moors/Muslim,Islam,Never Married,School,Studying/Studied Grade 1,Engaged in economic activity,No,512.4403782,2013
11,1,1,111,111053,9,1,1,1,5,Now,Wife/Husband,Male,78,4,40,1,Sri Lankan Moors/Muslim,Islam,Currently Married (Registered),Does not attend,Passed Grade 10,Engaged in economic activity,No,512.4403782,1978
11,1,5,111,111054,4,1,1,1,1,Yes,Head of the household,Male,80,10,38,1,Sinhala,Buddhist,Currently Married (Registered),Does not attend,Passed G.C.E (A/L) or equivalent,Engaged in economic activity,Yes,240.8689587,1980
11,1,5,111,111054,4,1,1,1,2,Yes,Wife/Husband,Female,82,3,37,1,Sinhala,Buddhist,Currently Married (Registered),Does not attend,Passed G.C.E (A/L) or equivalent,Engaged in economic activity,Yes,240.8689587,1982
11,1,5,111,111054,4,1,1,1,3,Yes,Son/Daughter,Female,11,4,8,1,Sinhala,Buddhist,Never Married,School,Passed Grade 2,Engaged in economic activity,No,240.8689587,2011
11,1,5,111,111054,4,1,1,1,4,Yes,Son/Daughter,Male,17,3,2,1,Sinhala,Buddhist,Never Married,Does not attend,Passed Grade 10,Engaged in economic activity,No,240.8689587,2017
11,1,5,111,111054,8,1,1,1,1,Yes,Head of the household,Female,49,8,69,1,Sinhala,Buddhist,Widowed,Does not attend,Passed Grade 8,Engaged in economic activity,Yes,240.8689587,1949
11,1,5,111,111055,4,1,1,1,1,Yes,Head of the household,Male,55,3,64,1,Sinhala,Buddhist,Currently Married (Registered),Does not attend,Passed Grade 7,99,No,288.0889688,1955
11,1,5,111,111055,4,1,1,1,2,Yes,Wife/Husband,Female,59,5,60,1,Sinhala,Buddhist,Currently Married (Registered),Does not attend,Passed Grade 6,Student,No,288.0889688,1959
11,1,5,111,111055,9,1,1,1,1,Yes,Head of the household,Female,67,10,51,1,Sinhala,Buddhist,Widowed,Does not attend,Passed Grade 10,Engaged in economic activity,Yes,288.0889688,1967
11,1,5,111,111055,9,1,1,1,2,Yes,Son/Daughter,Male,90,12,28,1,Sinhala,Buddhist,Currently Married (Registered),Does not attend,Passed Grade 10,Engaged in economic activity,Yes,288.0889688,1990
11,1,5,111,111055,9,1,1,1,3,Yes,Other Relative,Female,88,9,30,1,Sinhala,Buddhist,Currently Married (Registered),Does not attend,Passed G.C.E (A/L) or equivalent,Student,No,288.0889688,1988
11,1,5,111,111055,9,1,1,1,4,Yes,Other Relative,Male,18,7,0,1,Sinhala,Buddhist,Never Married,Does not attend,Passed Grade 10,Engaged in economic activity,No,288.0889688,2018
11,1,5,111,111055,9,1,1,1,5,Yes,Son/Daughter,Female,95,1,24,1,Sinhala,Buddhist,Never Married,Does not attend,Passed G.C.E (O/L) or equivalent,Student,No,288.0889688,1995
11,1,5,111,111055,9,1,1,1,6,Yes,Son/Daughter,Female,1,3,18,1,Sinhala,Buddhist,Never Married,Does not attend,Passed Grade 10,Student,No,288.0889688,2001
11,1,5,111,111055,9,1,1,1,7,Yes,Son/Daughter,Male,3,8,15,1,Sinhala,Buddhist,Never Married,School,Passed Grade 10,Too old / Disabled,No,288.0889688,2003
11,1,1,111,111056,4,1,1,1,1,Yes,Head of the household,Male,64,5,54,1,Sinhala,Buddhist,Never Married,Does not attend,Passed Grade 5,Other,No,296.258656,1964
11,1,1,111,111056,4,1,1,1,2,Yes,Other Relative,Male,58,1,61,1,Sinhala,Buddhist,Never Married,Does not attend,Passed Grade 4,Other,No,296.258656,1958
11,1,1,111,111056,4,1,1,1,3,Yes,Other Relative,Male,67,2,51,1,Sinhala,Buddhist,Never Married,Does not attend,Passed Grade 5,Engaged in economic activity,Yes,296.258656,1967
11,1,1,111,111056,9,1,1,1,1,Yes,Head of the household,Male,73,6,45,1,Sinhala,Buddhist,Currently Married (Registered),Does not attend,Passed G.C.E (O/L) or equivalent,Engaged in economic activity,Yes,296.258656,1973
11,1,1,111,111056,9,1,1,1,2,Yes,Wife/Husband,Female,82,10,36,1,Sinhala,Buddhist,Currently Married (Registered),Does not attend,Passed G.C.E (O/L) or equivalent,Student,No,296.258656,1982
11,1,1,111,111056,9,1,1,1,3,Yes,Son/Daughter,Female,7,10,11,1,Sinhala,Buddhist,Never Married,School,Passed Grade 7,Engaged in economic activity,No,296.258656,2007
11,1,1,111,111056,9,1,1,1,4,Yes,Son/Daughter,Male,10,10,8,1,Sinhala,Buddhist,Never Married,School,Passed Grade 4,Engaged in economic activity,No,296.258656,2010
11,1,5,111,111057,4,1,1,1,1,Yes,Head of the household,Male,56,5,63,1,Sinhala,Buddhist,Currently Married (Registered),Does not attend,Passed G.C.E (O/L) or equivalent,Engaged in economic activity,Yes,344.2131356,1956
11,1,5,111,111057,4,1,1,1,2,Yes,Wife/Husband,Female,59,11,59,1,Sinhala,Buddhist,Currently Married (Registered),Does not attend,Passed G.C.E (A/L) or equivalent,Engaged in economic activity,Yes,344.2131356,1959
11,1,5,111,111057,4,1,1,1,3,Yes,Son/Daughter,Male,2,11,16,1,Sinhala,Buddhist,Never Married,Other educational institution,Passed G.C.E (O/L) or equivalent,Too old / Disabled,No,344.2131356,2002
11,1,5,111,111057,4,1,1,1,4,Yes,Parent of head/spouse,Female,28,5,91,1,Sinhala,Buddhist,Widowed,Does not attend,Passed Grade 5,"Retired (Private, no pension)",No,344.2131356,1928
11,1,5,111,111057,8,1,1,1,1,Yes,Head of the household,Male,45,3,74,1,Sinhala,Buddhist,Currently Married (Registered),Does not attend,Passed Degree,Engaged in economic activity,Yes,344.2131356,1945
11,1,5,111,111057,8,1,1,1,2,Yes,Wife/Husband,Female,47,2,72,1,Sinhala,Buddhist,Currently Married (Registered),Does not attend,Passed Degree,"Retired (Private, no pension)",No,344.2131356,1947
11,1,5,111,111057,8,1,1,1,3,Yes,Other Relative,Male,80,10,38,1,Sinhala,Buddhist,Currently Married (Registered),Does not attend,Passed Degree,Engaged in economic activity,Yes,344.2131356,1980
11,1,5,111,111057,8,1,1,1,4,Yes,Son/Daughter,Female,81,8,37,1,Sinhala,Buddhist,Currently Married (Registered),Does not attend,Passed Degree,Engaged in economic activity,Yes,344.2131356,1981
11,1,5,111,111057,8,1,1,1,5,Yes,Other Relative,Male,11,8,7,1,Sinhala,Buddhist,Never Married,School,Passed Grade 2,Engaged in economic activity,No,344.2131356,2011
11,1,5,111,111057,8,1,1,1,6,Yes,Other Relative,Female,16,7,2,1,Sinhala,Buddhist,Never Married,Does not attend,Passed Grade 10,Engaged in economic activity,No,344.2131356,2016
11,1,5,111,111058,4,1,1,1,1,Yes,Head of the household,Male,64,7,54,1,Sri Lankan Moors/Muslim,Islam,Currently Married (Registered),Does not attend,Passed Grade 10,Engaged in economic activity,Yes,454.395504,1964
11,1,5,111,111058,4,1,1,1,2,Yes,Wife/Husband,Female,75,12,43,1,Sri Lankan Moors/Muslim,Islam,Currently Married (Registered),Does not attend,Passed Grade 10,Student,No,454.395504,1975
11,1,5,111,111058,4,1,1,1,3,Yes,Son/Daughter,Male,99,5,20,1,Sri Lankan Moors/Muslim,Islam,Never Married,Vocational/Technical institution,Passed Grade 10,Too old / Disabled,No,454.395504,1999
11,1,5,111,111058,4,1,1,1,4,Yes,Son/Daughter,Male,8,9,10,1,Sri Lankan Moors/Muslim,Islam,Never Married,School,Passed Grade 5,Engaged in economic activity,No,454.395504,2008
11,1,5,111,111058,4,1,1,1,5,Yes,Other Relative,Female,36,4,83,1,Sri Lankan Moors/Muslim,Islam,Currently Married (Customary),Does not attend,Passed Grade 9,Other,No,454.395504,1936
11,1,5,111,111058,9,1,1,1,1,Yes,Head of the household,Female,37,9,81,1,Sri Lankan Moors/Muslim,Islam,Widowed,Does not attend,Passed Grade 5,Other,No,454.395504,1937
11,1,2,111,111059,4,1,1,1,1,Yes,Head of the household,Female,55,5,63,1,Sinhala,Buddhist,Widowed,Does not attend,Passed Grade 12,Engaged in economic activity,Yes,251.5403683,1955
11,1,2,111,111059,4,1,1,1,2,Yes,Son/Daughter,Male,89,3,29,1,Sinhala,Buddhist,Never Married,Other educational institution,Passed Degree,Engaged in economic activity,Yes,251.5403683,1989
11,1,2,111,111059,4,1,1,1,3,Yes,Son/Daughter,Female,91,1,28,1,Sinhala,Buddhist,Currently Married (Registered),Other educational institution,Passed G.C.E (A/L) or equivalent,Engaged in economic activity,Yes,251.5403683,1991
11,1,2,111,111059,4,1,1,1,4,Yes,Other Relative,Male,90,12,28,1,Sinhala,Buddhist,Currently Married (Registered),Does not attend,Passed Degree,Engaged in economic activity,Yes,251.5403683,1990
11,1,2,111,111059,4,1,1,1,5,Yes,Other Relative,Female,92,9,26,1,Sinhala,Buddhist,Never Married,Does not attend,Passed Degree,Student,No,251.5403683,1992
11,1,2,111,111059,9,1,1,1,1,Yes,Head of the household,Male,79,11,39,1,Sri Lankan Tamil,Hindu,Currently Married (Registered),Does not attend,Passed Grade 10,Engaged in economic activity,Yes,251.5403683,1979
11,1,2,111,111059,9,1,1,1,2,Yes,Wife/Husband,Female,80,6,38,1,Sri Lankan Tamil,Hindu,Currently Married (Registered),Does not attend,Passed G.C.E (A/L) or equivalent,Engaged in economic activity,Yes,251.5403683,1980
11,1,6,111,111060,4,1,1,1,1,Yes,Head of the household,Male,82,7,36,1,Sri Lankan Tamil,Hindu,Currently Married (Registered),Does not attend,Passed G.C.E (O/L) or equivalent,Engaged in economic activity,Yes,428.3936805,1982
11,1,6,111,111060,4,1,1,1,2,Yes,Wife/Husband,Female,86,3,33,1,Sri Lankan Tamil,Hindu,Currently Married (Registered),Does not attend,Passed Grade 10,Student,No,428.3936805,1986
11,1,6,111,111060,4,1,1,1,3,Yes,Son/Daughter,Male,10,9,8,1,Sri Lankan Tamil,Hindu,Never Married,School,Passed Grade 3,Engaged in economic activity,No,428.3936805,2010
11,1,6,111,111060,4,1,1,1,4,Yes,Son/Daughter,Female,14,12,4,1,Sri Lankan Tamil,Hindu,Never Married,Pre School,Passed Grade 10,Engaged in economic activity,No,428.3936805,2014
11,1,6,111,111060,10,1,1,1,1,Yes,Head of the household,Female,83,1,36,1,Sri Lankan Tamil,Hindu,Currently Married (Registered),Does not attend,Passed Grade 10,Engaged in economic activity,Yes,428.3936805,1983
11,1,6,111,111060,10,1,1,1,2,Now,Wife/Husband,Male,83,3,36,1,Sri Lankan Tamil,Hindu,Currently Married (Registered),Does not attend,Passed Grade 12,Engaged in economic activity,No,428.3936805,1983
11,1,6,111,111060,10,1,1,1,3,Yes,Son/Daughter,Female,14,3,5,1,Sri Lankan Tamil,Hindu,Never Married,School,Studying/Studied Grade 1,Engaged in economic activity,No,428.3936805,2014
11,1,5,111,111061,4,1,1,1,1,Yes,Head of the household,Male,61,6,57,1,Sinhala,Buddhist,Currently Married (Registered),Does not attend,Passed G.C.E (A/L) or equivalent,Other,No,355.9210653,1961
11,1,5,111,111061,4,1,1,1,2,Yes,Wife/Husband,Female,71,7,47,1,Sinhala,Buddhist,Currently Married (Registered),Does not attend,Passed G.C.E (A/L) or equivalent,Student,No,355.9210653,1971
11,1,5,111,111061,4,1,1,1,3,Yes,Son/Daughter,Male,94,12,24,1,Sinhala,Buddhist,Never Married,Does not attend,Passed G.C.E (A/L) or equivalent,Engaged in economic activity,Yes,355.9210653,1994
11,1,2,111,111062,1,1,1,1,1,Yes,Head of the household,Male,71,5,47,1,Sinhala,Buddhist,Currently Married (Registered),Does not attend,Passed G.C.E (A/L) or equivalent,Engaged in economic activity,Yes,254.4943202,1971
11,1,2,111,111062,1,1,1,1,2,Yes,Wife/Husband,Female,84,2,35,1,Sinhala,Buddhist,Currently Married (Registered),Does not attend,Passed G.C.E (A/L) or equivalent,Student,No,254.4943202,1984
11,1,2,111,111062,1,1,1,1,3,Yes,Son/Daughter,Female,8,7,10,1,Sinhala,Buddhist,Never Married,School,Passed Grade 5,Engaged in economic activity,No,254.4943202,2008
11,1,2,111,111062,1,1,1,1,4,Yes,Son/Daughter,Male,12,9,6,1,Sinhala,Buddhist,Never Married,School,Passed Grade 1,Engaged in economic activity,No,254.4943202,2012
11,1,2,111,111062,5,1,1,1,1,Yes,Head of the household,Male,64,8,54,1,Sinhala,Buddhist,Currently Married (Registered),Does not attend,Passed Grade 10,Engaged in economic activity,Yes,254.4943202,1964
11,1,2,111,111062,5,1,1,1,2,Yes,Wife/Husband,Female,67,4,51,1,Sinhala,Buddhist,Currently Married (Registered),Does not attend,Passed Grade 10,Student,No,254.4943202,1967
11,1,2,111,111062,5,1,1,1,3,Yes,Son/Daughter,Female,96,8,22,1,Sinhala,Buddhist,Never Married,Other educational institution,Passed G.C.E (A/L) or equivalent,Engaged in economic activity,Yes,254.4943202,1996
11,1,2,111,111062,5,1,1,1,4,Yes,Son/Daughter,Female,98,5,20,1,Sinhala,Buddhist,Never Married,Other educational institution,Passed G.C.E (A/L) or equivalent,Seeking work,No,254.4943202,1998
11,1,2,111,111062,10,1,1,1,1,Yes,Head of the household,Male,78,10,40,1,Sinhala,Buddhist,Currently Married (Registered),Does not attend,Passed Grade 12,Engaged in economic activity,Yes,254.4943202,1978
11,1,2,111,111062,10,1,1,1,2,Yes,Wife/Husband,Female,80,8,38,1,Sinhala,Buddhist,Currently Married (Registered),Does not attend,Passed Grade 12,Student,No,254.4943202,1980
11,1,2,111,111062,10,1,1,1,3,Yes,Son/Daughter,Female,8,9,10,1,Sinhala,Buddhist,Never Married,School,Passed Grade 5,Engaged in economic activity,No,254.4943202,2008
11,1,2,111,111062,10,1,1,1,4,Yes,Son/Daughter,Male,13,11,5,1,Sinhala,Buddhist,Never Married,School,Studying/Studied Grade 1,Engaged in economic activity,No,254.4943202,2013
11,1,6,111,111063,5,1,1,1,1,Yes,Head of the household,Male,61,5,58,1,Sinhala,Buddhist,Currently Married (Registered),Does not attend,Passed G.C.E (O/L) or equivalent,Received pension payments,No,216.1383905,1961
11,1,6,111,111063,5,1,1,1,2,Now,Wife/Husband,Female,66,10,52,1,Sinhala,Buddhist,Currently Married (Registered),Does not attend,Passed Post Graduate Degree/Diploma,Engaged in economic activity,No,216.1383905,1966
11,1,6,111,111063,5,1,1,1,3,Yes,Son/Daughter,Female,93,5,26,1,Sinhala,Buddhist,Never Married,Does not attend,Passed G.C.E (A/L) or equivalent,Engaged in economic activity,Yes,216.1383905,1993
11,1,6,111,111064,1,1,1,1,1,Yes,Head of the household,Male,81,4,38,1,Sri Lankan Tamil,Hindu,Currently Married (Registered),Does not attend,Passed G.C.E (A/L) or equivalent,Engaged in economic activity,Yes,317.3555901,1981
11,1,6,111,111064,1,1,1,1,2,Yes,Wife/Husband,Female,82,4,37,1,Sri Lankan Tamil,Hindu,Currently Married (Registered),Does not attend,Passed Degree,Engaged in economic activity,Yes,317.3555901,1982
11,1,6,111,111064,1,1,1,1,3,Yes,Son/Daughter,Female,12,3,7,1,Sri Lankan Tamil,Hindu,Never Married,School,Passed Grade 1,Engaged in economic activity,No,317.3555901,2012
