district,sector,month,psu,snumber,hhno,nhh,result,person_serial_no,residence,relationship,sex,birth_year,birth_month,age,registration,ethnicity,religion,marital_status,curr_educ,education,main_activity,is_active,main_occupation,industry,employment_status,uresidencf,live,finalweight,B_year
11,1,1,111088,5,1,1,1,4,1,3,1,2,1,17,1,4,3,1,2.0,11.0,8.0,2.0,,,,,,392.4425353,2002
11,1,1,111088,5,1,1,1,5,1,3,2,5,3,13,1,4,3,1,2.0,8.0,,,,,,,,392.4425353,2005
11,1,1,111088,5,1,1,1,6,1,4,1,42,7,76,1,4,3,7,9.0,7.0,1.0,1.0,4212.0,92001.0,3.0,,,392.4425353,1942
11,1,1,111088,6,1,1,1,1,1,1,1,59,9,59,1,4,3,2,9.0,7.0,1.0,1.0,8323.0,49222.0,5.0,,,392.4425353,1959
11,1,1,111088,6,1,1,1,2,1,2,2,61,10,57,1,4,3,2,9.0,3.0,7.0,2.0,,,,,,392.4425353,1961
11,1,1,111088,6,1,1,1,3,1,3,1,94,2,24,1,4,3,1,9.0,13.0,1.0,1.0,3322.0,47413.0,3.0,,,392.4425353,1994
11,1,1,111088,6,1,1,1,4,1,3,2,91,5,27,1,4,3,2,9.0,10.0,7.0,2.0,,,,,,392.4425353,1991
11,1,1,111088,6,1,1,1,5,1,5,1,83,5,35,1,4,3,2,9.0,10.0,1.0,1.0,5211.0,45303.0,3.0,,,392.4425353,1983
11,1,1,111088,6,1,1,1,6,1,5,1,12,5,6,1,4,3,1,2.0,1.0,,,,,,,,392.4425353,2012
11,1,1,111088,6,1,1,1,7,1,5,2,17,3,1,1,4,3,1,,,,,,,,,,392.4425353,2017
11,1,1,111088,7,1,1,1,1,1,1,2,95,1,24,1,1,4,1,9.0,13.0,1.0,1.0,3313.0,64191.0,3.0,,,392.4425353,1995
11,1,1,111088,7,1,1,1,2,1,5,1,0,10,18,1,1,4,1,2.0,12.0,8.0,2.0,,,,,,392.4425353,2000
11,1,1,111088,7,1,1,1,3,1,4,2,75,7,43,1,1,4,4,9.0,9.0,7.0,2.0,,,,,,392.4425353,1975
11,1,1,111088,7,1,1,1,4,1,5,2,64,4,54,1,1,4,1,9.0,9.0,1.0,1.0,5311.0,87901.0,3.0,,,392.4425353,1964
11,1,1,111088,8,1,1,1,1,1,1,1,75,11,43,1,2,2,2,9.0,9.0,1.0,1.0,7116.0,41003.0,3.0,,,392.4425353,1975
11,1,1,111088,8,1,1,1,2,1,2,2,78,6,40,1,2,2,2,9.0,4.0,1.0,1.0,9111.0,97006.0,3.0,,,392.4425353,1978
11,1,1,111088,8,1,1,1,3,1,3,1,2,2,16,1,2,2,1,2.0,10.0,8.0,2.0,,,,,,392.4425353,2002
11,1,1,111088,8,1,1,1,4,1,3,1,6,4,12,1,2,2,1,2.0,7.0,,,,,,,,392.4425353,2006
11,1,1,111088,8,1,1,1,5,1,3,2,9,8,9,1,2,2,1,2.0,4.0,,,,,,,,392.4425353,2009
11,1,1,111088,9,1,1,1,1,1,1,1,81,7,37,1,1,1,2,9.0,9.0,1.0,1.0,7131.0,43306.0,3.0,,,392.4425353,1981
11,1,1,111088,9,1,1,1,2,1,2,2,88,10,30,1,2,2,2,9.0,19.0,1.0,1.0,9111.0,97006.0,3.0,,,392.4425353,1988
11,1,1,111088,9,1,1,1,3,1,3,1,5,4,13,1,1,1,1,2.0,7.0,,,,,,,,392.4425353,2005
11,1,1,111088,9,1,1,1,4,1,3,2,9,2,9,1,1,1,1,2.0,4.0,,,,,,,,392.4425353,2009
11,1,1,111001,1,1,1,1,1,1,1,1,66,6,52,1,4,3,2,9.0,12.0,1.0,1.0,1221.0,47598.0,4.0,,,298.0423127,1966
11,1,1,111001,1,1,1,1,2,1,2,2,71,8,47,1,4,3,2,9.0,10.0,7.0,2.0,,,,,,298.0423127,1971
11,1,1,111001,1,1,1,1,3,1,3,1,95,9,23,1,4,3,1,9.0,12.0,1.0,1.0,5211.0,23935.0,3.0,,,298.0423127,1995
11,1,1,111001,1,1,1,1,4,1,3,1,99,1,20,1,4,3,1,4.0,12.0,8.0,2.0,,,,,,298.0423127,1999
