district,sector,month,psu,snumber,hhno,nhh,result,person_serial_no,r2_school_education,type_of_school,grade_this_year,grade_last_year,distance,transport_medium,time_to_school,noschooling_reason,reason_leave_school,when_stop_schooling
72,1-2,4,PSU_RECODED_OTHER,Grade 8,*,1,Walking,5,House keeping / Family business,_missing_, , , , , , ,9,2016
72,1-2,4,PSU_RECODED_OTHER,Grade 8,*,1,Walking,6,School too far away,_missing_,7,6,8,6,30, , , 
72,1-2,7,PSU_RECODED_735,Grade 5,*,1,Walking,3,School too far away,_missing_,6,5,4,2,40, , , 
72,1-2,7,PSU_RECODED_735,Grade 5,*,1,Walking,4,School too far away,_missing_,1,19,42,4,40, , , 
72,1-2,7,PSU_RECODED_823,Grade 4,*,1,Walking,3,School too far away,_missing_,9,8,5,6,20, , , 
72,1-2,7,PSU_RECODED_823,Grade 4,*,1,Walking,4,School too far away,_missing_,4,3,1,4,5, , , 
72,1-2,7,PSU_RECODED_823,Grade 4,*,1,Walking,5,School too far away,_missing_,1,19,1,4,5, , , 
72,1-2,7,PSU_RECODED_823,Grade 9,*,1,Walking,4,School too far away,_missing_,10,9,4,6,20, , , 
72,1-2,8,PSU_RECODED_7,Grade 5,*,1,Walking,3,School too far away,_missing_,12,11,8,6,20, , , 
72,1-2,9,PSU_RECODED_330,Grade 8,*,1,Walking,5,Financial problems,_missing_, , , , , ,7, , 
72,1-2,10,PSU_RECODED_OTHER,Grade 10,*,1,Walking,3,School too far away,_missing_,9,8,4,6,30, , , 
72,1-2,11,PSU_RECODED_673,Grade 9,*,1,Walking,3,School too far away,_missing_,13,12,0,1,10, , , 
72,1-2,1,PSU_RECODED_151,Grade 3,*,1,Walking,4,School too far away,_missing_,13,12,4,6,15, , , 
72,1-2,1,PSU_RECODED_151,Grade 3,*,1,Walking,5,School too far away,_missing_,10,9,4,6,15, , , 
72,1-2,1,PSU_RECODED_OTHER,Grade 1,*,1,Walking,3,School too far away,_missing_,5,4,0,1,5, , , 
72,1-2,1,PSU_RECODED_OTHER,Grade 6,*,1,Walking,3,School too far away,_missing_,7,6,0,1,15, , , 
72,1-2,1,PSU_RECODED_OTHER,Grade 6,*,1,Walking,4,School too far away,_missing_,3,2,0,1,15, , , 
72,1-2,2,PSU_RECODED_OTHER,Grade 2,*,1,Walking,3,School too far away,_missing_,3,2,4,5,30, , , 
72,1-2,2,PSU_RECODED_OTHER,Grade 10,*,1,Walking,4,School too far away,_missing_,10,9,8,6,20, , , 
72,1-2,3,PSU_RECODED_624,Grade 5,*,1,Walking,3,School too far away,_missing_,9,8,7,6,30, , , 
72,1-2,3,PSU_RECODED_624,Grade 5,*,1,Walking,4,School too far away,_missing_,2,1,3,2,10, , , 
72,1-2,3,PSU_RECODED_OTHER,Grade 2,*,1,Walking,5,School too far away,_missing_,5,4,3,3,25, , , 
72,1-2,4,PSU_RECODED_548,Grade 1,*,1,Walking,4,House keeping / Family business,_missing_, , , , , , ,6,2017
72,1-2,4,PSU_RECODED_548,Grade 5,*,1,Walking,4,School too far away,_missing_,11,10,8,6,30, , , 
72,1-2,6,PSU_RECODED_285,Grade 3,*,1,Walking,5,School too far away,_missing_,10,9,1,1,20, , , 
72,1-2,6,PSU_RECODED_285,Grade 3,*,1,Walking,6,School too far away,_missing_,7,6,1,1,20, , , 
72,1-2,6,PSU_RECODED_285,Grade 7,*,1,Walking,3,School too far away,_missing_,2,1,8,3,15, , , 
72,1-2,6,PSU_RECODED_700,Grade 1,*,1,Walking,2,School too far away,_missing_,13,12,3,6,20, , , 
72,1-2,6,PSU_RECODED_700,Grade 1,*,1,Walking,3,School too far away,_missing_,12,11,3,6,20, , , 
72,1-2,6,PSU_RECODED_700,Grade 1,*,1,Walking,4,School too far away,_missing_,12,11,3,6,20, , , 
72,1-2,6,PSU_RECODED_700,Grade 5,*,1,Walking,3,House keeping / Family business,_missing_, , , , , , ,8,2018
72,1-2,7,PSU_RECODED_OTHER,Grade 4,*,1,Walking,3,School too far away,_missing_,1,19,1,2,15, , , 
72,1-2,8,PSU_RECODED_OTHER,Grade 4,*,1,Walking,4,School too far away,_missing_,12,11,0,1,10, , , 
72,1-2,8,PSU_RECODED_897,Grade 4,*,1,Walking,4,School too far away,_missing_,12,11,4,2,30, , , 
72,1-2,8,PSU_RECODED_897,Grade 8,*,1,Walking,3,School too far away,_missing_,8,7,4,2,30, , , 
72,1-2,8,PSU_RECODED_897,Grade 8,*,1,Walking,4,School too far away,_missing_,3,2,1,2,10, , , 
72,1-2,11,PSU_RECODED_815,Grade 1,*,1,Walking,4,School too far away,_missing_,12,11,14,5,30, , , 
72,1-2,11,PSU_RECODED_815,Grade 1,*,1,Walking,5,School too far away,_missing_,11,10,12,5,30, , , 
72,1-2,11,PSU_RECODED_815,Grade 7,*,1,Walking,5,School too far away,_missing_,4,3,1,3,5, , , 
72,1-2,12,PSU_RECODED_709,Grade 2,*,1,Walking,3,School too far away,_missing_,9,8,0,1,10, , , 
72,1-2,12,PSU_RECODED_709,Grade 2,*,1,Walking,4,School too far away,_missing_,5,4,0,1,10, , , 
72,1-2,12,PSU_RECODED_709,Grade 7,*,1,Walking,3,School too far away,_missing_,12,11,1,9,2, , , 
72,1-2,12,PSU_RECODED_709,Grade 7,*,1,Walking,4,School too far away,_missing_,9,8,1,9,2, , , 
81,1-2,2,PSU_RECODED_OTHER,Grade 9,*,1,Walking,3,School too far away,_missing_,10,9,1,1,20, , , 
81,1-2,2,PSU_RECODED_OTHER,Grade 9,*,1,Walking,4,School too far away,_missing_,4,3,0,1,15, , , 
81,1-2,1,PSU_RECODED_OTHER,Grade 7,*,1,Walking,4,House keeping / Family business,_missing_, , , , , , ,6,2018
81,1-2,1,PSU_RECODED_OTHER,Grade 7,*,1,Walking,5,School too far away,_missing_,6,5,2,3,1, , , 
81,1-2,2,PSU_RECODED_386,Grade 2,*,1,Walking,3,School too far away,_missing_,13,12,10,6,90, , , 
81,1-2,2,PSU_RECODED_386,Grade 8,*,1,Walking,5,School too far away,_missing_,10,9,7,6,20, , , 
81,1-2,1,PSU_RECODED_OTHER,Grade 2,*,1,Walking,4,School too far away,_missing_,13,12,6,6,20, , , 
81,1-2,1,PSU_RECODED_OTHER,Grade 2,*,1,Walking,5,School too far away,_missing_,10,9,6,6,20, , , 
81,1-2,1,PSU_RECODED_OTHER,Grade 6,*,1,Walking,5,School too far away,_missing_,5,4,3,1,45, , , 
81,1-2,1,PSU_RECODED_OTHER,Grade 6,*,1,Walking,6,School too far away,_missing_,1,19,3,1,45, , , 
81,1-2,3,PSU_RECODED_OTHER,Grade 5,*,1,Walking,3,School too far away,_missing_,8,7,7,1,40, , , 
81,1-2,3,PSU_RECODED_OTHER,Grade 10,*,1,Walking,5,School too far away,_missing_,2,1,11,1,60, , , 
81,1-2,2,PSU_RECODED_119,Grade 4,*,1,Walking,5,School too far away,_missing_,12,11,17,6,30, , , 
81,1-2,2,PSU_RECODED_119,Grade 4,*,1,Walking,6,School too far away,_missing_,3,2,2,1,10, , , 
81,1-2,2,PSU_RECODED_119,Grade 8,*,1,Walking,3,School too far away,_missing_,13,12,17,6,35, , , 
81,1-2,3,PSU_RECODED_396,Grade 8,*,1,Walking,3,School too far away,_missing_,8,7,1,6,10, , , 
81,1-2,2,PSU_RECODED_532,Grade 3,*,1,Walking,3,School too far away,_missing_,8,7,2,1,20, , , 
81,1-2,2,PSU_RECODED_532,Grade 3,*,1,Walking,4,School too far away,_missing_,5,4,3,1,35, , , 
81,1-2,2,PSU_RECODED_532,Grade 3,*,1,Walking,5,School too far away,_missing_,11,10,8,6,40, , , 
81,1-2,4,PSU_RECODED_261,Grade 3,*,1,Walking,3,School too far away,_missing_,8,7,1,1,10, , , 
81,1-2,4,PSU_RECODED_261,Grade 3,*,1,Walking,4,School too far away,_missing_,3,2,1,1,10, , , 
81,1-2,4,PSU_RECODED_261,Grade 9,*,1,Walking,2,House keeping / Family business,_missing_, , , , , , ,2,2018
81,1-2,4,PSU_RECODED_261,Grade 9,*,1,Walking,3,School too far away,_missing_,11,10,4,6,30, , , 
81,1-2,3,PSU_RECODED_805,Grade 4,*,1,Walking,3,House keeping / Family business,_missing_, , , , , , ,6,2016
81,1-2,3,PSU_RECODED_805,Grade 4,*,1,Walking,4,School too far away,_missing_,10,9,1,1,20, , , 
81,1-2,4,PSU_RECODED_256,Grade 1,*,1,Walking,3,School too far away,_missing_,11,10,8,6,15, , , 
81,1-2,4,PSU_RECODED_256,Grade 5,*,1,Walking,3,School too far away,_missing_,10,9,8,6,15, , , 
81,1-2,4,PSU_RECODED_256,Grade 9,*,1,Walking,4,House keeping / Family business,_missing_, , , , , , ,8,2018
81,1-2,4,PSU_RECODED_734,Grade 4,*,1,Walking,3,School too far away,_missing_,6,5,6,2,15, , , 
81,1-2,4,PSU_RECODED_734,Grade 4,*,1,Walking,4,School too far away,_missing_,1,19,1,1,15, , , 
81,1-2,5,PSU_RECODED_905,Grade 2,*,1,Walking,3,School too far away,_missing_,6,5,1,3,5, , , 
81,1-2,5,PSU_RECODED_905,Grade 6,*,1,Walking,2,House keeping / Family business,_missing_, , , , , , ,6,2012
81,1-2,5,PSU_RECODED_905,Grade 6,*,1,Walking,3,School too far away,_missing_,6,5,0,1,10, , , 
81,1-2,5,PSU_RECODED_905,Grade 9,*,1,Walking,2,Financial problems,_missing_, , , , , ,7, , 
81,1-2,4,PSU_RECODED_OTHER,Grade 5,*,1,Walking,4,School too far away,_missing_,13,12,20,6,45, , , 
81,1-2,4,PSU_RECODED_OTHER,Grade 5,*,1,Walking,5,School too far away,_missing_,11,10,10,6,30, , , 
81,1-2,6,PSU_RECODED_53,Grade 10,*,1,Walking,5,House keeping / Family business,_missing_, , , , , , ,6,2018
81,1-2,6,PSU_RECODED_867,Grade 1,*,1,Walking,4,School too far away,_missing_,12,11,4,2,30, , , 
81,1-2,6,PSU_RECODED_867,Grade 1,*,1,Walking,5,School too far away,_missing_,10,9,4,2,30, , , 
81,1-2,6,PSU_RECODED_867,Grade 6,*,1,Walking,3,School too far away,_missing_,13,12,4,6,30, , , 
81,1-2,6,PSU_RECODED_867,Grade 6,*,1,Walking,4,School too far away,_missing_,12,11,4,6,30, , , 
81,1-2,6,PSU_RECODED_867,Grade 6,*,1,Walking,5,School too far away,_missing_,10,9,4,6,30, , , 
81,1-2,5,PSU_RECODED_500,Grade 3,*,1,Walking,4,School too far away,_missing_,13,12,2,1,30, , , 
81,1-2,5,PSU_RECODED_500,Grade 3,*,1,Walking,5,School too far away,_missing_,10,9,2,1,30, , , 
81,1-2,7,PSU_RECODED_506,Grade 6,*,1,Walking,3,School too far away,_missing_,8,7,3,2,25, , , 
81,1-2,7,PSU_RECODED_506,Grade 6,*,1,Walking,4,School too far away,_missing_,4,3,1,1,5, , , 
81,1,6,PSU_RECODED_854,Grade 4,*,1,Walking,5,School too far away,_missing_,4,3,1,4,10, , , 
81,1,6,PSU_RECODED_854,Grade 4,*,1,Walking,6,School too far away,_missing_,2,1,1,4,10, , , 
81,1,6,PSU_RECODED_854,Grade 4,*,1,Walking,7,Financial problems,_missing_, , , , , ,7, , 
81,1-2,7,PSU_RECODED_OTHER,Grade 1,*,1,Walking,3,School too far away,_missing_,13,12,3,6,30, , , 
81,1-2,6,PSU_RECODED_280,Grade 10,*,1,Walking,6,School too far away,_missing_,5,4,2,1,25, , , 
81,1-2,8,PSU_RECODED_593,Grade 5,*,1,Walking,3,School too far away,_missing_,12,11,0,1,20, , , 
81,1-2,8,PSU_RECODED_593,Grade 5,*,1,Walking,4,School too far away,_missing_,10,9,0,1,20, , , 
81,1-2,8,PSU_RECODED_593,Grade 5,*,1,Walking,5,School too far away,_missing_,8,7,0,1,20, , , 
81,1-2,8,PSU_RECODED_593,Grade 5,*,1,Walking,6,School too far away,_missing_,4,3,0,1,20, , , 
81,1-2,7,PSU_RECODED_714,Grade 3,*,1,Walking,4,House keeping / Family business,_missing_, , , , , , ,2,2016
81,1-2,7,PSU_RECODED_714,Grade 3,*,1,Walking,5,School too far away,_missing_,9,8,0,1,10, , , 
81,1-2,7,PSU_RECODED_714,Grade 3,*,1,Walking,6,School too far away,_missing_,6,5,0,1,10, , , 
81,1-2,7,PSU_RECODED_714,Grade 7,*,2,Walking,3,School too far away,_missing_,3,2,0,5,1, , , 
81,1-2,7,PSU_RECODED_714,Grade 7,*,2,Walking,4,Financial problems,_missing_, , , , , ,7, , 
81,1-2,8,PSU_RECODED_OTHER,Grade 5,*,1,Walking,3,School too far away,_missing_,9,8,4,6,20, , , 
81,1-2,8,PSU_RECODED_OTHER,Grade 5,*,1,Walking,4,School too far away,_missing_,6,5,4,6,20, , , 
81,1-2,9,PSU_RECODED_OTHER,Grade 7,*,1,Walking,3,House keeping / Family business,_missing_, , , , , , ,7,2019
81,1-2,8,PSU_RECODED_OTHER,Grade 7,*,1,Walking,3,School too far away,_missing_,6,5,0,1,10, , , 
81,1-2,10,PSU_RECODED_727,Grade 1,*,1,Walking,3,School too far away,_missing_,12,11,13,6,45, , , 
81,1-2,10,PSU_RECODED_727,Grade 1,*,1,Walking,4,School too far away,_missing_,6,5,4,6,10, , , 
81,1-2,10,PSU_RECODED_727,Grade 1,*,1,Walking,5,School too far away,_missing_,2,1,4,6,10, , , 
81,1-2,10,PSU_RECODED_727,Grade 6,*,1,Walking,3,School too far away,_missing_,11,10,3,6,10, , , 
81,1-2,10,PSU_RECODED_727,Grade 6,*,1,Walking,4,School too far away,_missing_,7,6,3,6,10, , , 
81,1-2,10,PSU_RECODED_727,Grade 6,*,1,Walking,5,Financial problems,_missing_, , , , , ,7, , 
81,1-2,9,PSU_RECODED_OTHER,Grade 1,*,1,Walking,3,School too far away,_missing_,13,12,84,6,150, , , 
81,1-2,10,PSU_RECODED_736,Grade 4,*,1,Walking,4,School too far away,_missing_,11,10,1,1,20, , , 
81,1-2,9,PSU_RECODED_OTHER,Grade 4,*,1,Walking,4,School too far away,_missing_,11,10,3,6,35, , , 
81,1-2,9,PSU_RECODED_OTHER,Grade 9,*,1,Walking,3,School too far away,_missing_,6,5,0,6,10, , , 
81,1-2,11,PSU_RECODED_OTHER,Grade 4,*,1,Walking,4,House keeping / Family business,_missing_, , , , , , ,7,2019
81,1-2,11,PSU_RECODED_OTHER,Grade 4,*,1,Walking,5,School too far away,_missing_,10,9,16,5,11, , , 
81,1-2,10,PSU_RECODED_OTHER,Grade 9,*,1,Walking,3,School too far away,_missing_,13,12,1,1,15, , , 
81,1,11,PSU_RECODED_OTHER,Grade 8,*,1,Walking,4,House keeping / Family business,_missing_, , , , , , ,3,2018
81,1,11,PSU_RECODED_OTHER,Grade 8,*,1,Walking,5,School too far away,_missing_,9,8,0,1,10, , , 
81,1-2,10,PSU_RECODED_526,Grade 9,*,1,Walking,5,House keeping / Family business,_missing_, , , , , , ,6,2017
81,1,12,PSU_RECODED_521,Grade 3,*,1,Walking,3,School too far away,_missing_,10,9,3,6,20, , , 
81,1,12,PSU_RECODED_521,Grade 3,*,1,Walking,4,School too far away,_missing_,7,6,3,6,20, , , 
81,1,12,PSU_RECODED_521,Grade 9,*,1,Walking,3,School too far away,_missing_,8,7,2,4,10, , , 
81,1,12,PSU_RECODED_521,Grade 9,*,1,Walking,4,School too far away,_missing_,5,4,2,4,10, , , 
81,1-2,11,PSU_RECODED_OTHER,Grade 3,*,1,Walking,3,House keeping / Family business,_missing_, , , , , , ,6,2016
81,1-2,11,PSU_RECODED_OTHER,Grade 3,*,1,Walking,4,School too far away,_missing_,9,8,1,1,20, , , 
81,1-2,12,PSU_RECODED_OTHER,Grade 2,*,1,Walking,3,School too far away,_missing_,10,9,4,5,10, , , 
81,1-2,12,PSU_RECODED_OTHER,Grade 2,*,1,Walking,4,School too far away,_missing_,6,5,4,5,10, , , 
81,1-2,12,PSU_RECODED_OTHER,Grade 3,*,1,Walking,6,School too far away,_missing_,4,3,3,2,50, , , 
81,1-2,12,PSU_RECODED_OTHER,Grade 3,*,1,Walking,3,School too far away,_missing_,9,8,2,1,30, , , 
81,1-2,12,PSU_RECODED_OTHER,Grade 8,*,1,Walking,3,School too far away,_missing_,11,10,3,1,30, , , 
81,1-2,12,PSU_RECODED_OTHER,Grade 8,*,1,Walking,4,School too far away,_missing_,9,8,3,1,30, , , 
81,1-2,1,PSU_RECODED_201,Grade 4,*,1,Walking,2,School too far away,_missing_,6,5,1,1,15, , , 
81,1-2,1,PSU_RECODED_201,Grade 4,*,1,Walking,3,School too far away,_missing_,1,19,1,1,15, , , 
81,1-2,1,PSU_RECODED_201,Grade 9,*,1,Walking,3,School too far away,_missing_,3,2,1,5,5, , , 
81,1-2,2,PSU_RECODED_758,Grade 7,*,1,Walking,3,School too far away,_missing_,8,7,5,5,30, , , 
81,1-2,3,PSU_RECODED_OTHER,Grade 8,*,1,Walking,4,School too far away,_missing_,9,8,1,6,10, , , 
81,1-2,3,PSU_RECODED_235,Grade 3,*,1,Walking,3,School too far away,_missing_,13,12,2,1,20, , , 
81,1-2,3,PSU_RECODED_235,Grade 3,*,1,Walking,4,School too far away,_missing_,11,10,2,1,20, , , 
81,1-2,3,PSU_RECODED_235,Grade 7,*,1,Walking,3,School too far away,_missing_,13,12,3,1,30, , , 
81,1-2,3,PSU_RECODED_235,Grade 7,*,1,Walking,4,School too far away,_missing_,10,9,3,1,30, , , 
81,1-2,4,PSU_RECODED_OTHER,Grade 3,*,1,Walking,6,Financial problems,_missing_, , , , , ,5, , 
81,1-2,4,PSU_RECODED_OTHER,Grade 7,*,1,Walking,3,School too far away,_missing_,13,12,10,6,15, , , 
81,1-2,4,PSU_RECODED_4,Grade 2,*,1,Walking,5,School too far away,_missing_,5,4,1,1,5, , , 
81,1-2,4,PSU_RECODED_4,Grade 10,*,1,Walking,2,School too far away,_missing_,11,10,5,6,20, , , 
81,1-2,4,PSU_RECODED_4,Grade 10,*,1,Walking,3,School too far away,_missing_,5,4,1,1,10, , , 
81,1-2,4,PSU_RECODED_4,Grade 10,*,1,Walking,4,School too far away,_missing_,4,3,1,1,10, , , 
81,1-2,5,PSU_RECODED_666,Grade 9,*,1,Walking,3,School too far away,_missing_,10,9,1,1,25, , , 
81,1-2,5,PSU_RECODED_666,Grade 9,*,1,Walking,4,School too far away,_missing_,6,5,1,1,25, , , 
81,1-2,7,PSU_RECODED_442,Grade 2,*,1,Walking,3,School too far away,_missing_,13,12,7,6,30, , , 
81,1-2,7,PSU_RECODED_442,Grade 2,*,1,Walking,4,School too far away,_missing_,11,10,0,1,5, , , 
81,1-2,8,PSU_RECODED_29,Grade 3,*,1,Walking,4,School too far away,_missing_,2,1,1,1,7, , , 
81,1-2,8,PSU_RECODED_29,Grade 3,*,1,Walking,5,Financial problems,_missing_, , , , , ,7, , 
81,1-2,8,PSU_RECODED_29,Grade 8,*,1,Walking,5,School too far away,_missing_,11,10,1,1,15, , , 
81,1,8,PSU_RECODED_109,Grade 3,*,1,Walking,3,School too far away,_missing_,12,11,3,5,30, , , 
81,1,8,PSU_RECODED_109,Grade 3,*,1,Walking,4,School too far away,_missing_,6,5,3,5,30, , , 
81,1,8,PSU_RECODED_109,Grade 7,*,1,Walking,3,School too far away,_missing_,11,10,3,6,30, , , 
81,1,9,PSU_RECODED_610,Grade 5,*,1,Walking,4,House keeping / Family business,_missing_, , , , , , ,8,2019
81,1-2,9,PSU_RECODED_727,Grade 3,*,1,Walking,3,School too far away,_missing_,10,9,4,6,30, , , 
81,1-2,9,PSU_RECODED_727,Grade 9,*,1,Walking,3,School too far away,_missing_,10,9,2,1,30, , , 
81,1-2,9,PSU_RECODED_727,Grade 9,*,1,Walking,4,School too far away,_missing_,9,8,2,1,30, , , 
81,1-2,9,PSU_RECODED_727,Grade 9,*,1,Walking,5,School too far away,_missing_,5,4,10,6,45, , , 
81,1-2,10,PSU_RECODED_805,Grade 6,*,1,Walking,4,School too far away,_missing_,11,10,2,6,10, , , 
81,1-2,11,PSU_RECODED_75,Grade 3,*,1,Walking,3,School too far away,_missing_,6,5,2,5,30, , , 
81,1-2,11,PSU_RECODED_75,Grade 3,*,1,Walking,4,School too far away,_missing_,1,19,2,5,30, , , 
81,1-2,1,PSU_RECODED_838,Grade 4,*,1,Walking,3,School too far away,_missing_,13,12,2,1,30, , , 
81,1-2,1,PSU_RECODED_838,Grade 4,*,1,Walking,4,School too far away,_missing_,11,10,2,1,30, , , 
81,1-2,1,PSU_RECODED_838,Grade 4,*,1,Walking,5,School too far away,_missing_,3,2,2,1,30, , , 
81,1-2,1,PSU_RECODED_838,Grade 9,*,1,Walking,3,House keeping / Family business,_missing_, , , , , , ,9,2017
81,1-2,1,PSU_RECODED_838,Grade 9,*,1,Walking,4,School too far away,_missing_,10,9,2,6,30, , , 
81,1-2,1,PSU_RECODED_838,Grade 9,*,1,Walking,5,School too far away,_missing_,3,2,1,1,10, , , 
81,1-2,11,PSU_RECODED_146,Grade 4,*,1,Walking,3,School too far away,_missing_,6,5,1,1,15, , , 
81,1-2,11,PSU_RECODED_146,Grade 4,*,1,Walking,4,School too far away,_missing_,4,3,1,1,15, , , 
81,1-2,2,PSU_RECODED_OTHER,Grade 1,*,1,Walking,5,School too far away,_missing_,1,19,1,1,20, , , 
81,1,3,PSU_RECODED_OTHER,Grade 3,*,1,Walking,3,School too far away,_missing_,11,10,0,1,10, , , 
81,1,3,PSU_RECODED_OTHER,Grade 3,*,1,Walking,4,School too far away,_missing_,5,4,0,1,10, , , 
81,1-2,3,PSU_RECODED_42,Grade 5,*,1,Walking,3,School too far away,_missing_,2,1,4,5,15, , , 
81,1-2,4,PSU_RECODED_OTHER,Grade 5,*,1,Walking,4,School too far away,_missing_,8,7,2,5,20, , , 
81,1-2,4,PSU_RECODED_OTHER,Grade 5,*,1,Walking,5,School too far away,_missing_,2,1,2,5,20, , , 
81,1-2,5,PSU_RECODED_41,Grade 3,*,1,Walking,3,House keeping / Family business,_missing_, , , , , , ,8,2018
81,1-2,5,PSU_RECODED_41,Grade 8,*,1,Walking,3,School too far away,_missing_,10,9,2,1,20, , , 
81,1-2,5,PSU_RECODED_41,Grade 8,*,1,Walking,4,School too far away,_missing_,7,6,2,1,20, , , 
81,1-2,6,PSU_RECODED_34,Grade 10,*,1,Walking,2,School too far away,_missing_,4,3,1,1,20, , , 
81,1-2,6,PSU_RECODED_17,Grade 4,*,1,Walking,2,School too far away,_missing_,12,11,2,6,10, , , 
81,1-2,6,PSU_RECODED_17,Grade 4,*,1,Walking,3,School too far away,_missing_,11,10,2,6,10, , , 
81,1-2,7,PSU_RECODED_OTHER,Grade 7,*,1,Walking,2,School too far away,_missing_,7,6,4,3,15, , , 
81,1-2,7,PSU_RECODED_OTHER,Grade 7,*,1,Walking,3,School too far away,_missing_,2,1,4,3,15, , , 
81,1-2,7,PSU_RECODED_OTHER,Grade 3,*,1,Walking,3,School too far away,_missing_,11,10,2,6,10, , , 
81,1-2,7,PSU_RECODED_OTHER,Grade 3,*,1,Walking,4,School too far away,_missing_,7,6,11,6,40, , , 
81,1-2,8,PSU_RECODED_378,Grade 2,*,1,Walking,2,School too far away,_missing_,4,3,3,6,10, , , 
81,1-2,9,PSU_RECODED_588,Grade 8,*,1,Walking,4,School too far away,_missing_,13,12,4,3,15, , , 
81,1-2,9,PSU_RECODED_588,Grade 8,*,1,Walking,5,School too far away,_missing_,10,9,4,3,15, , , 
81,1-2,9,PSU_RECODED_OTHER,Grade 2,*,1,Walking,4,School too far away,_missing_,3,2,2,1,30, , , 
81,1-2,10,PSU_RECODED_OTHER,Grade 7,*,1,Walking,3,House keeping / Family business,_missing_, , , , , , ,6,2019
81,1-2,10,PSU_RECODED_OTHER,Grade 7,*,1,Walking,4,School too far away,_missing_,4,3,7,1,55, , , 
81,1-2,10,PSU_RECODED_OTHER,Grade 2,*,1,Walking,4,School too far away,_missing_,4,3,1,1,20, , , 
81,1-2,10,PSU_RECODED_OTHER,Grade 2,*,1,Walking,5,School too far away,_missing_,2,1,1,1,20, , , 
81,1-2,10,PSU_RECODED_OTHER,Grade 6,*,1,Walking,5,School too far away,_missing_,5,4,2,1,20, , , 
81,1-2,10,PSU_RECODED_OTHER,Grade 10,*,1,Walking,4,School too far away,_missing_,10,9,2,1,20, , , 
81,1-2,11,PSU_RECODED_342,Grade 2,*,1,Walking,4,School too far away,_missing_,11,10,1,1,20, , , 
81,1-2,11,PSU_RECODED_342,Grade 2,*,1,Walking,5,School too far away,_missing_,8,7,1,1,20, , , 
81,1-2,11,PSU_RECODED_342,Grade 6,*,1,Walking,4,House keeping / Family business,_missing_, , , , , , ,6,2018
81,1-2,11,PSU_RECODED_27,Grade 4,*,1,Walking,3,School too far away,_missing_,8,7,3,3,15, , , 
81,1-2,11,PSU_RECODED_27,Grade 4,*,1,Walking,4,School too far away,_missing_,6,5,3,3,15, , , 
81,1-2,11,PSU_RECODED_27,Grade 10,*,1,Walking,4,School too far away,_missing_,12,11,3,6,30, , , 
81,1-2,11,PSU_RECODED_27,Grade 10,*,1,Walking,5,School too far away,_missing_,5,4,0,1,15, , , 
81,1-2,12,PSU_RECODED_825,Grade 5,*,1,Walking,2,School too far away,_missing_,1,19,11,6,20, , , 
81,1-2,12,PSU_RECODED_825,Grade 9,*,1,Walking,4,School too far away,_missing_,11,10,5,6,30, , , 
81,1-2,12,PSU_RECODED_825,Grade 9,*,1,Walking,5,School too far away,_missing_,8,7,5,6,30, , , 
82,1-2,1,PSU_RECODED_OTHER,Grade 10,*,1,Walking,3,House keeping / Family business,_missing_, , , , , , ,8,2018
82,1-2,1,PSU_RECODED_646,Grade 3,*,1,Walking,3,School too far away,_missing_,6,5,1,6,20, , , 
82,1-2,2,PSU_RECODED_OTHER,Grade 1,*,1,Walking,4,House keeping / Family business,_missing_, , , , , , ,7, 
82,1-2,2,PSU_RECODED_OTHER,Grade 1,*,1,Walking,5,School too far away,_missing_,7,6,0,1,10, , , 
82,1-2,2,PSU_RECODED_OTHER,Grade 1,*,1,Walking,6,Financial problems,_missing_, , , , , ,7, , 
82,1-2,1,PSU_RECODED_168,Grade 4,*,1,Walking,4,House keeping / Family business,_missing_, , , , , , ,6,2016
82,1-2,1,PSU_RECODED_168,Grade 8,*,1,Walking,3,School too far away,_missing_,13,12,3,3,10, , , 
82,1-2,1,PSU_RECODED_168,Grade 8,*,1,Walking,4,School too far away,_missing_,9,8,3,3,10, , , 
82,1-2,1,PSU_RECODED_168,Grade 8,*,1,Walking,5,Financial problems,_missing_, , , , , ,4, , 
82,1-2,2,PSU_RECODED_610,Grade 5,*,1,Walking,3,House keeping / Family business,_missing_, , , , , , ,8,2017
82,1-2,2,PSU_RECODED_610,Grade 5,*,1,Walking,4,House keeping / Family business,_missing_, , , , , , ,8,2017
82,1-2,4,PSU_RECODED_268,Grade 4,*,1,Walking,2,House keeping / Family business,_missing_, , , , , , ,99,2016
82,1-2,4,PSU_RECODED_268,Grade 4,*,1,Walking,3,School too far away,_missing_,11,10,3,1,45, , , 
82,1-2,4,PSU_RECODED_268,Grade 4,*,1,Walking,4,School too far away,_missing_,5,4,3,2,20, , , 
82,1-2,4,PSU_RECODED_268,Grade 4,*,1,Walking,5,School too far away,_missing_,1,19,3,3,10, , , 
82,1-2,3,PSU_RECODED_749,Grade 2,*,1,Walking,3,School too far away,_missing_,10,9,1,2,10, , , 
82,1-2,3,PSU_RECODED_749,Grade 2,*,1,Walking,4,School too far away,_missing_,6,5,1,2,10, , , 
82,1-2,3,PSU_RECODED_749,Grade 6,*,1,Walking,4,School too far away,_missing_,11,10,4,6,30, , , 
82,1-2,4,PSU_RECODED_OTHER,Grade 5,*,1,Walking,3,School too far away,_missing_,11,10,3,6,30, , , 
82,1-2,3,PSU_RECODED_455,Grade 5,*,1,Walking,4,School too far away,_missing_,10,9,3,3,10, , , 
