pair_index,label,orig_id,anon_id,euclidean_distance,manhattan_distance,cosine_similarity,education_diff,education_equal,marital_status_diff,marital_status_equal,sex_diff,sex_equal,age_match,industry_match,overall_similarity,industry_diff,industry_equal,education_match,age_diff,age_equal
616,1,616.0,616.0,2.23606797749979,3.0,0.9945274832335643,2.0,0.0,0.0,1,1.0,0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
617,1,617.0,617.0,6.164414002968976,8.0,0.9800587292677737,6.0,0.0,1.0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618,1,618.0,618.0,1.4142135623730951,2.0,0.9967657002470139,1.0,0.0,1.0,0,0.0,1,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
619,1,619.0,619.0,32931.000015183265,32932.0,0.9999999374096543,0.0,1.0,0.0,1,1.0,0,0.0,0.0,0.4,32931.0,0.0,0.0,0.0,0.0
620,1,620.0,620.0,3.3166247903554,5.0,0.959759918866168,3.0,0.0,1.0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
621,1,621.0,621.0,2.23606797749979,3.0,0.9968853604350144,2.0,0.0,1.0,0,0.0,1,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
622,1,622.0,622.0,8.06225774829855,9.0,0.9669875568304563,8.0,0.0,1.0,0,0.0,1,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
623,1,623.0,623.0,23960.00010434057,23963.0,-0.0820551761508288,2.0,0.0,1.0,0,0.0,1,0.0,0.0,0.2,23960.0,0.0,0.0,0.0,0.0
624,1,624.0,624.0,1.0,1.0,0.9954039000135861,0.0,1.0,0.0,1,1.0,0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
625,1,625.0,625.0,5.196152422706632,7.0,0.999229286976064,5.0,0.0,1.0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
626,1,626.0,626.0,3.3166247903554,5.0,0.7878385971583353,1.0,0.0,3.0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
627,1,627.0,627.0,4.358898943540674,7.0,0.7229702797545335,3.0,0.0,3.0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
628,1,628.0,628.0,37023.00035113308,37029.0,0.9999992911445542,5.0,0.0,1.0,0,0.0,1,0.0,0.0,0.2,37023.0,0.0,0.0,0.0,0.0
629,1,629.0,629.0,1.0,1.0,0.9952736112033699,0.0,1.0,1.0,0,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
630,1,630.0,630.0,9.0,9.0,0.994716722647115,9.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
631,1,631.0,631.0,3.0,3.0,0.9974086507360697,3.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
632,1,632.0,632.0,2.449489742783178,4.0,0.9542374472273958,2.0,0.0,1.0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
633,1,633.0,633.0,36997.00006757305,37000.0,0.9999999889549638,2.0,0.0,1.0,0,0.0,1,0.0,0.0,0.2,36997.0,0.0,0.0,0.0,0.0
634,1,634.0,634.0,1.0,1.0,0.9971874207623969,0.0,1.0,1.0,0,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
635,1,635.0,635.0,47114.0021012862,47130.0,-0.3780366607740797,14.0,0.0,1.0,0,1.0,0,0.0,0.0,0.0,47114.0,0.0,0.0,0.0,0.0
636,1,636.0,636.0,2.449489742783178,4.0,0.9927901006295571,2.0,0.0,1.0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
637,1,637.0,637.0,10.04987562112089,11.0,0.9688274404877578,10.0,0.0,0.0,1,1.0,0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
638,1,638.0,638.0,84121.00060032571,84132.0,-0.1888070002639528,10.0,0.0,0.0,1,1.0,0,0.0,0.0,0.2,84121.0,0.0,0.0,0.0,0.0
639,1,639.0,639.0,84111.00001188905,84113.0,-0.08149239581293899,1.0,0.0,0.0,1,1.0,0,0.0,0.0,0.2,84111.0,0.0,0.0,0.0,0.0
640,1,640.0,640.0,8.0,8.0,0.9944564319562567,8.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
641,1,641.0,641.0,10.0,10.0,0.8914849883204186,10.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
642,1,642.0,642.0,1.0,1.0,0.9486832980505138,0.0,0.0,1.0,0,0.0,1,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
643,1,643.0,643.0,6.082762530298219,7.0,0.9459922805717786,6.0,0.0,0.0,1,1.0,0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
644,1,644.0,644.0,66000.00037878788,66008.0,0.9999999498170685,7.0,0.0,0.0,1,1.0,0,0.0,0.0,0.2,66000.0,0.0,0.0,0.0,0.0
645,1,645.0,645.0,47712.00051349765,47719.0,-0.14880248899719972,7.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,47712.0,0.0,0.0,0.0,0.0
646,1,646.0,646.0,6.082762530298219,7.0,0.7856742013183862,6.0,0.0,0.0,1,1.0,0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
647,1,647.0,647.0,4.242640687119285,6.0,0.956182887467515,3.0,0.0,3.0,0,0.0,1,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
648,1,648.0,648.0,3.0,3.0,0.9935983409176492,3.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
649,1,649.0,649.0,1.0,1.0,0.9961473712924414,0.0,1.0,0.0,1,1.0,0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
650,1,650.0,650.0,13219.00034041909,13222.0,0.9999999998512266,3.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,13219.0,0.0,0.0,0.0,0.0
651,1,651.0,651.0,3.1622776601683795,4.0,0.9771109520000101,3.0,0.0,1.0,0,0.0,1,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
652,1,652.0,652.0,47114.000286539034,47121.0,-0.08966922229003949,5.0,0.0,1.0,0,1.0,0,0.0,0.0,0.0,47114.0,0.0,0.0,0.0,0.0
653,1,653.0,653.0,5.0990195135927845,8.0,0.997458699830735,4.0,0.0,3.0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
654,1,654.0,654.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
655,1,655.0,655.0,38511.000025966605,38513.0,0.9999997141109328,1.0,0.0,1.0,0,0.0,1,0.0,0.0,0.2,38511.0,0.0,0.0,0.0,0.0
656,1,656.0,656.0,1.0,1.0,0.9995837668914375,1.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
657,1,657.0,657.0,49233.00002031158,49235.0,-0.09834679586597916,1.0,0.0,1.0,0,0.0,1,0.0,0.0,0.2,49233.0,0.0,0.0,0.0,0.0
658,1,658.0,658.0,14110.000318922746,14113.0,-0.0742200325062401,3.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,14110.0,0.0,0.0,0.0,0.0
659,1,659.0,659.0,47599.00002100885,47601.0,-0.08057004823328562,1.0,0.0,1.0,0,0.0,1,0.0,0.0,0.2,47599.0,0.0,0.0,0.0,0.0
660,1,660.0,660.0,14106.003048347891,14118.0,-0.05145940254008341,9.0,0.0,2.0,0,1.0,0,0.0,0.0,0.0,14106.0,0.0,0.0,0.0,0.0
661,1,661.0,661.0,7.14142842854285,9.0,0.24343224778007388,7.0,0.0,1.0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
662,1,662.0,662.0,3999.010127519059,4008.0,0.9999998445537857,9.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,3999.0,0.0,0.0,0.0,0.0
663,1,663.0,663.0,3.0,3.0,0.9847319278346618,3.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
664,1,664.0,664.0,52181.00077614457,52190.0,0.9999999946103888,9.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,52181.0,0.0,0.0,0.0,0.0
665,1,665.0,665.0,7.14142842854285,9.0,0.8834522085987724,7.0,0.0,1.0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
666,1,666.0,666.0,60138.00000831421,60139.0,0.9999999809383043,1.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,60138.0,0.0,0.0,0.0,0.0
667,1,667.0,667.0,2.23606797749979,3.0,0.9890939683907077,2.0,0.0,0.0,1,1.0,0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
668,1,668.0,668.0,18116.000055199824,18118.0,-0.09657094600135441,0.0,1.0,1.0,0,1.0,0,0.0,0.0,0.2,18116.0,0.0,0.0,0.0,0.0
669,1,669.0,669.0,9.055385138137417,10.0,0.1472642081021448,9.0,0.0,0.0,1,1.0,0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
670,1,670.0,670.0,4.47213595499958,6.0,0.9908673886137246,4.0,0.0,2.0,0,0.0,1,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
671,1,671.0,671.0,78101.0000576177,78104.0,-0.0969606929303255,3.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,78101.0,0.0,0.0,0.0,0.0
672,1,672.0,672.0,3.605551275463989,5.0,0.9743412473512649,3.0,0.0,2.0,0,0.0,1,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
673,1,673.0,673.0,74473.00000671385,74474.0,0.9999996537346483,1.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,74473.0,0.0,0.0,0.0,0.0
674,1,674.0,674.0,43222.000057840916,43225.0,-0.11680825854144006,2.0,0.0,0.0,1,1.0,0,0.0,0.0,0.2,43222.0,0.0,0.0,0.0,0.0
675,1,675.0,675.0,5.0,5.0,0.9960181413884411,5.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
676,1,676.0,676.0,1.4142135623730951,2.0,0.9944006848884331,0.0,1.0,1.0,0,1.0,0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
677,1,677.0,677.0,5.0990195135927845,6.0,0.9984749778712735,5.0,0.0,1.0,0,0.0,1,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
678,1,678.0,678.0,46308.00006478362,46312.0,-0.08845395904032927,2.0,0.0,1.0,0,1.0,0,0.0,0.0,0.0,46308.0,0.0,0.0,0.0,0.0
679,1,679.0,679.0,51704.000087033884,51707.0,0.9999999825399845,3.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,51704.0,0.0,0.0,0.0,0.0
680,1,680.0,680.0,3.1622776601683795,4.0,0.9983364571961497,3.0,0.0,1.0,0,0.0,1,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
681,1,681.0,681.0,10.04987562112089,11.0,0.9600156738532383,10.0,0.0,1.0,0,0.0,1,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
682,1,682.0,682.0,3811.00118079226,3814.0,0.999999996122669,3.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,3811.0,0.0,0.0,0.0,0.0
683,1,683.0,683.0,1.4142135623730951,2.0,0.996709240304503,1.0,0.0,1.0,0,0.0,1,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
684,1,684.0,684.0,8.06225774829855,9.0,0.7470873676376284,8.0,0.0,0.0,1,1.0,0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
685,1,685.0,685.0,47114.000275926475,47120.0,-0.3779484259476509,5.0,0.0,1.0,0,0.0,1,0.0,0.0,0.2,47114.0,0.0,0.0,0.0,0.0
686,1,686.0,686.0,85102.0,85102.0,-0.07479727427226135,0.0,1.0,0.0,1,0.0,1,0.0,0.0,0.6,85102.0,0.0,0.0,0.0,0.0
687,1,687.0,687.0,55102.001107037846,55114.0,-0.5000635110713345,11.0,0.0,1.0,0,0.0,1,0.0,0.0,0.2,55102.0,0.0,0.0,0.0,0.0
688,1,688.0,688.0,1.0,1.0,0.9486832980505138,0.0,0.0,1.0,0,0.0,1,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
689,1,689.0,689.0,1.4142135623730951,2.0,0.8,0.0,0.0,1.0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
690,1,690.0,690.0,3.0,3.0,0.8981462390204986,0.0,1.0,3.0,0,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
691,1,691.0,691.0,47114.000265313916,47119.0,-0.0754180027304121,5.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,47114.0,0.0,0.0,0.0,0.0
692,1,692.0,692.0,41004.00020729685,41009.0,-0.07472832393354656,4.0,0.0,0.0,1,1.0,0,0.0,0.0,0.2,41004.0,0.0,0.0,0.0,0.0
693,1,693.0,693.0,97007.00002061707,97009.0,-0.27730435211882676,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,97007.0,0.0,0.0,0.0,0.0
694,1,694.0,694.0,1.0,1.0,0.9952736112033699,0.0,1.0,0.0,1,1.0,0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
695,1,695.0,695.0,4.242640687119285,6.0,0.9986310739646674,4.0,0.0,1.0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
696,1,696.0,696.0,15.033296378372908,16.0,0.931517508007696,15.0,0.0,1.0,0,0.0,1,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
697,1,697.0,697.0,29302.000085318406,29305.0,-0.08725979587023147,2.0,0.0,0.0,1,1.0,0,0.0,0.0,0.2,29302.0,0.0,0.0,0.0,0.0
698,1,698.0,698.0,1.0,1.0,0.9971874207623969,0.0,1.0,1.0,0,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
699,1,699.0,699.0,20236.00064241944,20242.0,-0.09504417385413744,5.0,0.0,1.0,0,0.0,1,0.0,0.0,0.2,20236.0,0.0,0.0,0.0,0.0
700,1,700.0,700.0,35227.00007096829,35230.0,0.9999998092501605,2.0,0.0,1.0,0,0.0,1,0.0,0.0,0.2,35227.0,0.0,0.0,0.0,0.0
701,1,701.0,701.0,17007.000058799316,17009.0,0.9999999112161932,1.0,0.0,0.0,1,1.0,0,0.0,0.0,0.2,17007.0,0.0,0.0,0.0,0.0
702,1,702.0,702.0,10.099504938362077,12.0,0.9510482393775768,10.0,0.0,1.0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
703,1,703.0,703.0,2.0,2.0,0.9992990141526302,2.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
704,1,704.0,704.0,86103.00571989342,86146.0,-0.3780083458531871,16.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,86103.0,0.0,0.0,0.0,0.0
705,1,705.0,705.0,11.045361017187261,12.0,0.9901918752075446,11.0,0.0,0.0,1,1.0,0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
706,1,706.0,706.0,31007.00080626954,31015.0,-0.09842805750618844,7.0,0.0,1.0,0,0.0,1,0.0,0.0,0.2,31007.0,0.0,0.0,0.0,0.0
707,1,707.0,707.0,11.045361017187261,12.0,-0.2829582292090551,11.0,0.0,0.0,1,1.0,0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
708,1,708.0,708.0,3.1622776601683795,4.0,0.9983364571961497,3.0,0.0,1.0,0,0.0,1,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
709,1,709.0,709.0,1.0,1.0,0.9967272478671199,0.0,1.0,1.0,0,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
710,1,710.0,710.0,11.045361017187261,12.0,0.18898223650461365,11.0,0.0,1.0,0,0.0,1,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
711,1,711.0,711.0,3.1622776601683795,4.0,0.9697902230190246,1.0,0.0,3.0,0,0.0,1,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
712,1,712.0,712.0,44208.000576818675,44217.0,0.9999999991316387,7.0,0.0,1.0,0,1.0,0,0.0,0.0,0.0,44208.0,0.0,0.0,0.0,0.0
713,1,713.0,713.0,32815.00001523693,32816.0,0.9999999975850707,0.0,1.0,0.0,1,1.0,0,0.0,0.0,0.4,32815.0,0.0,0.0,0.0,0.0
714,1,714.0,714.0,7.14142842854285,9.0,0.9990248656871403,7.0,0.0,1.0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
715,1,715.0,715.0,8.0,8.0,0.986040754703977,8.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
716,1,716.0,716.0,2.449489742783178,4.0,0.9962725072187498,2.0,0.0,1.0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
717,1,717.0,717.0,9.0,9.0,0.9658342616078198,9.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
718,1,718.0,718.0,96011.00004686962,96014.0,-0.07548660273590757,3.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,96011.0,0.0,0.0,0.0,0.0
719,1,719.0,719.0,3.0,3.0,0.9941348467724342,3.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
720,1,720.0,720.0,46244.00006487328,46248.0,0.9999642169743784,2.0,0.0,1.0,0,1.0,0,0.0,0.0,0.0,46244.0,0.0,0.0,0.0,0.0
721,1,721.0,721.0,5.196152422706632,7.0,0.9739145163179627,5.0,0.0,1.0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
722,1,722.0,722.0,4.242640687119285,6.0,0.9986310739646674,4.0,0.0,1.0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
723,1,723.0,723.0,47599.00016807076,47603.0,-0.1540926291816016,4.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,47599.0,0.0,0.0,0.0,0.0
724,1,724.0,724.0,1.7320508075688772,3.0,0.9924305700863825,1.0,0.0,1.0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
725,1,725.0,725.0,2.23606797749979,3.0,0.9977330595821321,2.0,0.0,1.0,0,0.0,1,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
726,1,726.0,726.0,7.0,7.0,0.9601302410323386,7.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
727,1,727.0,727.0,43302.00058888734,43311.0,-0.3779819264167228,7.0,0.0,1.0,0,1.0,0,0.0,0.0,0.0,43302.0,0.0,0.0,0.0,0.0
728,1,728.0,728.0,10.04987562112089,11.0,0.8273960227720374,10.0,0.0,1.0,0,0.0,1,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
729,1,729.0,729.0,1.0,1.0,0.9486832980505138,0.0,0.0,1.0,0,0.0,1,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
730,1,730.0,730.0,1.4142135623730951,2.0,0.9975761839560976,1.0,0.0,1.0,0,0.0,1,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
731,1,731.0,731.0,2.23606797749979,3.0,0.9945274832335643,2.0,0.0,1.0,0,0.0,1,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
732,1,732.0,732.0,64192.00029598704,64200.0,-0.1069790938992532,6.0,0.0,1.0,0,1.0,0,0.0,0.0,0.0,64192.0,0.0,0.0,0.0,0.0
733,1,733.0,733.0,23933.000208916557,23937.0,-0.051523402923362216,3.0,0.0,0.0,1,1.0,0,0.0,0.0,0.2,23933.0,0.0,0.0,0.0,0.0
734,1,734.0,734.0,4.123105625617661,5.0,0.9816135651097471,4.0,0.0,0.0,1,1.0,0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
735,1,735.0,735.0,1.0,1.0,0.9914601339836673,1.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
736,1,736.0,736.0,49223.00018284135,49229.0,-0.07540706700195288,4.0,0.0,1.0,0,1.0,0,0.0,0.0,0.0,49223.0,0.0,0.0,0.0,0.0
737,1,737.0,737.0,71110.00009140768,71115.0,0.9999998335872676,3.0,0.0,2.0,0,0.0,1,0.0,0.0,0.2,71110.0,0.0,0.0,0.0,0.0
738,1,738.0,738.0,3.3166247903554,5.0,0.9973353024433178,3.0,0.0,1.0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
739,1,739.0,739.0,14.071247279470288,16.0,0.7186460007486221,14.0,0.0,1.0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
740,1,740.0,740.0,16.0312195418814,17.0,0.8765230646861664,16.0,0.0,1.0,0,0.0,1,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
741,1,741.0,741.0,14102.001772798074,14110.0,-0.07450666336769696,7.0,0.0,1.0,0,0.0,1,0.0,0.0,0.2,14102.0,0.0,0.0,0.0,0.0
742,1,742.0,742.0,4299.000232612229,4301.0,0.9999999986723547,1.0,0.0,1.0,0,0.0,1,0.0,0.0,0.2,4299.0,0.0,0.0,0.0,0.0
743,1,743.0,743.0,5.196152422706632,7.0,0.9994838709333602,5.0,0.0,1.0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
744,1,744.0,744.0,46522.00002149521,46524.0,-0.07531178044676667,0.0,1.0,1.0,0,1.0,0,0.0,0.0,0.2,46522.0,0.0,0.0,0.0,0.0
745,1,745.0,745.0,7988.000125187781,7990.0,0.999999998836545,0.0,1.0,1.0,0,1.0,0,0.0,0.0,0.2,7988.0,0.0,0.0,0.0,0.0
746,1,746.0,746.0,47960.000479566304,47970.0,0.9999798317298079,6.0,0.0,3.0,0,1.0,0,0.0,0.0,0.0,47960.0,0.0,0.0,0.0,0.0
747,1,747.0,747.0,47112.00002122601,47114.0,-0.08848136956397501,1.0,0.0,1.0,0,0.0,1,0.0,0.0,0.2,47112.0,0.0,0.0,0.0,0.0
748,1,748.0,748.0,1.7320508075688772,3.0,0.9909862423925142,1.0,0.0,1.0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
749,1,749.0,749.0,3.1622776601683795,4.0,0.927156518610985,0.0,1.0,3.0,0,1.0,0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
750,1,750.0,750.0,2.23606797749979,3.0,0.9665639347932146,0.0,1.0,2.0,0,1.0,0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
751,1,751.0,751.0,7.0710678118654755,8.0,0.9258200997725514,7.0,0.0,1.0,0,0.0,1,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
752,1,752.0,752.0,6596.0037901747755,6604.0,0.9999999909216315,7.0,0.0,0.0,1,1.0,0,0.0,0.0,0.2,6596.0,0.0,0.0,0.0,0.0
753,1,753.0,753.0,99999.00002500025,100002.0,-0.18894821888942404,2.0,0.0,1.0,0,0.0,1,0.0,0.0,0.2,99999.0,0.0,0.0,0.0,0.0
754,1,754.0,754.0,56308.000044398665,56311.0,-0.3779309096411041,2.0,0.0,1.0,0,0.0,1,0.0,0.0,0.2,56308.0,0.0,0.0,0.0,0.0
755,1,755.0,755.0,10714.000280007464,10718.0,-0.08650226946971995,2.0,0.0,1.0,0,1.0,0,0.0,0.0,0.0,10714.0,0.0,0.0,0.0,0.0
756,1,756.0,756.0,3.3166247903554,5.0,0.9345507010964663,1.0,0.0,3.0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
757,1,757.0,757.0,86102.00028454623,86109.0,-0.15415460216809396,7.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,86102.0,0.0,0.0,0.0,0.0
758,1,758.0,758.0,2.23606797749979,3.0,0.9977330595821321,2.0,0.0,1.0,0,0.0,1,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
759,1,759.0,759.0,84121.00005943819,84125.0,-0.09697501751799864,3.0,0.0,1.0,0,0.0,1,0.0,0.0,0.2,84121.0,0.0,0.0,0.0,0.0
760,1,760.0,760.0,84121.00000594382,84122.0,-0.08151668062951778,1.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,84121.0,0.0,0.0,0.0,0.0
761,1,761.0,761.0,1.7320508075688772,3.0,0.9938249838352888,1.0,0.0,1.0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
762,1,762.0,762.0,3.7416573867739413,6.0,0.7597371763975863,3.0,0.0,2.0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
763,1,763.0,763.0,85493.00099423344,85507.0,-0.33330993536405895,13.0,0.0,0.0,1,1.0,0,0.0,0.0,0.2,85493.0,0.0,0.0,0.0,0.0
764,1,764.0,764.0,12.041594578792296,13.0,-0.17972128867239734,12.0,0.0,1.0,0,0.0,1,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
765,1,765.0,765.0,12.0,12.0,0.5570860145311557,12.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
766,1,766.0,766.0,2.23606797749979,3.0,0.9715041043243725,1.0,0.0,2.0,0,0.0,1,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
767,1,767.0,767.0,2.449489742783178,4.0,0.986870327590338,2.0,0.0,1.0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
768,1,768.0,768.0,7.0710678118654755,8.0,0.9791300486523296,7.0,0.0,1.0,0,0.0,1,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
769,1,769.0,769.0,1.0,1.0,0.9486832980505138,0.0,0.0,0.0,1,1.0,0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
770,1,770.0,770.0,1.4142135623730951,2.0,1.0,0.0,0.0,1.0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
771,1,771.0,771.0,18983.003239740545,18996.0,0.9999999222757742,11.0,0.0,1.0,0,1.0,0,0.0,0.0,0.0,18983.0,0.0,0.0,0.0,0.0
772,1,772.0,772.0,1.4142135623730951,2.0,0.9923448088115435,0.0,1.0,1.0,0,1.0,0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
773,1,773.0,773.0,2.23606797749979,3.0,0.9959873727522465,2.0,0.0,0.0,1,1.0,0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
774,1,774.0,774.0,85071.00038203383,85080.0,0.9999743869240598,8.0,0.0,0.0,1,1.0,0,0.0,0.0,0.2,85071.0,0.0,0.0,0.0,0.0
775,1,775.0,775.0,1132.044168749612,1142.0,-0.07855744228316874,10.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,1132.0,0.0,0.0,0.0,0.0
776,1,776.0,776.0,19099.00002617938,19100.0,0.9999999967162007,1.0,0.0,0.0,1,0.0,1,0.0,0.0,0.4,19099.0,0.0,0.0,0.0,0.0
777,1,777.0,777.0,2.23606797749979,3.0,0.9915372244226287,2.0,0.0,0.0,1,1.0,0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
